Noise,SigD,SigI,PSNR
20,0.1,2.0,51.1579681435
20,0.1,2.0,48.7466402059
20,0.1,2.0,50.3563689469
20,0.1,3.0,49.2259050828
20,0.1,3.0,49.7852979851
20,0.1,3.0,48.5181728952
20,0.1,3.0,50.2461300844
20,0.1,3.0,48.8291883218
20,0.1,4.0,51.9384031771
20,0.1,4.0,49.5912607071
20,0.1,4.0,52.1655179041
20,0.1,4.0,50.2548353344
20,0.1,4.0,51.3740631479
20,1.0,0.1,49.7023565368
20,1.0,0.1,51.2158436163
20,1.0,0.1,48.8517180855
20,1.0,0.1,50.4353558274
20,1.0,0.1,48.5738655402
20,1.0,1.0,55.3994307107
20,1.0,1.0,54.5174129693
20,1.0,1.0,53.1445609593
20,1.0,1.0,50.7819968648
20,1.0,1.0,53.8117609307
20,1.0,2.0,60.8192634903
20,1.0,2.0,58.7470880949
20,1.0,2.0,55.8720607908
20,1.0,2.0,57.8622263097
20,1.0,2.0,57.8374752277
20,1.0,3.0,59.9912780955
20,1.0,3.0,59.9638888225
20,1.0,3.0,62.6183080015
20,1.0,3.0,59.10491266
20,1.0,3.0,60.3218844047
20,1.0,4.0,60.8376490687
20,1.0,4.0,59.6185128124
20,1.0,4.0,60.1397334238
20,1.0,4.0,60.9238340581
20,1.0,4.0,61.6178973771
20,2.0,0.1,51.1218540693
20,2.0,0.1,52.1811165045
20,2.0,0.1,50.7488779993
20,2.0,0.1,51.0427133831
20,2.0,0.1,50.7279179691
20,2.0,1.0,54.7431331425
20,2.0,1.0,56.6296287048
20,2.0,1.0,56.3096523931
20,2.0,1.0,57.6233708111
20,2.0,1.0,57.7882138968
20,2.0,2.0,61.3866991458
20,2.0,2.0,63.5286456486
20,2.0,2.0,63.1108579517
20,2.0,2.0,62.7450793358
20,2.0,2.0,59.1878312491
20,2.0,3.0,63.5010132864
20,2.0,3.0,65.5217474266
20,2.0,3.0,63.142806431
20,2.0,3.0,64.90198126
20,2.0,3.0,63.5942951742
20,2.0,4.0,64.3093038373
20,2.0,4.0,65.4914459232
20,2.0,4.0,64.4944416228
20,2.0,4.0,66.9067140201
20,2.0,4.0,67.0613066287
20,3.0,0.1,50.557546691
20,3.0,0.1,50.7130695322
20,3.0,0.1,50.2084499668
20,3.0,0.1,48.5745109763
20,3.0,0.1,49.3987935502
20,3.0,1.0,58.0846545427
20,3.0,1.0,58.8147582231
20,3.0,1.0,56.7063419857
20,3.0,1.0,58.6170703173
20,3.0,1.0,58.5219513011
20,3.0,2.0,63.4497154314
20,3.0,2.0,64.425255858
20,3.0,2.0,64.8865587189
20,3.0,2.0,61.7998430808
20,3.0,2.0,66.8035765107
20,3.0,3.0,66.3829298983
20,3.0,3.0,67.3253070889
20,3.0,3.0,65.3920785145
20,3.0,3.0,67.0549941639
20,3.0,3.0,69.0190238752
20,3.0,4.0,74.3132023464
20,3.0,4.0,71.7494533947
20,3.0,4.0,69.9699268985
20,3.0,4.0,72.6455787461
20,3.0,4.0,66.1370203136
20,4.0,0.1,50.2914356845
20,4.0,0.1,48.6684095122
20,4.0,0.1,50.3779839551
20,4.0,0.1,52.477931985
20,4.0,0.1,49.3449344945
20,4.0,1.0,57.6791260804
20,4.0,1.0,59.2465939386
20,4.0,1.0,57.4378874204
20,4.0,1.0,56.2560551151
20,4.0,1.0,56.2474110063
20,4.0,2.0,66.9186380928
20,4.0,2.0,64.4209179779
20,4.0,2.0,65.9065527705
20,4.0,2.0,67.9959396607
20,4.0,2.0,69.7813165408
20,4.0,3.0,71.3326549072
20,4.0,3.0,68.4420429149
20,4.0,3.0,68.3363577731
20,4.0,3.0,70.4075841116
20,4.0,3.0,70.0597781156
20,4.0,4.0,65.8171181249
20,4.0,4.0,71.4503215136
20,4.0,4.0,67.6839578977
20,4.0,4.0,67.8770429935
20,4.0,4.0,72.8672423609
30,0.1,0.1,44.2683051145
30,0.1,0.1,46.1481313142
30,0.1,0.1,43.7208061424
30,0.1,0.1,41.6068300502
30,0.1,0.1,44.701301736
30,0.1,1.0,44.389916881
30,0.1,1.0,43.8893479435
30,0.1,1.0,47.2218511582
30,0.1,1.0,43.0702184316
30,0.1,1.0,43.2225962683
30,0.1,2.0,45.7601325034
30,0.1,2.0,44.7323924221
30,0.1,2.0,43.347058684
30,0.1,2.0,44.503979609
30,0.1,2.0,45.9736899796
30,0.1,3.0,45.140677818
30,0.1,3.0,45.4687532798
30,0.1,3.0,45.6627637667
30,0.1,3.0,46.4133944647
30,0.1,3.0,43.0828596434
30,0.1,4.0,44.1325282712
30,0.1,4.0,43.0218480891
30,0.1,4.0,43.3769361685
30,0.1,4.0,43.9125705993
30,0.1,4.0,43.8584790092
30,1.0,0.1,42.3961408204
30,1.0,0.1,43.2116522515
30,1.0,0.1,43.2800253999
30,1.0,0.1,46.3179883866
30,1.0,0.1,45.0550460169
30,1.0,1.0,46.2551215895
30,1.0,1.0,47.3977680265
30,1.0,1.0,47.0516782466
30,1.0,1.0,45.4113937714
30,1.0,1.0,47.1712198554
30,1.0,2.0,50.0735289452
30,1.0,2.0,51.7063117696
30,1.0,2.0,50.1276862233
30,1.0,2.0,50.8969043067
30,1.0,2.0,53.2791633033
30,1.0,3.0,53.0832707996
30,1.0,3.0,53.3374944975
30,1.0,3.0,49.8652755759
30,1.0,3.0,53.9130268234
30,1.0,3.0,50.1192677699
30,1.0,4.0,52.3528787106
30,1.0,4.0,52.8565746649
30,1.0,4.0,50.6979981987
30,1.0,4.0,54.680291425
30,1.0,4.0,50.4966324738
30,2.0,0.1,43.3946992511
30,2.0,0.1,41.2241391576
30,2.0,0.1,45.0016340144
30,2.0,0.1,44.9825937039
30,2.0,0.1,42.6292661352
30,2.0,1.0,51.3807282214
30,2.0,1.0,48.6536188261
30,2.0,1.0,50.3106599956
30,2.0,1.0,49.8540099633
30,2.0,1.0,48.5927868299
30,2.0,2.0,51.4095780222
30,2.0,2.0,54.0985429483
30,2.0,2.0,55.0923317433
30,2.0,2.0,56.1204272249
30,2.0,2.0,54.818520516
30,2.0,3.0,58.2162743702
30,2.0,3.0,59.0451527778
30,2.0,3.0,58.5491023059
30,2.0,3.0,55.8891241311
30,2.0,3.0,58.4327973953
30,2.0,4.0,58.5568477952
30,2.0,4.0,61.152888984
30,2.0,4.0,57.8183854776
30,2.0,4.0,57.7749459423
30,2.0,4.0,58.5834097209
30,3.0,0.1,43.9575158412
30,3.0,0.1,42.8250841096
30,3.0,0.1,46.0166376932
30,3.0,0.1,44.9550840848
30,3.0,0.1,45.0267264669
30,3.0,1.0,50.0614881202
30,3.0,1.0,50.8073518892
30,3.0,1.0,50.0699731007
30,3.0,1.0,50.4236788211
30,3.0,1.0,50.5611769668
30,3.0,2.0,58.5090839689
30,3.0,2.0,58.6846701399
30,3.0,2.0,56.435815346
30,3.0,2.0,59.573695575
30,3.0,2.0,60.7766714519
30,3.0,3.0,61.6307472751
30,3.0,3.0,60.6179589979
30,3.0,3.0,61.3334066799
30,3.0,3.0,60.1662420236
30,3.0,3.0,60.5123254266
30,3.0,4.0,59.9059692231
30,3.0,4.0,62.5462014679
30,3.0,4.0,61.2531725781
30,3.0,4.0,60.0172151243
30,3.0,4.0,63.2854032654
30,4.0,0.1,41.9689693908
30,4.0,0.1,43.4284092836
30,4.0,0.1,44.4072702883
30,4.0,0.1,44.5331290328
30,4.0,0.1,43.7978329248
30,4.0,1.0,50.9307295132
30,4.0,1.0,50.2906798378
30,4.0,1.0,51.4178595684
30,4.0,1.0,49.0388749539
30,4.0,1.0,51.0962426469
30,4.0,2.0,58.0461595051
30,4.0,2.0,59.1918395408
30,4.0,2.0,59.1989067454
30,4.0,2.0,61.8527174589
30,4.0,2.0,59.7522567401
30,4.0,3.0,64.6762466392
30,4.0,3.0,62.0269639132
30,4.0,3.0,60.6622135661
30,4.0,3.0,61.7932712914
30,4.0,3.0,63.8000267538
30,4.0,4.0,64.7333923679
30,4.0,4.0,60.7326047996
30,4.0,4.0,65.7380971802
30,4.0,4.0,64.5692364828
30,4.0,4.0,63.5277012538
10,2.25,2.25,75.8542494555
10,2.25,2.25,77.8908227995
10,2.25,2.25,73.8286033278
10,2.25,2.25,76.548868631
10,2.25,2.25,76.3625063981
10,2.25,2.5,78.239448095
10,2.25,2.5,78.4133519317
10,2.25,2.5,78.0600893073
10,2.25,2.5,79.4950252068
10,2.25,2.5,75.1317988894
10,2.25,2.75,76.5811431691
10,2.25,2.75,78.5581646385
10,2.25,2.75,77.1058303967
10,2.25,2.75,76.7484985134
10,2.25,2.75,76.606797722
10,2.5,2.25,80.0821726234
10,2.5,2.25,78.4757771242
10,2.5,2.25,81.4142929477
10,2.5,2.25,77.8921725521
10,2.5,2.25,76.11977827
10,2.5,2.5,80.602204647
10,2.5,2.5,79.0055531599
10,2.5,2.5,80.7675940976
10,2.5,2.5,79.5792372697
10,2.5,2.5,79.705785274
10,2.5,2.75,79.4573593863
10,2.5,2.75,77.6965785294
10,2.5,2.75,76.6679625917
10,2.5,2.75,82.6809123768
10,2.5,2.75,78.2792105462
10,2.75,2.25,79.202757577
10,2.75,2.25,80.9596353264
10,2.75,2.25,79.439382991
10,2.75,2.25,75.7117730288
10,2.75,2.25,79.9566977873
10,2.75,2.5,80.6154217564
10,2.75,2.5,78.7673206861
10,2.75,2.5,79.4206407468
10,2.75,2.5,77.5884389127
10,2.75,2.5,78.226644288
10,2.75,2.75,80.6458264644
10,2.75,2.75,77.5772452336
10,2.75,2.75,79.9894813131
10,2.75,2.75,79.8126574124
10,2.75,2.75,79.0147007239
20,2.25,2.25,61.7606467801
20,2.25,2.25,65.2156472057
20,2.25,2.25,65.0925731379
20,2.25,2.25,62.9447003321
20,2.25,2.25,63.6707094713
20,2.25,2.5,69.4774419153
20,2.25,2.5,65.2500427567
20,2.25,2.5,65.9158046198
20,2.25,2.5,67.0521640483
20,2.25,2.5,65.1720029107
20,2.25,2.75,64.4556282242
20,2.25,2.75,64.2680664728
20,2.25,2.75,66.7023405612
20,2.25,2.75,68.2801570604
20,2.25,2.75,63.8043286121
20,2.5,2.25,63.6772244133
20,2.5,2.25,66.139996347
20,2.5,2.25,62.9064810765
20,2.5,2.25,65.9115754194
20,2.5,2.25,64.2487379051
20,2.5,2.5,67.7261056014
20,2.5,2.5,64.0941158035
20,2.5,2.5,66.8946432162
20,2.5,2.5,65.8381152427
20,2.5,2.5,64.3852415419
20,2.5,2.75,63.9969623114
20,2.5,2.75,67.457108634
20,2.5,2.75,63.8466795951
20,2.5,2.75,64.8483161247
20,2.5,2.75,67.2390394476
20,2.75,2.25,69.1832805828
20,2.75,2.25,65.9231876356
20,2.75,2.25,66.3342746763
20,2.75,2.25,65.4534808886
20,2.75,2.25,65.7424959044
20,2.75,2.5,66.9426306903
20,2.75,2.5,66.3046646923
20,2.75,2.5,64.629599284
20,2.75,2.5,66.1733804628
20,2.75,2.5,63.6113690708
20,2.75,2.75,66.8576795453
20,2.75,2.75,64.8264915551
20,2.75,2.75,68.155583281
20,2.75,2.75,68.1157404597
20,2.75,2.75,65.0103582281
30,2.25,2.25,56.2486286007
30,2.25,2.25,55.9473300874
30,2.25,2.25,56.9681466895
30,2.25,2.25,58.4922448912
30,2.25,2.25,58.2596831911
30,2.25,2.5,56.8344932157
30,2.25,2.5,58.5195134033
30,2.25,2.5,58.7204356142
30,2.25,2.5,56.7887501887
30,2.25,2.5,59.3924179769
30,2.25,2.75,58.0150779024
30,2.25,2.75,59.9108350936
30,2.25,2.75,56.7085046958
30,2.25,2.75,56.4636585706
30,2.25,2.75,56.4463937651
30,2.5,2.25,57.5734588314
30,2.5,2.25,57.4698709589
30,2.5,2.25,57.7708881022
30,2.5,2.25,60.0817613997
30,2.5,2.25,58.036715152
30,2.5,2.5,59.3463421303
30,2.5,2.5,57.1674625756
30,2.5,2.5,57.7311362542
30,2.5,2.5,58.4168178144
30,2.5,2.5,58.7473399733
30,2.5,2.75,60.6020001551
30,2.5,2.75,58.8503315945
30,2.5,2.75,61.2587079449
30,2.5,2.75,55.6606298078
30,2.5,2.75,58.6244184229
30,2.75,2.25,58.3210888541
30,2.75,2.25,54.9071042949
30,2.75,2.25,56.3318033626
30,2.75,2.25,60.1805796026
30,2.75,2.25,56.5624063621
30,2.75,2.5,57.6754398895
30,2.75,2.5,57.1696219227
30,2.75,2.5,56.1641737061
30,2.75,2.5,61.2452352184
30,2.75,2.5,57.1715933247
30,2.75,2.75,62.9580187385
30,2.75,2.75,60.094782947
30,2.75,2.75,60.3951904507
30,2.75,2.75,60.735051662
30,2.75,2.75,62.1248687803
10,2.25,2.25,75.7003333415
10,2.25,2.25,77.586476441
10,2.25,2.25,80.3294377144
10,2.25,2.25,76.9683759856
10,2.25,2.25,76.6344082441
10,2.25,2.5,78.3196347639
10,2.25,2.5,76.7795679165
10,2.25,2.5,78.0108655593
10,2.25,2.5,78.8553963497
10,2.25,2.5,74.263899111
10,2.25,2.75,78.6822087904
10,2.25,2.75,76.4308885886
10,2.25,2.75,76.7662756586
10,2.25,2.75,76.6082698784
10,2.25,2.75,76.5125771614
10,2.5,2.25,82.4918808821
10,2.5,2.25,77.9980743488
10,2.5,2.25,77.2094839869
10,2.5,2.25,79.3609327483
10,2.5,2.25,76.7462204318
10,2.5,2.5,79.3938248691
10,2.5,2.5,80.2543481091
10,2.5,2.5,75.9755923112
10,2.5,2.5,78.8399248111
10,2.5,2.5,79.0814749236
10,2.5,2.75,82.2943749838
10,2.5,2.75,78.1802995192
10,2.5,2.75,79.5971601952
10,2.5,2.75,77.6678287662
10,2.5,2.75,75.4476487826
10,2.75,2.25,80.966367479
10,2.75,2.25,76.0412257096
10,2.75,2.25,74.4324788985
10,2.75,2.25,77.3608478793
10,2.75,2.25,74.5475189725
10,2.75,2.5,80.5797221065
10,2.75,2.5,76.67190151
10,2.75,2.5,81.5966884839
10,2.75,2.5,79.0010215431
10,2.75,2.5,78.417764563
10,2.75,2.75,77.2857140279
10,2.75,2.75,76.3011717617
10,2.75,2.75,80.6957769719
10,2.75,2.75,81.6347568345
10,2.75,2.75,79.4598129324
20,2.25,2.25,64.5739883966
20,2.25,2.25,60.3934266843
20,2.25,2.25,63.6561268256
20,2.25,2.25,63.3000191295
20,2.25,2.25,66.9911344903
20,2.25,2.5,65.2403985138
20,2.25,2.5,65.3177149295
20,2.25,2.5,66.7544314606
20,2.25,2.5,63.2290834988
20,2.25,2.5,64.1527968439
20,2.25,2.75,64.3045043249
20,2.25,2.75,64.7506189862
20,2.25,2.75,64.2546378651
20,2.25,2.75,68.1597271861
20,2.25,2.75,67.0748102119
20,2.5,2.25,61.3018793325
20,2.5,2.25,62.2585889542
20,2.5,2.25,62.1294197635
20,2.5,2.25,66.106193636
20,2.5,2.25,65.675701359
20,2.5,2.5,64.8135862024
20,2.5,2.5,64.152549925
20,2.5,2.5,67.6734075445
20,2.5,2.5,63.894361813
20,2.5,2.5,63.7926515214
20,2.5,2.75,64.7163986117
20,2.5,2.75,61.9140120709
20,2.5,2.75,66.3736390504
20,2.5,2.75,65.8952799422
20,2.5,2.75,66.5226290671
20,2.75,2.25,64.1904856777
20,2.75,2.25,63.83040561
20,2.75,2.25,63.7096685369
20,2.75,2.25,68.329927265
20,2.75,2.25,62.8514015039
20,2.75,2.5,64.306572022
20,2.75,2.5,66.4058742256
20,2.75,2.5,65.6121560615
20,2.75,2.5,64.6886699968
20,2.75,2.5,67.3557567176
20,2.75,2.75,64.9664142023
20,2.75,2.75,68.0493412034
20,2.75,2.75,69.0798974294
20,2.75,2.75,67.1926840974
20,2.75,2.75,68.5480074135
30,2.25,2.25,57.85525122
30,2.25,2.25,56.5237566944
30,2.25,2.25,58.5373409041
30,2.25,2.25,56.8712764091
30,2.25,2.25,55.519062497
30,2.25,2.5,56.5758866586
30,2.25,2.5,59.2825205547
30,2.25,2.5,59.8355793008
30,2.25,2.5,59.165804478
30,2.25,2.5,55.5516120895
30,2.25,2.75,56.6134692543
30,2.25,2.75,60.7687997835
30,2.25,2.75,57.9285820604
30,2.25,2.75,59.0831515392
30,2.25,2.75,56.3007216729
30,2.5,2.25,61.0150161486
30,2.5,2.25,55.8573996367
30,2.5,2.25,61.2047470829
30,2.5,2.25,54.306161653
30,2.5,2.25,57.4526111335
30,2.5,2.5,56.1585484476
30,2.5,2.5,59.7821595263
30,2.5,2.5,56.6767303286
30,2.5,2.5,59.5345503131
30,2.5,2.5,57.6612409107
30,2.5,2.75,57.6942223511
30,2.5,2.75,59.5664187344
30,2.5,2.75,60.1778497205
30,2.5,2.75,61.1830711209
30,2.5,2.75,56.1444667195
30,2.75,2.25,57.7273510391
30,2.75,2.25,56.603649677
30,2.75,2.25,58.165676671
30,2.75,2.25,58.9440698504
30,2.75,2.25,59.4579094408
30,2.75,2.5,60.9155633163
30,2.75,2.5,57.9277368585
30,2.75,2.5,59.451794607
30,2.75,2.5,57.9052366329
30,2.75,2.5,61.0601880068
30,2.75,2.75,57.6752989223
30,2.75,2.75,60.3490938978
30,2.75,2.75,59.0574072529
30,2.75,2.75,56.8714748338
30,2.75,2.75,57.3305556281
1,2.25,2.25,124.291925813
1,2.25,2.25,125.983807984
1,2.25,2.25,126.353651926
1,2.25,2.25,130.009986918
1,2.25,2.25,125.650421811
1,2.25,2.5,123.740039334
1,2.25,2.5,126.180019749
1,2.25,2.5,128.040107917
1,2.25,2.5,128.320977092
1,2.25,2.5,123.364338331
1,2.25,2.75,123.578829374
1,2.25,2.75,124.702691423
1,2.25,2.75,125.061008215
1,2.25,2.75,124.918758144
1,2.25,2.75,127.412084838
1,2.5,2.25,126.025657712
1,2.5,2.25,122.203495574
1,2.5,2.25,128.153514958
1,2.5,2.25,127.702308862
1,2.5,2.25,126.34981062
1,2.5,2.5,126.837298568
1,2.5,2.5,126.593044759
1,2.5,2.5,125.372650511
1,2.5,2.5,121.654936966
1,2.5,2.5,127.434460263
1,2.5,2.75,127.182163978
1,2.5,2.75,126.461962216
1,2.5,2.75,128.568612868
1,2.5,2.75,126.475480491
1,2.5,2.75,127.56843634
1,2.75,2.25,123.666320267
1,2.75,2.25,124.577030825
1,2.75,2.25,125.397941825
1,2.75,2.25,126.338806868
1,2.75,2.25,127.835547161
1,2.75,2.5,130.122190787
1,2.75,2.5,128.46672896
1,2.75,2.5,124.892156855
1,2.75,2.5,127.043041996
1,2.75,2.5,128.326262976
1,2.75,2.75,123.47864191
1,2.75,2.75,124.774013388
1,2.75,2.75,124.661417228
1,2.75,2.75,128.038169241
1,2.75,2.75,126.0094238
5,2.25,2.25,91.5864294669
5,2.25,2.25,96.2049563375
5,2.25,2.25,90.8185401989
5,2.25,2.25,91.4852322533
5,2.25,2.25,91.7285863222
5,2.25,2.5,93.3841727344
5,2.25,2.5,96.7474212825
5,2.25,2.5,92.2810486005
5,2.25,2.5,92.4469275459
5,2.25,2.5,93.0489297085
5,2.25,2.75,91.3618323654
5,2.25,2.75,92.168846282
5,2.25,2.75,93.5111870555
5,2.25,2.75,92.9218189369
5,2.25,2.75,92.6049253827
5,2.5,2.25,90.7239286698
5,2.5,2.25,91.0627148686
5,2.5,2.25,93.6997220764
5,2.5,2.25,92.5225823326
5,2.5,2.25,94.7708596443
5,2.5,2.5,95.5028916745
5,2.5,2.5,95.5733615226
5,2.5,2.5,91.481787879
5,2.5,2.5,97.0067713544
5,2.5,2.5,94.0011731531
5,2.5,2.75,91.9784687295
5,2.5,2.75,92.7565285985
5,2.5,2.75,92.4439803074
5,2.5,2.75,91.8722296989
5,2.5,2.75,96.1563423484
5,2.75,2.25,96.2860906894
5,2.75,2.25,94.6929075668
5,2.75,2.25,89.4188859675
5,2.75,2.25,93.1187384427
5,2.75,2.25,93.0904403399
5,2.75,2.5,94.0365618391
5,2.75,2.5,94.7430440161
5,2.75,2.5,93.5824134557
5,2.75,2.5,93.3717328543
5,2.75,2.5,94.0404518385
5,2.75,2.75,96.1435693995
5,2.75,2.75,93.8774987422
5,2.75,2.75,94.789272564
5,2.75,2.75,93.9798028469
5,2.75,2.75,93.8113375019
1,2.75,2.5,124.38821126
1,2.75,2.5,124.338837587
1,2.75,2.5,129.276164827
1,2.75,2.5,128.313874322
1,2.75,2.5,124.747880638
1,2.75,2.5,126.049145257
1,2.75,2.5,127.70605516
1,2.75,2.5,127.413558854
1,2.75,2.5,124.181598265
1,2.75,2.5,127.494573228
1,2.75,2.5,125.568005809
1,2.75,2.5,129.357424492
1,2.75,2.5,125.273332355
1,2.75,2.5,124.977919026
1,2.75,2.5,127.847235882
1,2.75,3,129.339524789
1,2.75,3,126.607024122
1,2.75,3,122.808164014
1,2.75,3,127.877049018
1,2.75,3,124.398931089
1,2.75,3,127.566046529
1,2.75,3,123.948191548
1,2.75,3,124.980348917
1,2.75,3,126.336247188
1,2.75,3,123.615650552
1,2.75,3,125.591897613
1,2.75,3,128.580280017
1,2.75,3,127.303177253
1,2.75,3,123.239019299
1,2.75,3,126.048561536
1,2.75,4,121.809646248
1,2.75,4,127.348463545
1,2.75,4,121.742236324
1,2.75,4,128.318806374
1,2.75,4,128.851264905
1,2.75,4,128.556315799
1,2.75,4,126.968278035
1,2.75,4,128.459660675
1,2.75,4,129.122167343
1,2.75,4,128.472163713
1,2.75,4,123.699994591
1,2.75,4,127.044781373
1,2.75,4,126.326436989
1,2.75,4,127.786601975
1,2.75,4,122.803460538
1,2.5,2.5,133.588629739
1,2.5,2.5,125.440989752
1,2.5,2.5,125.148655762
1,2.5,2.5,124.964456262
1,2.5,2.5,125.552636595
1,2.5,2.5,126.945995187
1,2.5,2.5,123.86884052
1,2.5,2.5,123.799581008
1,2.5,2.5,124.331015573
1,2.5,2.5,123.673259851
1,2.5,2.5,122.665547366
1,2.5,2.5,124.51967867
1,2.5,2.5,127.119874328
1,2.5,2.5,124.642113261
1,2.5,2.5,126.44527622
1,2.5,3,126.903659491
1,2.5,3,124.716089572
1,2.5,3,123.921034751
1,2.5,3,128.045078558
1,2.5,3,122.805505774
1,2.5,3,124.407065581
1,2.5,3,127.907138806
1,2.5,3,121.208551206
1,2.5,3,127.594382199
1,2.5,3,130.258882946
1,2.5,3,125.340539455
1,2.5,3,125.828925329
1,2.5,3,125.430079055
1,2.5,3,124.818991782
1,2.5,3,124.829493905
1,2.5,4,127.154042758
1,2.5,4,125.451341928
1,2.5,4,122.636020558
1,2.5,4,122.805618244
1,2.5,4,121.508114469
1,2.5,4,126.897601149
1,2.5,4,123.561677166
1,2.5,4,126.594807777
1,2.5,4,122.611714101
1,2.5,4,129.121662994
1,2.5,4,124.5215909
1,2.5,4,127.472296347
1,2.5,4,126.606652487
1,2.5,4,122.678590544
1,2.5,4,123.125756832
1,3,2.5,121.429592046
1,3,2.5,129.897699224
1,3,2.5,127.557078751
1,3,2.5,127.07788834
1,3,2.5,126.152940128
1,3,2.5,125.338868527
1,3,2.5,127.836231607
1,3,2.5,124.267935782
1,3,2.5,128.016382724
1,3,2.5,126.391187265
1,3,2.5,127.677184918
1,3,2.5,124.433115645
1,3,2.5,124.689289146
1,3,2.5,126.082390491
1,3,2.5,127.661827675
1,3,3,128.617892763
1,3,3,128.583286178
1,3,3,129.4588188
1,3,3,127.388182977
