Noise,Beta1,Window1,T1,Beta2,Window2,T2,PSNR
1,0.6666,7,0.6666,0.6666,7,0.6666,102.660245164
1,0.6666,7,0.6666,0.6666,7,0.6666,99.7786601239
1,0.6666,7,0.6666,0.6666,7,0.6666,100.887784057
1,0.6666,7,0.6666,0.6666,7,0.6666,100.161110958
1,0.6666,7,0.6666,0.6666,7,0.6666,101.570862225
5,0.3333,7,0.3333,0.3333,7,0.3333,89.9185263842
5,0.3333,7,0.3333,0.3333,7,0.3333,86.8278924787
5,0.3333,7,0.3333,0.3333,7,0.3333,87.569395087
5,0.3333,7,0.3333,0.3333,7,0.3333,82.7671027072
5,0.3333,7,0.3333,0.3333,7,0.3333,88.3383457739
5,0.3333,7,0.3333,0.3333,7,0.6666,86.3188878874
5,0.3333,7,0.3333,0.3333,7,0.6666,87.2741709796
5,0.3333,7,0.3333,0.3333,7,0.6666,85.7163527353
5,0.3333,7,0.3333,0.3333,7,0.6666,88.521560067
5,0.3333,7,0.3333,0.3333,7,0.6666,86.8591000575
5,0.3333,7,0.3333,0.6666,7,0.3333,90.4044190835
5,0.3333,7,0.3333,0.6666,7,0.3333,88.5491130459
5,0.3333,7,0.3333,0.6666,7,0.3333,88.5488676441
5,0.3333,7,0.3333,0.6666,7,0.3333,85.3480451729
5,0.3333,7,0.3333,0.6666,7,0.3333,88.8522390549
5,0.3333,7,0.3333,0.6666,7,0.6666,88.8125776407
5,0.3333,7,0.3333,0.6666,7,0.6666,88.6418072192
5,0.3333,7,0.3333,0.6666,7,0.6666,85.162012991
5,0.3333,7,0.3333,0.6666,7,0.6666,85.1078968241
5,0.3333,7,0.3333,0.6666,7,0.6666,88.8194937678
5,0.3333,7,0.6666,0.3333,7,0.3333,86.5043509681
5,0.3333,7,0.6666,0.3333,7,0.3333,84.6203972083
5,0.3333,7,0.6666,0.3333,7,0.3333,89.6154628698
5,0.3333,7,0.6666,0.3333,7,0.3333,86.6953569744
5,0.3333,7,0.6666,0.3333,7,0.3333,88.1349981236
5,0.3333,7,0.6666,0.3333,7,0.6666,83.7981266727
5,0.3333,7,0.6666,0.3333,7,0.6666,86.6829847356
5,0.3333,7,0.6666,0.3333,7,0.6666,85.4807737274
5,0.3333,7,0.6666,0.3333,7,0.6666,87.9787192316
5,0.3333,7,0.6666,0.3333,7,0.6666,88.8994402287
5,0.3333,7,0.6666,0.6666,7,0.3333,87.9472555749
5,0.3333,7,0.6666,0.6666,7,0.3333,90.2649767285
5,0.3333,7,0.6666,0.6666,7,0.3333,90.1149869704
5,0.3333,7,0.6666,0.6666,7,0.3333,89.4694571718
5,0.3333,7,0.6666,0.6666,7,0.3333,86.457059345
5,0.3333,7,0.6666,0.6666,7,0.6666,84.8541256169
5,0.3333,7,0.6666,0.6666,7,0.6666,86.5699041129
5,0.3333,7,0.6666,0.6666,7,0.6666,90.2400561247
5,0.3333,7,0.6666,0.6666,7,0.6666,86.5329059831
5,0.3333,7,0.6666,0.6666,7,0.6666,85.2426714882
5,0.6666,7,0.3333,0.3333,7,0.3333,88.1191725009
5,0.6666,7,0.3333,0.3333,7,0.3333,88.7544085669
5,0.6666,7,0.3333,0.3333,7,0.3333,85.2122741253
5,0.6666,7,0.3333,0.3333,7,0.3333,83.7529986433
5,0.6666,7,0.3333,0.3333,7,0.3333,80.6161963712
5,0.6666,7,0.3333,0.3333,7,0.6666,90.2462286517
5,0.6666,7,0.3333,0.3333,7,0.6666,89.7118695669
5,0.6666,7,0.3333,0.3333,7,0.6666,87.4702625261
5,0.6666,7,0.3333,0.3333,7,0.6666,89.8567219682
5,0.6666,7,0.3333,0.3333,7,0.6666,86.7962976447
5,0.6666,7,0.3333,0.6666,7,0.3333,88.0557051747
5,0.6666,7,0.3333,0.6666,7,0.3333,82.5056144835
5,0.6666,7,0.3333,0.6666,7,0.3333,81.2108698804
5,0.6666,7,0.3333,0.6666,7,0.3333,88.12178281
5,0.6666,7,0.3333,0.6666,7,0.3333,85.4192115653
5,0.6666,7,0.3333,0.6666,7,0.6666,90.0730294302
5,0.6666,7,0.3333,0.6666,7,0.6666,83.1397919589
5,0.6666,7,0.3333,0.6666,7,0.6666,82.7074545254
5,0.6666,7,0.3333,0.6666,7,0.6666,88.1038426589
5,0.6666,7,0.3333,0.6666,7,0.6666,87.0408931992
5,0.6666,7,0.6666,0.3333,7,0.3333,89.0578326297
5,0.6666,7,0.6666,0.3333,7,0.3333,88.4992938476
5,0.6666,7,0.6666,0.3333,7,0.3333,86.1427453962
5,0.6666,7,0.6666,0.3333,7,0.3333,89.4120971611
5,0.6666,7,0.6666,0.3333,7,0.3333,87.4052789875
5,0.6666,7,0.6666,0.3333,7,0.6666,88.2261352859
5,0.6666,7,0.6666,0.3333,7,0.6666,83.3491652995
5,0.6666,7,0.6666,0.3333,7,0.6666,88.9703399753
5,0.6666,7,0.6666,0.3333,7,0.6666,84.2010959101
5,0.6666,7,0.6666,0.3333,7,0.6666,85.9594431914
5,0.6666,7,0.6666,0.6666,7,0.3333,82.085429757
5,0.6666,7,0.6666,0.6666,7,0.3333,87.4234165288
5,0.6666,7,0.6666,0.6666,7,0.3333,84.5340902315
5,0.6666,7,0.6666,0.6666,7,0.3333,84.7804612338
5,0.6666,7,0.6666,0.6666,7,0.3333,86.8267597987
5,0.6666,7,0.6666,0.6666,7,0.6666,86.7127138771
5,0.6666,7,0.6666,0.6666,7,0.6666,83.7515610643
5,0.6666,7,0.6666,0.6666,7,0.6666,88.9451818886
5,0.6666,7,0.6666,0.6666,7,0.6666,88.7926219915
5,0.6666,7,0.6666,0.6666,7,0.6666,82.894759931
10,0.3333,7,0.3333,0.3333,7,0.3333,72.8830045004
10,0.3333,7,0.3333,0.3333,7,0.3333,79.0269498551
10,0.3333,7,0.3333,0.3333,7,0.3333,78.4558754639
10,0.3333,7,0.3333,0.3333,7,0.3333,74.9354341009
10,0.3333,7,0.3333,0.3333,7,0.3333,74.9344257764
10,0.3333,7,0.3333,0.3333,7,0.6666,76.0271331777
10,0.3333,7,0.3333,0.3333,7,0.6666,78.907245543
10,0.3333,7,0.3333,0.3333,7,0.6666,73.7079404812
10,0.3333,7,0.3333,0.3333,7,0.6666,75.9353489707
10,0.3333,7,0.3333,0.3333,7,0.6666,75.009531076
10,0.3333,7,0.3333,0.6666,7,0.3333,75.9045626095
10,0.3333,7,0.3333,0.6666,7,0.3333,76.3805459312
10,0.3333,7,0.3333,0.6666,7,0.3333,75.0061457299
10,0.3333,7,0.3333,0.6666,7,0.3333,76.092010392
10,0.3333,7,0.3333,0.6666,7,0.3333,77.1240017492
10,0.3333,7,0.3333,0.6666,7,0.6666,74.6140786962
10,0.3333,7,0.3333,0.6666,7,0.6666,72.7891762165
10,0.3333,7,0.3333,0.6666,7,0.6666,81.6216370089
10,0.3333,7,0.3333,0.6666,7,0.6666,74.9177857773
10,0.3333,7,0.3333,0.6666,7,0.6666,74.7612812572
10,0.3333,7,0.6666,0.3333,7,0.3333,79.5126930497
10,0.3333,7,0.6666,0.3333,7,0.3333,76.0726027071
10,0.3333,7,0.6666,0.3333,7,0.3333,74.055685709
10,0.3333,7,0.6666,0.3333,7,0.3333,73.2042697078
10,0.3333,7,0.6666,0.3333,7,0.3333,77.9168907595
10,0.3333,7,0.6666,0.3333,7,0.6666,75.9391601152
10,0.3333,7,0.6666,0.3333,7,0.6666,73.3063952405
10,0.3333,7,0.6666,0.3333,7,0.6666,75.6301201868
10,0.3333,7,0.6666,0.3333,7,0.6666,75.5744862673
10,0.3333,7,0.6666,0.3333,7,0.6666,77.0730913516
10,0.3333,7,0.6666,0.6666,7,0.3333,73.1561463214
10,0.3333,7,0.6666,0.6666,7,0.3333,78.7212064519
10,0.3333,7,0.6666,0.6666,7,0.3333,77.7213268108
10,0.3333,7,0.6666,0.6666,7,0.3333,77.9272192831
10,0.3333,7,0.6666,0.6666,7,0.3333,74.7030584818
10,0.3333,7,0.6666,0.6666,7,0.6666,75.1524342764
10,0.3333,7,0.6666,0.6666,7,0.6666,76.9926040679
10,0.3333,7,0.6666,0.6666,7,0.6666,77.3374323221
10,0.3333,7,0.6666,0.6666,7,0.6666,76.1733735072
10,0.3333,7,0.6666,0.6666,7,0.6666,76.6194689528
10,0.6666,7,0.3333,0.3333,7,0.3333,73.7953850759
10,0.6666,7,0.3333,0.3333,7,0.3333,74.6536299181
10,0.6666,7,0.3333,0.3333,7,0.3333,75.6437251747
10,0.6666,7,0.3333,0.3333,7,0.3333,73.2834360683
10,0.6666,7,0.3333,0.3333,7,0.3333,75.2313241954
10,0.6666,7,0.3333,0.3333,7,0.6666,72.3140863057
10,0.6666,7,0.3333,0.3333,7,0.6666,73.4411776759
10,0.6666,7,0.3333,0.3333,7,0.6666,73.0051929518
10,0.6666,7,0.3333,0.3333,7,0.6666,76.9704309962
10,0.6666,7,0.3333,0.3333,7,0.6666,78.0560668074
10,0.6666,7,0.3333,0.6666,7,0.3333,77.4296664347
10,0.6666,7,0.3333,0.6666,7,0.3333,70.984264482
10,0.6666,7,0.3333,0.6666,7,0.3333,77.4537339094
10,0.6666,7,0.3333,0.6666,7,0.3333,74.5879214825
10,0.6666,7,0.3333,0.6666,7,0.3333,75.5671885946
10,0.6666,7,0.3333,0.6666,7,0.6666,75.17504736
10,0.6666,7,0.3333,0.6666,7,0.6666,75.874057352
10,0.6666,7,0.3333,0.6666,7,0.6666,74.766172695
10,0.6666,7,0.3333,0.6666,7,0.6666,80.1973523893
10,0.6666,7,0.3333,0.6666,7,0.6666,74.3601110651
10,0.6666,7,0.6666,0.3333,7,0.3333,79.4764964911
10,0.6666,7,0.6666,0.3333,7,0.3333,74.1236537329
10,0.6666,7,0.6666,0.3333,7,0.3333,80.3268277648
10,0.6666,7,0.6666,0.3333,7,0.3333,78.518468713
10,0.6666,7,0.6666,0.3333,7,0.3333,76.4657199834
10,0.6666,7,0.6666,0.3333,7,0.6666,72.4690085137
10,0.6666,7,0.6666,0.3333,7,0.6666,81.9414810319
10,0.6666,7,0.6666,0.3333,7,0.6666,73.3345434651
10,0.6666,7,0.6666,0.3333,7,0.6666,76.1992590658
10,0.6666,7,0.6666,0.3333,7,0.6666,75.4735807536
10,0.6666,7,0.6666,0.6666,7,0.3333,73.5976756682
10,0.6666,7,0.6666,0.6666,7,0.3333,73.0888578274
10,0.6666,7,0.6666,0.6666,7,0.3333,74.4657896828
10,0.6666,7,0.6666,0.6666,7,0.3333,69.4627599667
10,0.6666,7,0.6666,0.6666,7,0.3333,75.1625470874
10,0.6666,7,0.6666,0.6666,7,0.6666,73.4618680212
10,0.6666,7,0.6666,0.6666,7,0.6666,75.4701913534
10,0.6666,7,0.6666,0.6666,7,0.6666,74.4061909393
10,0.6666,7,0.6666,0.6666,7,0.6666,76.366328628
10,0.6666,7,0.6666,0.6666,7,0.6666,73.8966911541
20,0.3333,7,0.3333,0.3333,7,0.3333,66.3095144072
20,0.3333,7,0.3333,0.3333,7,0.3333,63.8087920939
20,0.3333,7,0.3333,0.3333,7,0.3333,64.0291585614
20,0.3333,7,0.3333,0.3333,7,0.3333,65.8237197269
20,0.3333,7,0.3333,0.3333,7,0.3333,62.7421861429
20,0.3333,7,0.3333,0.3333,7,0.6666,65.9172830677
20,0.3333,7,0.3333,0.3333,7,0.6666,67.2870327139
20,0.3333,7,0.3333,0.3333,7,0.6666,62.716942336
20,0.3333,7,0.3333,0.3333,7,0.6666,68.5919155301
20,0.3333,7,0.3333,0.3333,7,0.6666,61.7160263661
20,0.3333,7,0.3333,0.6666,7,0.3333,65.2882396389
20,0.3333,7,0.3333,0.6666,7,0.3333,62.679546897
20,0.3333,7,0.3333,0.6666,7,0.3333,65.6584929276
20,0.3333,7,0.3333,0.6666,7,0.3333,68.4207950065
20,0.3333,7,0.3333,0.6666,7,0.3333,67.9237727329
20,0.3333,7,0.3333,0.6666,7,0.6666,69.6246471723
20,0.3333,7,0.3333,0.6666,7,0.6666,63.426306149
20,0.3333,7,0.3333,0.6666,7,0.6666,63.6620470373
20,0.3333,7,0.3333,0.6666,7,0.6666,63.9645688377
20,0.3333,7,0.3333,0.6666,7,0.6666,61.7877156912
20,0.3333,7,0.6666,0.3333,7,0.3333,64.5370980193
20,0.3333,7,0.6666,0.3333,7,0.3333,64.3642476764
20,0.3333,7,0.6666,0.3333,7,0.3333,64.0051105963
20,0.3333,7,0.6666,0.3333,7,0.3333,59.0559196702
20,0.3333,7,0.6666,0.3333,7,0.3333,60.2325513831
20,0.3333,7,0.6666,0.3333,7,0.6666,62.0414719349
20,0.3333,7,0.6666,0.3333,7,0.6666,62.4682957769
20,0.3333,7,0.6666,0.3333,7,0.6666,60.2993750084
20,0.3333,7,0.6666,0.3333,7,0.6666,64.6105676424
20,0.3333,7,0.6666,0.3333,7,0.6666,65.9844860974
20,0.3333,7,0.6666,0.6666,7,0.3333,65.8284490703
20,0.3333,7,0.6666,0.6666,7,0.3333,64.4856651566
20,0.3333,7,0.6666,0.6666,7,0.3333,64.0431750939
20,0.3333,7,0.6666,0.6666,7,0.3333,62.1694674721
20,0.3333,7,0.6666,0.6666,7,0.3333,65.6431521654
20,0.3333,7,0.6666,0.6666,7,0.6666,64.4547582859
20,0.3333,7,0.6666,0.6666,7,0.6666,66.5344487043
20,0.3333,7,0.6666,0.6666,7,0.6666,63.7343008236
20,0.3333,7,0.6666,0.6666,7,0.6666,69.158809655
20,0.3333,7,0.6666,0.6666,7,0.6666,64.9740018823
20,0.6666,7,0.3333,0.3333,7,0.3333,61.0258228658
20,0.6666,7,0.3333,0.3333,7,0.3333,64.2220793708
20,0.6666,7,0.3333,0.3333,7,0.3333,62.2133924514
20,0.6666,7,0.3333,0.3333,7,0.3333,62.7826792254
20,0.6666,7,0.3333,0.3333,7,0.3333,64.3573849248
20,0.6666,7,0.3333,0.3333,7,0.6666,63.8706835378
20,0.6666,7,0.3333,0.3333,7,0.6666,64.3582247342
20,0.6666,7,0.3333,0.3333,7,0.6666,66.1771323643
20,0.6666,7,0.3333,0.3333,7,0.6666,62.2350038518
20,0.6666,7,0.3333,0.3333,7,0.6666,63.465780556
20,0.6666,7,0.3333,0.6666,7,0.3333,61.6907460635
20,0.6666,7,0.3333,0.6666,7,0.3333,70.1537364434
20,0.6666,7,0.3333,0.6666,7,0.3333,61.9481290932
20,0.6666,7,0.3333,0.6666,7,0.3333,64.0581053541
20,0.6666,7,0.3333,0.6666,7,0.3333,66.6320170711
20,0.6666,7,0.3333,0.6666,7,0.6666,67.4099648615
20,0.6666,7,0.3333,0.6666,7,0.6666,69.2933999927
20,0.6666,7,0.3333,0.6666,7,0.6666,65.9016802804
20,0.6666,7,0.3333,0.6666,7,0.6666,66.86341964
20,0.6666,7,0.3333,0.6666,7,0.6666,64.9684221968
20,0.6666,7,0.6666,0.3333,7,0.3333,68.6167505603
20,0.6666,7,0.6666,0.3333,7,0.3333,63.3210429206
20,0.6666,7,0.6666,0.3333,7,0.3333,65.6086623279
20,0.6666,7,0.6666,0.3333,7,0.3333,65.945386477
20,0.6666,7,0.6666,0.3333,7,0.3333,64.0135944063
20,0.6666,7,0.6666,0.3333,7,0.6666,65.7933085896
20,0.6666,7,0.6666,0.3333,7,0.6666,65.6267044388
20,0.6666,7,0.6666,0.3333,7,0.6666,65.6264396683
20,0.6666,7,0.6666,0.3333,7,0.6666,64.5702550573
20,0.6666,7,0.6666,0.3333,7,0.6666,66.9756541338
20,0.6666,7,0.6666,0.6666,7,0.3333,64.4164761128
20,0.6666,7,0.6666,0.6666,7,0.3333,61.5069936578
20,0.6666,7,0.6666,0.6666,7,0.3333,60.9023596786
20,0.6666,7,0.6666,0.6666,7,0.3333,63.3601212597
20,0.6666,7,0.6666,0.6666,7,0.3333,63.9631092114
20,0.6666,7,0.6666,0.6666,7,0.6666,66.9841025581
20,0.6666,7,0.6666,0.6666,7,0.6666,61.2959202248
20,0.6666,7,0.6666,0.6666,7,0.6666,62.5235662869
20,0.6666,7,0.6666,0.6666,7,0.6666,61.2874979852
20,0.6666,7,0.6666,0.6666,7,0.6666,65.7952746246
30,0.3333,7,0.3333,0.3333,7,0.3333,64.1759973729
30,0.3333,7,0.3333,0.3333,7,0.3333,51.5952313934
30,0.3333,7,0.3333,0.3333,7,0.3333,59.2993831628
30,0.3333,7,0.3333,0.3333,7,0.3333,58.9464514305
30,0.3333,7,0.3333,0.3333,7,0.3333,55.4781766321
30,0.3333,7,0.3333,0.3333,7,0.6666,57.5775162954
30,0.3333,7,0.3333,0.3333,7,0.6666,57.5401187747
30,0.3333,7,0.3333,0.3333,7,0.6666,59.7222520336
30,0.3333,7,0.3333,0.3333,7,0.6666,59.1972877415
30,0.3333,7,0.3333,0.3333,7,0.6666,55.0259907894
30,0.3333,7,0.3333,0.6666,7,0.3333,57.971322881
30,0.3333,7,0.3333,0.6666,7,0.3333,57.3358680931
30,0.3333,7,0.3333,0.6666,7,0.3333,59.7383309384
30,0.3333,7,0.3333,0.6666,7,0.3333,56.8259811227
30,0.3333,7,0.3333,0.6666,7,0.3333,56.5204073366
30,0.3333,7,0.3333,0.6666,7,0.6666,59.3785656145
30,0.3333,7,0.3333,0.6666,7,0.6666,60.3243030366
30,0.3333,7,0.3333,0.6666,7,0.6666,64.6897267739
30,0.3333,7,0.3333,0.6666,7,0.6666,57.800687188
30,0.3333,7,0.3333,0.6666,7,0.6666,56.9647906808
30,0.3333,7,0.6666,0.3333,7,0.3333,59.6203237735
30,0.3333,7,0.6666,0.3333,7,0.3333,57.6067741923
30,0.3333,7,0.6666,0.3333,7,0.3333,59.0283562789
30,0.3333,7,0.6666,0.3333,7,0.3333,58.7455571708
30,0.3333,7,0.6666,0.3333,7,0.3333,61.3011417129
30,0.3333,7,0.6666,0.3333,7,0.6666,60.2101501076
30,0.3333,7,0.6666,0.3333,7,0.6666,62.8757684437
30,0.3333,7,0.6666,0.3333,7,0.6666,61.5178906059
30,0.3333,7,0.6666,0.3333,7,0.6666,54.9787276802
30,0.3333,7,0.6666,0.3333,7,0.6666,59.9047412951
30,0.3333,7,0.6666,0.6666,7,0.3333,58.0207658798
30,0.3333,7,0.6666,0.6666,7,0.3333,57.0340702232
30,0.3333,7,0.6666,0.6666,7,0.3333,60.2261615416
30,0.3333,7,0.6666,0.6666,7,0.3333,57.4630099172
30,0.3333,7,0.6666,0.6666,7,0.3333,56.7578827874
30,0.3333,7,0.6666,0.6666,7,0.6666,60.416579063
30,0.3333,7,0.6666,0.6666,7,0.6666,59.1938177347
30,0.3333,7,0.6666,0.6666,7,0.6666,58.0784562514
30,0.3333,7,0.6666,0.6666,7,0.6666,59.8578365157
30,0.3333,7,0.6666,0.6666,7,0.6666,57.2131627102
30,0.6666,7,0.3333,0.3333,7,0.3333,60.1696341181
30,0.6666,7,0.3333,0.3333,7,0.3333,53.0742292913
30,0.6666,7,0.3333,0.3333,7,0.3333,61.4451510604
30,0.6666,7,0.3333,0.3333,7,0.3333,58.8617767202
30,0.6666,7,0.3333,0.3333,7,0.3333,55.1334886084
30,0.6666,7,0.3333,0.3333,7,0.6666,58.3999530995
30,0.6666,7,0.3333,0.3333,7,0.6666,59.219955744
30,0.6666,7,0.3333,0.3333,7,0.6666,61.8076838967
30,0.6666,7,0.3333,0.3333,7,0.6666,55.2825328878
30,0.6666,7,0.3333,0.3333,7,0.6666,59.7110210922
30,0.6666,7,0.3333,0.6666,7,0.3333,56.8044807452
30,0.6666,7,0.3333,0.6666,7,0.3333,64.3553921071
30,0.6666,7,0.3333,0.6666,7,0.3333,63.5639298291
30,0.6666,7,0.3333,0.6666,7,0.3333,54.3966129044
30,0.6666,7,0.3333,0.6666,7,0.3333,57.4558685222
30,0.6666,7,0.3333,0.6666,7,0.6666,52.6079846678
30,0.6666,7,0.3333,0.6666,7,0.6666,58.6077894227
30,0.6666,7,0.3333,0.6666,7,0.6666,50.673799719
30,0.6666,7,0.3333,0.6666,7,0.6666,58.4534952951
30,0.6666,7,0.3333,0.6666,7,0.6666,54.2136949381
30,0.6666,7,0.6666,0.3333,7,0.3333,56.5173908314
30,0.6666,7,0.6666,0.3333,7,0.3333,60.1474564721
30,0.6666,7,0.6666,0.3333,7,0.3333,56.9462432056
30,0.6666,7,0.6666,0.3333,7,0.3333,57.6996576531
30,0.6666,7,0.6666,0.3333,7,0.3333,51.9677815602
30,0.6666,7,0.6666,0.3333,7,0.6666,57.6962548951
30,0.6666,7,0.6666,0.3333,7,0.6666,58.6477544475
30,0.6666,7,0.6666,0.3333,7,0.6666,58.0315851554
30,0.6666,7,0.6666,0.3333,7,0.6666,58.5486918733
30,0.6666,7,0.6666,0.3333,7,0.6666,55.426335518
30,0.6666,7,0.6666,0.6666,7,0.3333,50.1058278967
30,0.6666,7,0.6666,0.6666,7,0.3333,58.1895146216
30,0.6666,7,0.6666,0.6666,7,0.3333,57.6518049509
30,0.6666,7,0.6666,0.6666,7,0.3333,60.3132332185
30,0.6666,7,0.6666,0.6666,7,0.3333,57.8549414799
30,0.6666,7,0.6666,0.6666,7,0.6666,60.0761263766
30,0.6666,7,0.6666,0.6666,7,0.6666,61.2627722179
30,0.6666,7,0.6666,0.6666,7,0.6666,61.4752506972
30,0.6666,7,0.6666,0.6666,7,0.6666,59.7440402573
30,0.6666,7,0.6666,0.6666,7,0.6666,58.1753993514
1,0.56,7,0.56,0.23,7,0.23,103.837513182
1,0.56,7,0.56,0.23,7,0.23,107.092104546
1,0.56,7,0.56,0.23,7,0.23,105.71213302
1,0.56,7,0.56,0.23,7,0.23,106.93964555
1,0.56,7,0.56,0.23,7,0.23,104.644603438
1,0.56,7,0.56,0.23,7,0.43,103.547316591
1,0.56,7,0.56,0.23,7,0.43,105.270922351
1,0.56,7,0.56,0.23,7,0.43,104.196882405
1,0.56,7,0.56,0.23,7,0.43,106.911249126
1,0.56,7,0.56,0.23,7,0.43,106.044637333
1,0.56,7,0.56,0.43,7,0.23,101.488673568
1,0.56,7,0.56,0.43,7,0.23,104.235851412
1,0.56,7,0.56,0.43,7,0.23,103.542095224
1,0.56,7,0.56,0.43,7,0.23,104.281886052
1,0.56,7,0.56,0.43,7,0.23,103.402740894
1,0.56,7,0.56,0.43,7,0.43,103.507385378
1,0.56,7,0.56,0.43,7,0.43,103.794123987
1,0.56,7,0.56,0.43,7,0.43,104.116803298
1,0.56,7,0.56,0.43,7,0.43,101.366212214
1,0.56,7,0.56,0.43,7,0.43,103.145061929
1,0.56,7,0.76,0.23,7,0.23,103.944338839
1,0.56,7,0.76,0.23,7,0.23,104.157228229
1,0.56,7,0.76,0.23,7,0.23,105.000640086
1,0.56,7,0.76,0.23,7,0.23,107.291536545
1,0.56,7,0.76,0.23,7,0.23,107.090134823
1,0.56,7,0.76,0.23,7,0.43,106.430903856
1,0.56,7,0.76,0.23,7,0.43,105.916639412
1,0.56,7,0.76,0.23,7,0.43,102.718912003
1,0.56,7,0.76,0.23,7,0.43,106.857562626
1,0.56,7,0.76,0.23,7,0.43,107.592628298
1,0.56,7,0.76,0.43,7,0.23,105.095867588
1,0.56,7,0.76,0.43,7,0.23,102.275236348
1,0.56,7,0.76,0.43,7,0.23,104.332074028
1,0.56,7,0.76,0.43,7,0.23,105.227296592
1,0.56,7,0.76,0.43,7,0.23,103.025394703
1,0.56,7,0.76,0.43,7,0.43,104.419724238
1,0.56,7,0.76,0.43,7,0.43,103.995683379
1,0.56,7,0.76,0.43,7,0.43,105.070017953
1,0.56,7,0.76,0.43,7,0.43,102.824048561
1,0.56,7,0.76,0.43,7,0.43,102.839368456
1,0.76,7,0.56,0.23,7,0.23,104.414450302
1,0.76,7,0.56,0.23,7,0.23,101.155741796
1,0.76,7,0.56,0.23,7,0.23,104.505851703
1,0.76,7,0.56,0.23,7,0.23,104.589602393
1,0.76,7,0.56,0.23,7,0.23,104.295424896
1,0.76,7,0.56,0.23,7,0.43,106.365349784
1,0.76,7,0.56,0.23,7,0.43,104.418705272
1,0.76,7,0.56,0.23,7,0.43,106.525729366
1,0.76,7,0.56,0.23,7,0.43,104.893141014
1,0.76,7,0.56,0.23,7,0.43,105.063344783
1,0.76,7,0.56,0.43,7,0.23,101.204817161
1,0.76,7,0.56,0.43,7,0.23,103.902326374
1,0.76,7,0.56,0.43,7,0.23,102.71122072
1,0.76,7,0.56,0.43,7,0.23,100.694075478
1,0.76,7,0.56,0.43,7,0.23,102.064268413
1,0.76,7,0.56,0.43,7,0.43,100.408895419
1,0.76,7,0.56,0.43,7,0.43,103.32946832
1,0.76,7,0.56,0.43,7,0.43,102.080856214
1,0.76,7,0.56,0.43,7,0.43,99.6219826081
1,0.76,7,0.56,0.43,7,0.43,101.005044978
1,0.76,7,0.76,0.23,7,0.23,103.29232234
1,0.76,7,0.76,0.23,7,0.23,102.784432813
1,0.76,7,0.76,0.23,7,0.23,104.700603845
1,0.76,7,0.76,0.23,7,0.23,104.418277914
1,0.76,7,0.76,0.23,7,0.23,105.86260547
1,0.76,7,0.76,0.23,7,0.43,102.471864105
1,0.76,7,0.76,0.23,7,0.43,100.588203761
1,0.76,7,0.76,0.23,7,0.43,102.594947049
1,0.76,7,0.76,0.23,7,0.43,105.899768968
1,0.76,7,0.76,0.23,7,0.43,104.615706886
1,0.76,7,0.76,0.43,7,0.23,101.50120218
1,0.76,7,0.76,0.43,7,0.23,101.926759043
1,0.76,7,0.76,0.43,7,0.23,100.783266784
1,0.76,7,0.76,0.43,7,0.23,102.607632908
1,0.76,7,0.76,0.43,7,0.23,100.866906934
1,0.76,7,0.76,0.43,7,0.43,102.100720985
1,0.76,7,0.76,0.43,7,0.43,102.654306994
1,0.76,7,0.76,0.43,7,0.43,101.047835515
1,0.76,7,0.76,0.43,7,0.43,100.134817958
1,0.76,7,0.76,0.43,7,0.43,104.716139914
5,0.56,7,0.56,0.23,7,0.23,89.1124941797
5,0.56,7,0.56,0.23,7,0.23,92.9173902556
5,0.56,7,0.56,0.23,7,0.23,88.332816571
5,0.56,7,0.56,0.23,7,0.23,87.7361162189
5,0.56,7,0.56,0.23,7,0.23,88.3866513004
5,0.56,7,0.56,0.23,7,0.43,85.6147110261
5,0.56,7,0.56,0.23,7,0.43,89.1037050577
5,0.56,7,0.56,0.23,7,0.43,86.1409905501
5,0.56,7,0.56,0.23,7,0.43,87.4526490905
5,0.56,7,0.56,0.23,7,0.43,88.5351430593
5,0.56,7,0.56,0.43,7,0.23,85.662888621
5,0.56,7,0.56,0.43,7,0.23,88.3266792498
5,0.56,7,0.56,0.43,7,0.23,87.0503786785
5,0.56,7,0.56,0.43,7,0.23,89.3013891374
5,0.56,7,0.56,0.43,7,0.23,85.3895703643
5,0.56,7,0.56,0.43,7,0.43,88.184057594
5,0.56,7,0.56,0.43,7,0.43,90.9410906452
5,0.56,7,0.56,0.43,7,0.43,88.7106868141
5,0.56,7,0.56,0.43,7,0.43,88.8931778156
5,0.56,7,0.56,0.43,7,0.43,87.7244742591
5,0.56,7,0.76,0.23,7,0.23,93.0470702992
5,0.56,7,0.76,0.23,7,0.23,88.6012911397
5,0.56,7,0.76,0.23,7,0.23,89.4784549173
5,0.56,7,0.76,0.23,7,0.23,84.883787059
5,0.56,7,0.76,0.23,7,0.23,88.9928517557
5,0.56,7,0.76,0.23,7,0.43,89.1107099332
5,0.56,7,0.76,0.23,7,0.43,89.3529899444
5,0.56,7,0.76,0.23,7,0.43,90.1680910514
5,0.56,7,0.76,0.23,7,0.43,86.6595293688
5,0.56,7,0.76,0.23,7,0.43,88.0890940829
5,0.56,7,0.76,0.43,7,0.23,89.3413053132
5,0.56,7,0.76,0.43,7,0.23,84.3992043175
5,0.56,7,0.76,0.43,7,0.23,87.1985767857
5,0.56,7,0.76,0.43,7,0.23,83.6423772457
5,0.56,7,0.76,0.43,7,0.23,87.2488185193
