Noise,SigD,SigI,PSNR
20,2.0,3.0,74.9809161453
20,2.0,3.0,74.69439292
20,2.0,3.0,71.1136457417
20,2.0,3.0,69.1151287427
20,2.0,3.0,71.2402652255
20,2.0,3.2,71.1224710951
20,2.0,3.2,71.7562227099
20,2.0,3.2,73.0011488623
20,2.0,3.2,74.9160731669
20,2.0,3.2,69.7667884139
20,2.2,2.8,76.7111069406
20,2.2,2.8,69.4147021075
20,2.2,2.8,72.2514493005
20,2.2,2.8,74.559902759
20,2.2,2.8,74.3467569176
20,2.2,3.0,70.1055678865
20,2.2,3.0,70.0077016416
20,2.2,3.0,74.0521610358
20,2.2,3.0,68.3883251659
20,2.2,3.0,78.6591290854
20,2.2,3.2,70.8120668796
20,2.2,3.2,70.8617651055
20,2.2,3.2,67.4924079909
20,2.2,3.2,66.2539690436
20,2.2,3.2,70.4027969034
30,1.8,2.8,63.5531630141
30,1.8,2.8,62.4637354173
30,1.8,2.8,61.2010098245
30,1.8,2.8,59.4390302836
30,1.8,2.8,65.8489624119
30,1.8,3.0,61.3953608865
30,1.8,3.0,62.1206856219
30,1.8,3.0,63.3619722838
30,1.8,3.0,58.6492183964
30,1.8,3.0,60.9785752833
30,1.8,3.2,62.4114485493
30,1.8,3.2,59.2204681217
30,1.8,3.2,64.2935832178
30,1.8,3.2,63.3362292607
30,1.8,3.2,60.8833847738
30,2.0,2.8,59.4613767073
30,2.0,2.8,61.0659656351
30,2.0,2.8,59.0190072892
30,2.0,2.8,61.1931222855
30,2.0,2.8,61.2593593195
30,2.0,3.0,66.0888394604
30,2.0,3.0,65.4260661369
30,2.0,3.0,62.7231415108
30,2.0,3.0,59.4241501183
30,2.0,3.0,58.3783690933
30,2.0,3.2,62.401828379
30,2.0,3.2,57.7755992574
30,2.0,3.2,61.074590399
30,2.0,3.2,57.9211415595
30,2.0,3.2,59.3603709317
30,2.2,2.8,62.7253263346
30,2.2,2.8,61.8050138652
30,2.2,2.8,62.7780190952
30,2.2,2.8,60.8840016277
30,2.2,2.8,59.7364997169
30,2.2,3.0,59.4248973916
30,2.2,3.0,64.3700301896
30,2.2,3.0,59.4028118446
30,2.2,3.0,63.6172692672
30,2.2,3.0,61.4729621993
30,2.2,3.2,61.8277050296
30,2.2,3.2,64.1471602635
30,2.2,3.2,60.7524488682
30,2.2,3.2,59.6103564553
30,2.2,3.2,61.365694936
1,2.0,3.0,105.190421025
1,2.0,3.0,103.778222128
1,2.0,3.0,104.542691242
1,2.0,3.0,104.445204609
1,2.0,3.0,106.021159688
1,2.0,3.2,104.713229075
1,2.0,3.2,103.913645686
1,2.0,3.2,103.630806089
1,2.0,3.2,106.015852995
1,2.0,3.2,104.101257807
1,2.0,3.4,105.46336436
1,2.0,3.4,102.789335417
1,2.0,3.4,104.501979931
1,2.0,3.4,104.30298537
1,2.0,3.4,105.504424251
1,2.2,3.0,102.138286844
1,2.2,3.0,102.314510156
1,2.2,3.0,101.719549404
1,2.2,3.0,102.61563228
1,2.2,3.0,103.316069465
1,2.2,3.2,102.139496239
1,2.2,3.2,101.932717075
1,2.2,3.2,102.474515219
1,2.2,3.2,102.252111643
1,2.2,3.2,100.957352235
1,2.2,3.4,102.028723381
1,2.2,3.4,102.869172192
1,2.2,3.4,102.163674064
1,2.2,3.4,102.216731779
1,2.2,3.4,103.056637543
1,2.4,3.0,100.790719297
1,2.4,3.0,100.184827113
1,2.4,3.0,99.7379856441
1,2.4,3.0,98.9970161528
1,2.4,3.0,100.505749543
1,2.4,3.2,100.19735313
1,2.4,3.2,99.769276097
1,2.4,3.2,100.005768151
1,2.4,3.2,99.3687523282
1,2.4,3.2,99.9299115143
1,2.4,3.4,99.9888458372
1,2.4,3.4,101.36841006
1,2.4,3.4,98.8762918492
1,2.4,3.4,99.8785827012
1,2.4,3.4,99.867211294
5,2.0,3.0,92.2067088556
5,2.0,3.0,95.7119107515
5,2.0,3.0,100.179752591
5,2.0,3.0,95.2269287032
5,2.0,3.0,95.8247386647
5,2.0,3.2,95.7760367394
5,2.0,3.2,96.3393124653
5,2.0,3.2,95.3335291714
5,2.0,3.2,95.9782831752
5,2.0,3.2,95.0909988777
5,2.0,3.4,97.0083859614
5,2.0,3.4,98.4500096448
5,2.0,3.4,99.0422010097
5,2.0,3.4,95.554370542
5,2.0,3.4,95.1189041286
5,2.2,3.0,97.9945363879
5,2.2,3.0,91.6836905649
5,2.2,3.0,96.5853548682
5,2.2,3.0,94.7953811075
5,2.2,3.0,94.1373869769
5,2.2,3.2,94.3424811842
5,2.2,3.2,91.3661252684
5,2.2,3.2,94.8272800634
5,2.2,3.2,97.0256062298
5,2.2,3.2,93.3720781772
5,2.2,3.4,96.0397024926
5,2.2,3.4,96.8158772827
5,2.2,3.4,93.620953299
5,2.2,3.4,93.4047171225
5,2.2,3.4,97.7774426639
5,2.4,3.0,99.3569550818
5,2.4,3.0,94.7895766243
5,2.4,3.0,92.1826792937
5,2.4,3.0,95.5666743755
5,2.4,3.0,96.1508206739
5,2.4,3.2,95.1266680016
5,2.4,3.2,94.833171087
5,2.4,3.2,94.4476117914
5,2.4,3.2,96.0049615826
5,2.4,3.2,93.4037354656
5,2.4,3.4,93.6879227848
5,2.4,3.4,92.8181834872
5,2.4,3.4,97.8290874485
5,2.4,3.4,95.4785781699
5,2.4,3.4,95.6976866955
10,2.0,3.0,83.5963499905
10,2.0,3.0,84.8321700221
10,2.0,3.0,82.8040526543
10,2.0,3.0,89.1263157273
10,2.0,3.0,86.0243506857
10,2.0,3.2,89.2026414704
10,2.0,3.2,85.1844340681
10,2.0,3.2,81.503234032
10,2.0,3.2,87.3952771695
10,2.0,3.2,86.6848880141
10,2.0,3.4,83.3328390613
10,2.0,3.4,83.1877240831
10,2.0,3.4,84.946177905
10,2.0,3.4,84.5057759868
10,2.0,3.4,88.3197912937
10,2.2,3.0,86.6871111696
10,2.2,3.0,85.6020035373
10,2.2,3.0,87.5783844989
10,2.2,3.0,84.3081741173
10,2.2,3.0,83.540653237
10,2.2,3.2,84.3801307785
10,2.2,3.2,86.1335844177
10,2.2,3.2,90.5348920268
10,2.2,3.2,83.6058300273
10,2.2,3.2,87.5303388584
10,2.2,3.4,84.6380321149
10,2.2,3.4,85.3378786851
10,2.2,3.4,87.5079361592
10,2.2,3.4,83.2511072798
10,2.2,3.4,84.8831449648
10,2.4,3.0,91.2583566978
10,2.4,3.0,82.7976546071
10,2.4,3.0,81.9843645188
10,2.4,3.0,89.4551148554
10,2.4,3.0,86.2959304758
10,2.4,3.2,84.8745964594
10,2.4,3.2,86.001513319
10,2.4,3.2,86.2300409244
10,2.4,3.2,84.2231199762
10,2.4,3.2,84.1151629106
10,2.4,3.4,82.358144777
10,2.4,3.4,87.0295163634
10,2.4,3.4,90.468434083
10,2.4,3.4,83.6358048075
10,2.4,3.4,86.7904819593
20,2.0,3.0,66.3926518828
20,2.0,3.0,73.6938977729
20,2.0,3.0,74.9497727625
20,2.0,3.0,70.1005824267
20,2.0,3.0,71.5740015282
20,2.0,3.2,68.7300424972
20,2.0,3.2,73.1176236711
20,2.0,3.2,70.9675026421
20,2.0,3.2,73.5044979259
20,2.0,3.2,71.127777563
20,2.0,3.4,69.6047049733
20,2.0,3.4,66.7595446064
20,2.0,3.4,69.6158505006
20,2.0,3.4,70.4648911598
20,2.0,3.4,67.4653893937
20,2.2,3.0,70.3713348812
20,2.2,3.0,74.1639127936
20,2.2,3.0,74.9479091628
20,2.2,3.0,71.5674191254
20,2.2,3.0,74.4032293005
20,2.2,3.2,72.4252208511
20,2.2,3.2,72.8603017802
20,2.2,3.2,70.9075292869
20,2.2,3.2,71.0789247478
20,2.2,3.2,69.3374892705
20,2.2,3.4,70.0942474136
20,2.2,3.4,71.7334219649
20,2.2,3.4,68.880666664
20,2.2,3.4,68.9111930767
20,2.2,3.4,69.6187598857
20,2.4,3.0,71.8293488831
20,2.4,3.0,70.5240688009
20,2.4,3.0,67.1397953139
20,2.4,3.0,69.4867564602
20,2.4,3.0,69.3887368791
20,2.4,3.2,69.6288056955
20,2.4,3.2,71.9699154299
20,2.4,3.2,70.7854488975
20,2.4,3.2,69.0137081289
20,2.4,3.2,75.3283916756
20,2.4,3.4,69.8250106999
20,2.4,3.4,69.1976373483
20,2.4,3.4,74.1562815449
20,2.4,3.4,71.3699964485
20,2.4,3.4,66.3147086215
30,2.0,3.0,60.1688761962
30,2.0,3.0,58.8235706472
30,2.0,3.0,61.4206438514
30,2.0,3.0,62.9379233858
30,2.0,3.0,63.5653152291
30,2.0,3.2,64.0449790856
30,2.0,3.2,60.7615240729
30,2.0,3.2,61.102141278
30,2.0,3.2,62.978472298
30,2.0,3.2,65.365705186
30,2.0,3.4,61.7642103203
30,2.0,3.4,62.0157089408
30,2.0,3.4,58.6161249798
30,2.0,3.4,60.6306219068
30,2.0,3.4,62.3533844479
30,2.2,3.0,61.1699662432
30,2.2,3.0,66.6552812896
30,2.2,3.0,65.3307875695
30,2.2,3.0,61.4237534905
30,2.2,3.0,59.8933756552
30,2.2,3.2,63.3394066216
30,2.2,3.2,64.348028672
30,2.2,3.2,56.7318353286
30,2.2,3.2,61.7003058578
30,2.2,3.2,61.789349167
30,2.2,3.4,63.9177086198
30,2.2,3.4,61.1474462466
30,2.2,3.4,62.8686125488
30,2.2,3.4,61.7370377206
30,2.2,3.4,67.1749851654
30,2.4,3.0,60.8563903503
30,2.4,3.0,66.1393216202
30,2.4,3.0,63.3680987931
30,2.4,3.0,60.1020567775
30,2.4,3.0,66.5037940891
30,2.4,3.2,63.9913277929
30,2.4,3.2,59.7485802804
30,2.4,3.2,60.0321852914
30,2.4,3.2,63.5387929008
30,2.4,3.2,62.9473470085
30,2.4,3.4,64.6380195762
30,2.4,3.4,60.8794276038
30,2.4,3.4,61.5340340605
30,2.4,3.4,61.3151331226
30,2.4,3.4,60.9365632625
1,2.0,3.0,104.525273752
1,2.0,3.0,104.005472448
1,2.0,3.0,104.578781001
1,2.0,3.0,104.625062225
1,2.0,3.0,103.965112452
1,2.0,3.2,105.419473231
1,2.0,3.2,106.36897419
1,2.0,3.2,104.185719122
1,2.0,3.2,103.972622913
1,2.0,3.2,104.411742241
1,2.0,3.4,104.857273392
1,2.0,3.4,105.118379599
1,2.0,3.4,103.951712448
1,2.0,3.4,104.065688183
1,2.0,3.4,104.28103356
1,2.2,3.0,102.343513478
1,2.2,3.0,102.499524901
1,2.2,3.0,103.000001913
1,2.2,3.0,103.229209742
1,2.2,3.0,102.201725975
1,2.2,3.2,102.532078532
1,2.2,3.2,101.961921367
1,2.2,3.2,102.105175827
1,2.2,3.2,102.890605478
1,2.2,3.2,103.070714084
1,2.2,3.4,100.688660549
1,2.2,3.4,101.511311452
1,2.2,3.4,102.107266725
1,2.2,3.4,101.922299081
1,2.2,3.4,103.211033212
1,2.4,3.0,99.5631105583
1,2.4,3.0,99.5337806291
1,2.4,3.0,100.566311031
1,2.4,3.0,100.728392286
1,2.4,3.0,101.182810957
1,2.4,3.2,100.098315919
1,2.4,3.2,100.067617755
1,2.4,3.2,99.3103971772
1,2.4,3.2,100.229606318
1,2.4,3.2,100.364740814
1,2.4,3.4,99.6707188347
1,2.4,3.4,100.795854633
1,2.4,3.4,98.8328042655
1,2.4,3.4,99.5603365032
1,2.4,3.4,100.458655354
5,2.0,3.0,94.6216492798
5,2.0,3.0,94.1700782229
5,2.0,3.0,97.861205279
5,2.0,3.0,98.1810954399
5,2.0,3.0,94.9117708122
5,2.0,3.2,95.8339917418
5,2.0,3.2,96.0505684322
5,2.0,3.2,94.7688679833
5,2.0,3.2,93.5802199733
5,2.0,3.2,94.7347351028
5,2.0,3.4,95.2943842825
5,2.0,3.4,95.7401680839
5,2.0,3.4,94.1630532208
5,2.0,3.4,92.6113342002
5,2.0,3.4,97.4634700422
5,2.2,3.0,100.255313707
5,2.2,3.0,97.7509610311
5,2.2,3.0,94.1050419232
5,2.2,3.0,95.5631554334
5,2.2,3.0,94.757853953
5,2.2,3.2,96.7471408132
5,2.2,3.2,95.3401501225
5,2.2,3.2,93.1287582724
5,2.2,3.2,97.9764855433
5,2.2,3.2,95.9150303133
5,2.2,3.4,99.830092214
5,2.2,3.4,94.3562860804
5,2.2,3.4,97.8042951696
5,2.2,3.4,94.9194832202
5,2.2,3.4,99.0115874397
5,2.4,3.0,91.7486113122
5,2.4,3.0,94.9069351536
5,2.4,3.0,97.2043288493
5,2.4,3.0,93.3798221453
5,2.4,3.0,93.5666302022
5,2.4,3.2,93.3465847024
5,2.4,3.2,93.7027783831
5,2.4,3.2,92.1821015643
5,2.4,3.2,96.322166765
5,2.4,3.2,91.8166688994
5,2.4,3.4,96.2397402662
5,2.4,3.4,96.4796892166
5,2.4,3.4,92.4231300113
5,2.4,3.4,96.6215351445
5,2.4,3.4,95.9267728067
10,2.0,3.0,83.225361563
10,2.0,3.0,82.1345212999
10,2.0,3.0,86.6036001187
10,2.0,3.0,84.4665832401
10,2.0,3.0,80.6862959825
10,2.0,3.2,85.5125054603
10,2.0,3.2,84.68563191
10,2.0,3.2,83.1249382932
10,2.0,3.2,86.1093052464
10,2.0,3.2,84.7240637324
10,2.0,3.4,81.5859103598
10,2.0,3.4,86.4114629342
10,2.0,3.4,86.7267133204
10,2.0,3.4,87.4230449903
10,2.0,3.4,86.7995061404
10,2.2,3.0,86.5110331686
10,2.2,3.0,90.315777438
10,2.2,3.0,87.3159985683
10,2.2,3.0,86.0306877647
10,2.2,3.0,90.264734704
10,2.2,3.2,84.3085535296
10,2.2,3.2,82.1669097952
10,2.2,3.2,86.086457949
10,2.2,3.2,85.2051229735
10,2.2,3.2,86.0676346834
10,2.2,3.4,85.7640670418
10,2.2,3.4,83.179829647
10,2.2,3.4,87.5056559688
10,2.2,3.4,86.4138107726
10,2.2,3.4,91.8543149954
10,2.4,3.0,88.3682074089
10,2.4,3.0,81.0517994581
10,2.4,3.0,84.1184728424
10,2.4,3.0,87.0011462932
10,2.4,3.0,86.8155217581
10,2.4,3.2,85.7503477824
10,2.4,3.2,82.6750768022
10,2.4,3.2,85.6410295993
10,2.4,3.2,85.1831064065
10,2.4,3.2,86.2319704594
10,2.4,3.4,84.7782458178
10,2.4,3.4,83.7827370128
10,2.4,3.4,83.1249055739
10,2.4,3.4,84.6019455054
10,2.4,3.4,88.2678276322
20,2.0,3.0,68.8029816736
20,2.0,3.0,70.4551735693
20,2.0,3.0,70.2475275135
20,2.0,3.0,71.121436972
20,2.0,3.0,67.839279203
20,2.0,3.2,70.2482282094
20,2.0,3.2,71.7047013996
20,2.0,3.2,77.0736928863
20,2.0,3.2,70.2020410698
20,2.0,3.2,71.2323245161
20,2.0,3.4,70.8899731517
20,2.0,3.4,68.087457774
20,2.0,3.4,71.6488998054
20,2.0,3.4,70.580640678
20,2.0,3.4,70.6340348617
20,2.2,3.0,70.2974978715
20,2.2,3.0,74.868101912
20,2.2,3.0,70.012417565
20,2.2,3.0,69.8250525395
20,2.2,3.0,71.0583177952
20,2.2,3.2,71.4676766755
20,2.2,3.2,70.309709121
20,2.2,3.2,71.7520694248
20,2.2,3.2,73.6265407233
20,2.2,3.2,71.4915214237
20,2.2,3.4,69.1682623577
20,2.2,3.4,70.3442944566
20,2.2,3.4,70.7317051251
20,2.2,3.4,68.1313397786
20,2.2,3.4,66.0141275474
20,2.4,3.0,69.7822265022
20,2.4,3.0,78.0898408825
20,2.4,3.0,71.3044199199
20,2.4,3.0,70.4833215875
20,2.4,3.0,68.7471591377
20,2.4,3.2,69.9770683913
20,2.4,3.2,70.0540367481
20,2.4,3.2,69.9275962412
20,2.4,3.2,71.3953666131
20,2.4,3.2,71.2061544357
20,2.4,3.4,70.7759234171
20,2.4,3.4,68.1952881357
20,2.4,3.4,68.7697086879
20,2.4,3.4,70.2229852652
20,2.4,3.4,70.4552684383
30,2.0,3.0,63.8642720215
30,2.0,3.0,60.4247212906
30,2.0,3.0,62.1071041684
30,2.0,3.0,63.4870983468
30,2.0,3.0,59.9391306574
30,2.0,3.2,62.5622561345
30,2.0,3.2,62.1141726949
30,2.0,3.2,60.1587640166
30,2.0,3.2,60.264418747
30,2.0,3.2,59.5301911648
30,2.0,3.4,61.1877873559
30,2.0,3.4,58.6113173644
30,2.0,3.4,60.4946993806
30,2.0,3.4,61.727909758
30,2.0,3.4,62.0354379542
30,2.2,3.0,58.5766030494
30,2.2,3.0,64.7587079406
30,2.2,3.0,64.4779271185
30,2.2,3.0,66.8878631287
30,2.2,3.0,59.3828693877
30,2.2,3.2,62.7693637823
30,2.2,3.2,62.2968686462
30,2.2,3.2,64.9786953165
30,2.2,3.2,65.7322745148
30,2.2,3.2,65.0649638874
30,2.2,3.4,58.2695405993
30,2.2,3.4,61.9004023316
30,2.2,3.4,65.4356792626
30,2.2,3.4,62.0283059517
30,2.2,3.4,58.714540703
30,2.4,3.0,59.8626513153
30,2.4,3.0,59.0301916679
30,2.4,3.0,58.252555791
30,2.4,3.0,60.1507108088
30,2.4,3.0,63.4641697316
30,2.4,3.2,65.2905780968
30,2.4,3.2,63.7710848736
30,2.4,3.2,62.257328609
30,2.4,3.2,57.9962418821
30,2.4,3.2,63.1776502306
30,2.4,3.4,57.9794733302
30,2.4,3.4,63.9956961536
30,2.4,3.4,59.8387500716
30,2.4,3.4,62.5818742292
30,2.4,3.4,60.4540155839
1,2.1,2.9,103.305310138
1,2.1,2.9,103.617363501
1,2.1,2.9,103.633684678
1,2.1,2.9,103.247691154
1,2.1,2.9,104.64163068
1,2.1,3.0,103.658013925
1,2.1,3.0,103.499932552
1,2.1,3.0,103.431319253
1,2.1,3.0,104.124787436
1,2.1,3.0,103.291185116
1,2.1,3.1,104.143703465
1,2.1,3.1,103.088825672
1,2.1,3.1,103.435323334
1,2.1,3.1,104.644857236
1,2.1,3.1,104.406861253
1,2.2,2.9,102.371286267
1,2.2,2.9,101.976884239
1,2.2,2.9,102.788755368
1,2.2,2.9,104.143842882
1,2.2,2.9,103.50539216
1,2.2,3.0,102.807736935
1,2.2,3.0,102.06213636
1,2.2,3.0,103.133540225
1,2.2,3.0,102.377889225
1,2.2,3.0,102.026119105
1,2.2,3.1,102.079651865
1,2.2,3.1,102.197285159
1,2.2,3.1,102.217277825
1,2.2,3.1,102.99921928
1,2.2,3.1,102.724988586
1,2.3,2.9,101.843580323
1,2.3,2.9,100.778619734
1,2.3,2.9,101.454568824
1,2.3,2.9,100.2182487
1,2.3,2.9,101.842976735
1,2.3,3.0,101.378482401
1,2.3,3.0,101.701161385
1,2.3,3.0,101.822838877
1,2.3,3.0,101.714151561
1,2.3,3.0,101.263802687
1,2.3,3.1,101.852947364
1,2.3,3.1,101.769694988
1,2.3,3.1,101.327058032
1,2.3,3.1,100.339087331
1,2.3,3.1,101.342361842
5,2.1,2.9,93.9321683918
5,2.1,2.9,98.6230164221
5,2.1,2.9,94.7975381831
5,2.1,2.9,96.7526155893
5,2.1,2.9,93.8494229079
5,2.1,3.0,94.7189756695
5,2.1,3.0,95.0736168748
5,2.1,3.0,95.0525573402
5,2.1,3.0,98.6299448453
5,2.1,3.0,94.6857357142
5,2.1,3.1,94.2486272394
5,2.1,3.1,99.2823892518
5,2.1,3.1,92.8691787641
5,2.1,3.1,95.5901544562
5,2.1,3.1,96.2684228968
5,2.2,2.9,93.7924648473
5,2.2,2.9,95.9973151111
5,2.2,2.9,96.4639110514
5,2.2,2.9,95.7056125376
5,2.2,2.9,94.8635647249
5,2.2,3.0,97.0328161414
5,2.2,3.0,95.6620028061
5,2.2,3.0,96.6649478442
5,2.2,3.0,98.6071964557
5,2.2,3.0,96.6511073568
5,2.2,3.1,95.0078978242
5,2.2,3.1,91.3939817305
5,2.2,3.1,98.8290154675
5,2.2,3.1,98.5063810964
5,2.2,3.1,93.4736936132
5,2.3,2.9,95.9107426207
5,2.3,2.9,93.7883203822
5,2.3,2.9,96.5774328725
5,2.3,2.9,94.6377883044
5,2.3,2.9,92.8959577917
5,2.3,3.0,96.2762634247
5,2.3,3.0,92.7007245536
5,2.3,3.0,98.8176574387
5,2.3,3.0,99.4855132232
5,2.3,3.0,94.5056403364
5,2.3,3.1,93.4632637671
5,2.3,3.1,92.6022994003
5,2.3,3.1,94.0594693938
5,2.3,3.1,93.3898493827
5,2.3,3.1,93.7312760689
10,2.1,2.9,86.1904023379
10,2.1,2.9,87.5880581661
10,2.1,2.9,81.877154379
10,2.1,2.9,82.2254127555
10,2.1,2.9,84.5472818898
10,2.1,3.0,89.7762774193
10,2.1,3.0,88.010054666
10,2.1,3.0,84.7434263909
10,2.1,3.0,83.1205042735
10,2.1,3.0,86.9408720877
10,2.1,3.1,85.9506751068
10,2.1,3.1,84.6758352624
10,2.1,3.1,84.1277325413
10,2.1,3.1,89.0995946153
10,2.1,3.1,87.0194948043
10,2.2,2.9,82.8124047078
10,2.2,2.9,88.8953487561
10,2.2,2.9,86.5581104713
10,2.2,2.9,84.9713541906
10,2.2,2.9,87.4796998319
10,2.2,3.0,87.1358347288
10,2.2,3.0,83.5258175986
10,2.2,3.0,84.4024692852
10,2.2,3.0,86.1594235617
10,2.2,3.0,86.6557629722
10,2.2,3.1,88.1551592753
10,2.2,3.1,83.9980561337
10,2.2,3.1,85.9537954175
10,2.2,3.1,86.1021650267
10,2.2,3.1,87.6591412035
10,2.3,2.9,86.6218431437
10,2.3,2.9,83.0038472637
10,2.3,2.9,85.3100792061
10,2.3,2.9,86.646862707
10,2.3,2.9,88.7728576164
10,2.3,3.0,85.6506326403
10,2.3,3.0,87.0108453117
10,2.3,3.0,83.0172400888
10,2.3,3.0,81.8111639079
10,2.3,3.0,83.3068459216
10,2.3,3.1,84.5879317112
10,2.3,3.1,87.4100626855
10,2.3,3.1,91.134546594
10,2.3,3.1,83.0841440457
10,2.3,3.1,83.5563276122
20,2.1,2.9,67.2404139354
20,2.1,2.9,68.7007218367
20,2.1,2.9,69.6168926454
20,2.1,2.9,73.8257085406
20,2.1,2.9,70.8438862861
20,2.1,3.0,72.6631559439
20,2.1,3.0,69.8527175381
20,2.1,3.0,71.3203691428
20,2.1,3.0,69.6404734761
20,2.1,3.0,65.8731572606
20,2.1,3.1,74.1967000141
20,2.1,3.1,69.4680489446
20,2.1,3.1,68.8070391259
20,2.1,3.1,67.3421651719
20,2.1,3.1,70.5677295949
20,2.2,2.9,69.165415941
20,2.2,2.9,69.7434669216
20,2.2,2.9,70.9163076767
20,2.2,2.9,69.6417731857
20,2.2,2.9,68.0783229844
20,2.2,3.0,72.1398537783
20,2.2,3.0,68.9075402189
20,2.2,3.0,69.1242521878
20,2.2,3.0,69.6561093593
20,2.2,3.0,73.5956488828
20,2.2,3.1,69.4861489991
20,2.2,3.1,69.368771756
20,2.2,3.1,73.0294740683
20,2.2,3.1,68.4270846966
20,2.2,3.1,72.9450299985
20,2.3,2.9,73.2468619044
20,2.3,2.9,76.7311582987
20,2.3,2.9,71.4052759063
20,2.3,2.9,70.6362825979
20,2.3,2.9,70.6416783558
20,2.3,3.0,70.3186264169
20,2.3,3.0,74.4231109495
20,2.3,3.0,73.3144834085
20,2.3,3.0,71.7068022539
20,2.3,3.0,71.9625020068
20,2.3,3.1,77.6739862447
20,2.3,3.1,64.7908663976
20,2.3,3.1,72.0213545496
20,2.3,3.1,72.7617087472
20,2.3,3.1,71.8961878183
30,2.1,2.9,63.9365404441
30,2.1,2.9,62.8085460798
30,2.1,2.9,60.4439451651
30,2.1,2.9,61.165848529
30,2.1,2.9,63.9528687662
30,2.1,3.0,60.1276391118
30,2.1,3.0,62.9901473358
30,2.1,3.0,64.2970800137
30,2.1,3.0,63.2909480161
30,2.1,3.0,60.5593431783
30,2.1,3.1,65.8418241209
30,2.1,3.1,58.3967434694
30,2.1,3.1,62.8825362888
30,2.1,3.1,62.5065125982
30,2.1,3.1,66.0551333476
30,2.2,2.9,63.7828855479
30,2.2,2.9,66.3447962523
30,2.2,2.9,57.2487413978
30,2.2,2.9,65.5975633577
30,2.2,2.9,67.0395403039
30,2.2,3.0,61.9370433979
30,2.2,3.0,60.3137741923
30,2.2,3.0,61.2609860913
30,2.2,3.0,69.5139004933
30,2.2,3.0,57.8219506162
30,2.2,3.1,65.0877256775
30,2.2,3.1,57.9214812069
30,2.2,3.1,61.3432505949
30,2.2,3.1,57.6769036669
30,2.2,3.1,58.3504411547
30,2.3,2.9,69.1152112709
30,2.3,2.9,62.0475102325
30,2.3,2.9,61.450167031
30,2.3,2.9,64.9246079809
30,2.3,2.9,60.2932204161
30,2.3,3.0,69.1301723323
30,2.3,3.0,66.0653368641
30,2.3,3.0,60.354885092
30,2.3,3.0,65.2805563412
30,2.3,3.0,58.7079795752
30,2.3,3.1,63.3809937775
30,2.3,3.1,63.5789912369
30,2.3,3.1,61.3180405076
30,2.3,3.1,59.3606602335
30,2.3,3.1,65.2831186557
1,2.1,2.9,103.29399398
1,2.1,2.9,104.920491437
1,2.1,2.9,102.725581876
1,2.1,2.9,103.462926396
1,2.1,2.9,103.327643323
1,2.1,3.0,103.597338692
1,2.1,3.0,103.605122897
1,2.1,3.0,103.024809679
1,2.1,3.0,104.517663602
1,2.1,3.0,104.740036059
1,2.1,3.1,104.07821482
1,2.1,3.1,102.706122571
1,2.1,3.1,104.322517555
1,2.1,3.1,103.729621377
1,2.1,3.1,104.469929349
1,2.2,2.9,103.767125904
1,2.2,2.9,101.379115496
1,2.2,2.9,102.59600149
1,2.2,2.9,101.739432515
1,2.2,2.9,102.524645968
1,2.2,3.0,102.258537972
1,2.2,3.0,101.811404714
1,2.2,3.0,102.7435263
1,2.2,3.0,102.403709905
1,2.2,3.0,102.740927546
1,2.2,3.1,103.375955058
1,2.2,3.1,102.031810757
1,2.2,3.1,102.869561412
1,2.2,3.1,103.197393735
1,2.2,3.1,102.086163849
1,2.3,2.9,102.256468482
1,2.3,2.9,101.046867178
1,2.3,2.9,101.876144848
1,2.3,2.9,101.383407353
1,2.3,2.9,101.988982944
1,2.3,3.0,100.999830378
1,2.3,3.0,102.021522892
1,2.3,3.0,101.450724293
1,2.3,3.0,101.064795109
1,2.3,3.0,101.629586901
1,2.3,3.1,100.133438117
1,2.3,3.1,100.712161477
1,2.3,3.1,100.585090632
1,2.3,3.1,101.047569968
1,2.3,3.1,101.392269725
5,2.1,2.9,98.2730610452
5,2.1,2.9,95.5888816203
5,2.1,2.9,93.5313650983
5,2.1,2.9,97.0217388395
5,2.1,2.9,93.0905766567
5,2.1,3.0,96.8680125921
5,2.1,3.0,95.8732895972
5,2.1,3.0,96.8423359767
5,2.1,3.0,96.0702601166
5,2.1,3.0,98.3041023618
5,2.1,3.1,92.1783472607
5,2.1,3.1,98.1428718078
5,2.1,3.1,92.2258243385
5,2.1,3.1,97.277744181
5,2.1,3.1,94.7404169498
5,2.2,2.9,98.2642203677
5,2.2,2.9,99.9996727781
5,2.2,2.9,94.9645400348
5,2.2,2.9,95.5119046473
5,2.2,2.9,94.754864223
5,2.2,3.0,95.4481619404
5,2.2,3.0,100.555886135
5,2.2,3.0,93.869658396
5,2.2,3.0,95.592718521
5,2.2,3.0,95.0996801444
5,2.2,3.1,94.66321854
5,2.2,3.1,95.2787085259
5,2.2,3.1,94.6220318483
5,2.2,3.1,95.6148056744
5,2.2,3.1,92.1678920099
5,2.3,2.9,93.7748447844
5,2.3,2.9,93.0782321093
5,2.3,2.9,92.2994892864
5,2.3,2.9,93.9097568536
5,2.3,2.9,95.7910076382
5,2.3,3.0,98.114649408
5,2.3,3.0,90.6865242179
5,2.3,3.0,98.3941920778
5,2.3,3.0,94.5228606852
5,2.3,3.0,93.1476711998
5,2.3,3.1,98.0442673814
5,2.3,3.1,97.9576507939
5,2.3,3.1,90.3991515551
5,2.3,3.1,95.2138171673
5,2.3,3.1,95.1287247318
