Noise,SigD1,SigI1,SigD2,SigI2,PSNR
10,3,2.5,2.5,3,83.5573418351
10,3,2.5,3,2,83.9604335781
10,3,2.5,3,2,85.3930699493
10,3,2.5,3,2,86.6765468868
10,3,2.5,3,2,80.3780635315
10,3,2.5,3,2,81.2256451929
10,3,2.5,3,2.5,89.1676454612
10,3,2.5,3,2.5,85.5935063527
10,3,2.5,3,2.5,83.4981491617
10,3,2.5,3,2.5,80.3215457086
10,3,2.5,3,2.5,83.8837052587
10,3,2.5,3,3,81.7685691714
10,3,2.5,3,3,85.7984220012
10,3,2.5,3,3,88.8077339522
10,3,2.5,3,3,84.9192519916
10,3,2.5,3,3,78.9810466969
10,3,3,2,2,86.1660082396
10,3,3,2,2,82.0481063654
10,3,3,2,2,80.6240089919
10,3,3,2,2,76.9044966181
10,3,3,2,2,84.6480765704
10,3,3,2,2.5,84.1323521718
10,3,3,2,2.5,78.7024028225
10,3,3,2,2.5,83.681887553
10,3,3,2,2.5,80.862016321
10,3,3,2,2.5,80.8143337411
10,3,3,2,3,80.1957456844
10,3,3,2,3,85.6690583281
10,3,3,2,3,83.0431254564
10,3,3,2,3,88.3706607725
10,3,3,2,3,87.3465940357
10,3,3,2.5,2,86.6708155525
10,3,3,2.5,2,79.5021991097
10,3,3,2.5,2,78.4434984234
10,3,3,2.5,2,83.5449400415
10,3,3,2.5,2,84.2717920874
10,3,3,2.5,2.5,80.1624574087
10,3,3,2.5,2.5,88.569963354
10,3,3,2.5,2.5,85.5086208192
10,3,3,2.5,2.5,87.8648533978
10,3,3,2.5,2.5,80.5829318567
10,3,3,2.5,3,86.7192580985
10,3,3,2.5,3,86.9003148293
10,3,3,2.5,3,83.1592084972
10,3,3,2.5,3,80.0865688789
10,3,3,2.5,3,85.0844160182
10,3,3,3,2,86.6062395348
10,3,3,3,2,82.7952518044
10,3,3,3,2,84.3948518167
10,3,3,3,2,83.6676359697
10,3,3,3,2,82.4419184942
10,3,3,3,2.5,81.5695275448
10,3,3,3,2.5,84.2769607209
10,3,3,3,2.5,78.33535807
10,3,3,3,2.5,80.8264438134
10,3,3,3,2.5,85.9671652173
10,3,3,3,3,80.2076187453
10,3,3,3,3,80.8432995448
10,3,3,3,3,85.7141632064
10,3,3,3,3,82.6790889065
10,3,3,3,3,86.0012484174
10,3.1,1.9,2.9,1.7,83.1749855005
10,3.1,1.9,2.9,1.7,84.8143661061
10,3.1,1.9,2.9,1.7,82.6073156023
10,3.1,1.9,2.9,1.7,82.6791298521
10,3.1,1.9,2.9,1.7,88.3592385653
10,3.1,1.9,2.9,1.7,79.8591467886
10,3.1,1.9,2.9,1.7,86.1376849552
10,3.1,1.9,2.9,1.7,82.7894685426
10,3.1,1.9,2.9,1.7,85.2300931835
10,3.1,1.9,2.9,1.7,87.54990502
10,3.1,1.9,2.9,1.8,86.7608759045
10,3.1,1.9,2.9,1.8,84.7561782366
10,3.1,1.9,2.9,1.8,78.4265107269
10,3.1,1.9,2.9,1.8,81.3114114153
10,3.1,1.9,2.9,1.8,82.904040237
10,3.1,1.9,2.9,1.8,86.2992609667
10,3.1,1.9,2.9,1.8,81.4647690217
10,3.1,1.9,2.9,1.8,79.3668897801
10,3.1,1.9,2.9,1.8,81.701485313
10,3.1,1.9,2.9,1.8,84.4454759641
10,3.1,1.9,2.9,1.9,86.7727112146
10,3.1,1.9,2.9,1.9,82.2581392196
10,3.1,1.9,2.9,1.9,84.4498433208
10,3.1,1.9,2.9,1.9,79.9495796205
10,3.1,1.9,2.9,1.9,78.8547254842
10,3.1,1.9,2.9,1.9,85.5736778876
10,3.1,1.9,2.9,1.9,89.0481437488
10,3.1,1.9,2.9,1.9,81.1687974174
10,3.1,1.9,2.9,1.9,81.0614145382
10,3.1,1.9,2.9,1.9,85.366810786
10,3.1,1.9,3,1.7,81.2178671047
10,3.1,1.9,3,1.7,78.859904391
10,3.1,1.9,3,1.7,84.9829840022
10,3.1,1.9,3,1.7,83.9607069083
10,3.1,1.9,3,1.7,84.6424147755
10,3.1,1.9,3,1.7,83.0366487378
10,3.1,1.9,3,1.7,81.1515140589
10,3.1,1.9,3,1.7,86.2802544161
10,3.1,1.9,3,1.7,81.5938019253
10,3.1,1.9,3,1.7,81.7376567386
10,3.1,1.9,3,1.8,83.3647894816
10,3.1,1.9,3,1.8,85.846032773
10,3.1,1.9,3,1.8,85.7398111648
10,3.1,1.9,3,1.8,85.1824724493
10,3.1,1.9,3,1.8,82.7375079775
10,3.1,1.9,3,1.8,82.7484862614
10,3.1,1.9,3,1.8,75.8407889795
10,3.1,1.9,3,1.8,83.1913233409
10,3.1,1.9,3,1.8,79.2136048823
10,3.1,1.9,3,1.8,81.2467571994
10,3.1,1.9,3,1.9,81.3720365612
10,3.1,1.9,3,1.9,86.2666648487
10,3.1,1.9,3,1.9,84.4351511292
10,3.1,1.9,3,1.9,82.1320186046
10,3.1,1.9,3,1.9,89.0590474294
10,3.1,1.9,3,1.9,85.4298361322
10,3.1,1.9,3,1.9,81.7557249937
10,3.1,1.9,3,1.9,82.5950826585
10,3.1,1.9,3,1.9,81.209921873
10,3.1,1.9,3,1.9,79.7374670314
10,3.1,1.9,3.1,1.7,81.4471575274
10,3.1,1.9,3.1,1.7,85.8280700135
10,3.1,1.9,3.1,1.7,84.1241633653
10,3.1,1.9,3.1,1.7,83.4960336681
10,3.1,1.9,3.1,1.7,80.5665404387
10,3.1,1.9,3.1,1.7,85.8722914848
10,3.1,1.9,3.1,1.7,83.9559144249
10,3.1,1.9,3.1,1.7,81.6453835609
10,3.1,1.9,3.1,1.7,84.0567124992
10,3.1,1.9,3.1,1.7,82.71092147
10,3.1,1.9,3.1,1.8,77.0997341008
10,3.1,1.9,3.1,1.8,86.2515807591
10,3.1,1.9,3.1,1.8,82.672207326
10,3.1,1.9,3.1,1.8,81.8664380629
10,3.1,1.9,3.1,1.8,80.7265204685
10,3.1,1.9,3.1,1.8,87.3915382783
10,3.1,1.9,3.1,1.8,81.3396586844
10,3.1,1.9,3.1,1.8,82.7414621375
10,3.1,1.9,3.1,1.8,79.2109527542
10,3.1,1.9,3.1,1.8,87.3090325435
10,3.1,1.9,3.1,1.9,86.3401410173
10,3.1,1.9,3.1,1.9,83.9384202032
10,3.1,1.9,3.1,1.9,84.1143415469
10,3.1,1.9,3.1,1.9,87.3750703731
10,3.1,1.9,3.1,1.9,79.3930311934
10,3.1,1.9,3.1,1.9,83.2309856272
10,3.1,1.9,3.1,1.9,82.8930810862
10,3.1,1.9,3.1,1.9,81.5312545289
10,3.1,1.9,3.1,1.9,86.5558421777
10,3.1,1.9,3.1,1.9,88.0652864318
10,3.1,2,2.9,1.7,79.2447490204
10,3.1,2,2.9,1.7,82.32316818
10,3.1,2,2.9,1.7,84.9905994513
10,3.1,2,2.9,1.7,86.2000731877
10,3.1,2,2.9,1.7,81.4228130732
10,3.1,2,2.9,1.7,77.9882236952
10,3.1,2,2.9,1.7,83.7427237826
10,3.1,2,2.9,1.7,83.4623540988
10,3.1,2,2.9,1.7,85.0092057577
10,3.1,2,2.9,1.7,83.2216674407
10,3.1,2,2.9,1.8,84.391688537
10,3.1,2,2.9,1.8,83.0799371626
10,3.1,2,2.9,1.8,81.0833789307
10,3.1,2,2.9,1.8,80.5623070354
10,3.1,2,2.9,1.8,81.3161962682
10,3.1,2,2.9,1.8,84.1176641221
10,3.1,2,2.9,1.8,87.6624587347
10,3.1,2,2.9,1.8,82.8299706859
10,3.1,2,2.9,1.8,81.3377672589
10,3.1,2,2.9,1.8,82.5825503247
10,3.1,2,2.9,1.9,81.727853692
10,3.1,2,2.9,1.9,82.0446493609
10,3.1,2,2.9,1.9,85.6019934942
10,3.1,2,2.9,1.9,79.9977633147
10,3.1,2,2.9,1.9,83.8833322841
10,3.1,2,2.9,1.9,82.5663422186
10,3.1,2,2.9,1.9,84.2200875677
10,3.1,2,2.9,1.9,85.2908779288
10,3.1,2,2.9,1.9,81.155379017
10,3.1,2,2.9,1.9,81.0541808402
10,3.1,2,3,1.7,82.9420028354
10,3.1,2,3,1.7,85.4987112962
10,3.1,2,3,1.7,81.1006535748
10,3.1,2,3,1.7,86.1038724071
10,3.1,2,3,1.7,83.457139106
10,3.1,2,3,1.7,83.850582921
10,3.1,2,3,1.7,83.5962885253
10,3.1,2,3,1.7,79.8135145462
10,3.1,2,3,1.7,83.5149631979
10,3.1,2,3,1.7,81.1310897326
10,3.1,2,3,1.8,85.9554605891
10,3.1,2,3,1.8,84.2571944927
10,3.1,2,3,1.8,81.1997763823
10,3.1,2,3,1.8,85.4514027496
10,3.1,2,3,1.8,83.3269898055
10,3.1,2,3,1.8,82.5462153651
10,3.1,2,3,1.8,83.0547964123
10,3.1,2,3,1.8,78.4275152506
10,3.1,2,3,1.8,81.5635850065
10,3.1,2,3,1.8,82.0228200808
10,3.1,2,3,1.9,79.9259958085
10,3.1,2,3,1.9,87.6118391188
10,3.1,2,3,1.9,83.8904985453
10,3.1,2,3,1.9,80.6847417211
10,3.1,2,3,1.9,80.6975744102
10,3.1,2,3,1.9,84.3457398432
10,3.1,2,3,1.9,85.224934587
10,3.1,2,3,1.9,84.1408682202
10,3.1,2,3,1.9,83.6829741071
10,3.1,2,3,1.9,85.2440986637
10,3.1,2,3.1,1.7,83.2582740961
10,3.1,2,3.1,1.7,84.1125587662
10,3.1,2,3.1,1.7,81.9101902437
10,3.1,2,3.1,1.7,87.4531482774
10,3.1,2,3.1,1.7,83.1265429554
10,3.1,2,3.1,1.7,81.3833292129
10,3.1,2,3.1,1.7,87.4488175579
10,3.1,2,3.1,1.7,86.6667664918
10,3.1,2,3.1,1.7,79.6907227103
10,3.1,2,3.1,1.7,84.7102686845
10,3.1,2,3.1,1.8,87.6663716627
10,3.1,2,3.1,1.8,82.2359223454
10,3.1,2,3.1,1.8,84.1376166848
10,3.1,2,3.1,1.8,83.0162684622
10,3.1,2,3.1,1.8,81.9185183119
10,3.1,2,3.1,1.8,78.7026440731
10,3.1,2,3.1,1.8,84.4813379252
10,3.1,2,3.1,1.8,81.1503448028
10,3.1,2,3.1,1.8,86.7661844456
10,3.1,2,3.1,1.8,87.1165021544
10,3.1,2,3.1,1.9,83.5828751123
10,3.1,2,3.1,1.9,83.5357855207
10,3.1,2,3.1,1.9,84.4152209339
10,3.1,2,3.1,1.9,78.6233429336
10,3.1,2,3.1,1.9,85.9149252783
10,3.1,2,3.1,1.9,76.3532065294
10,3.1,2,3.1,1.9,82.0641251067
10,3.1,2,3.1,1.9,78.3931907581
10,3.1,2,3.1,1.9,80.8888688724
10,3.1,2,3.1,1.9,79.6940259266
10,3.1,2.1,2.9,1.7,83.6602382482
10,3.1,2.1,2.9,1.7,87.5043214698
10,3.1,2.1,2.9,1.7,82.6703661622
10,3.1,2.1,2.9,1.7,81.0437869354
10,3.1,2.1,2.9,1.7,86.9391418418
10,3.1,2.1,2.9,1.7,86.1822604457
10,3.1,2.1,2.9,1.7,84.8197229429
10,3.1,2.1,2.9,1.7,87.3901585995
10,3.1,2.1,2.9,1.7,84.8623195402
10,3.1,2.1,2.9,1.7,81.4487165585
10,3.1,2.1,2.9,1.8,81.6931393711
10,3.1,2.1,2.9,1.8,83.5126308308
10,3.1,2.1,2.9,1.8,81.2492381149
10,3.1,2.1,2.9,1.8,81.2996344303
10,3.1,2.1,2.9,1.8,83.1595709071
10,3.1,2.1,2.9,1.8,82.1286887239
10,3.1,2.1,2.9,1.8,84.4215745084
10,3.1,2.1,2.9,1.8,85.6714665917
10,3.1,2.1,2.9,1.8,79.98653201
10,3.1,2.1,2.9,1.8,80.2891601011
10,3.1,2.1,2.9,1.9,88.2445039048
10,3.1,2.1,2.9,1.9,80.6396025094
10,3.1,2.1,2.9,1.9,81.9301925124
10,3.1,2.1,2.9,1.9,81.42659461
10,3.1,2.1,2.9,1.9,79.1328866249
10,3.1,2.1,2.9,1.9,81.9740516387
10,3.1,2.1,2.9,1.9,83.8537084986
10,3.1,2.1,2.9,1.9,82.9040464239
10,3.1,2.1,2.9,1.9,83.9021083745
10,3.1,2.1,2.9,1.9,82.548630376
10,3.1,2.1,3,1.7,81.2437817121
10,3.1,2.1,3,1.7,84.2105589361
10,3.1,2.1,3,1.7,80.7061214099
10,3.1,2.1,3,1.7,86.2673619775
10,3.1,2.1,3,1.7,86.5324170556
10,3.1,2.1,3,1.7,81.9130780898
10,3.1,2.1,3,1.7,81.4256787061
10,3.1,2.1,3,1.7,84.225653847
10,3.1,2.1,3,1.7,86.7353589199
10,3.1,2.1,3,1.7,79.4712928924
10,3.1,2.1,3,1.8,82.6845675014
10,3.1,2.1,3,1.8,82.7252354455
10,3.1,2.1,3,1.8,82.4906742853
10,3.1,2.1,3,1.8,80.8714302244
10,3.1,2.1,3,1.8,81.6296018261
10,3.1,2.1,3,1.8,82.2966505628
10,3.1,2.1,3,1.8,82.480090289
10,3.1,2.1,3,1.8,81.4358778188
10,3.1,2.1,3,1.8,85.0730819639
10,3.1,2.1,3,1.8,79.0707431372
10,3.1,2.1,3,1.9,82.1648529801
10,3.1,2.1,3,1.9,82.4672290375
10,3.1,2.1,3,1.9,82.9121966284
10,3.1,2.1,3,1.9,81.4702971007
10,3.1,2.1,3,1.9,83.0139385862
10,3.1,2.1,3,1.9,80.1350504225
10,3.1,2.1,3,1.9,84.5252721273
10,3.1,2.1,3,1.9,81.3357235671
10,3.1,2.1,3,1.9,82.8841653487
10,3.1,2.1,3,1.9,88.212131949
10,3.1,2.1,3.1,1.7,85.4509808971
10,3.1,2.1,3.1,1.7,83.0675409969
10,3.1,2.1,3.1,1.7,82.2552340796
10,3.1,2.1,3.1,1.7,79.2858835326
10,3.1,2.1,3.1,1.7,79.2185655862
10,3.1,2.1,3.1,1.7,85.1959995456
10,3.1,2.1,3.1,1.7,88.9717808044
10,3.1,2.1,3.1,1.7,80.4036116427
10,3.1,2.1,3.1,1.7,79.6068478631
10,3.1,2.1,3.1,1.7,80.7643508622
10,3.1,2.1,3.1,1.8,86.8685371169
10,3.1,2.1,3.1,1.8,86.3932094478
10,3.1,2.1,3.1,1.8,82.266131175
10,3.1,2.1,3.1,1.8,87.8456211231
10,3.1,2.1,3.1,1.8,84.5726250165
10,3.1,2.1,3.1,1.8,87.3659614335
10,3.1,2.1,3.1,1.8,81.1376221604
10,3.1,2.1,3.1,1.8,86.0472916223
10,3.1,2.1,3.1,1.8,82.2283404649
10,3.1,2.1,3.1,1.8,83.2299082879
10,3.1,2.1,3.1,1.9,86.8592386484
10,3.1,2.1,3.1,1.9,82.9276184711
10,3.1,2.1,3.1,1.9,83.3309993169
10,3.1,2.1,3.1,1.9,80.2892281782
10,3.1,2.1,3.1,1.9,82.0788163242
10,3.1,2.1,3.1,1.9,80.1158486082
10,3.1,2.1,3.1,1.9,83.3143068322
10,3.1,2.1,3.1,1.9,87.447805846
10,3.1,2.1,3.1,1.9,81.2249857091
10,3.1,2.1,3.1,1.9,87.2348295718
10,3.2,1.8,2.8,1.8,83.0173651199
10,3.2,1.8,2.8,1.8,81.45676992
10,3.2,1.8,2.8,1.8,84.9224870124
10,3.2,1.8,2.8,1.8,80.1975682327
10,3.2,1.8,2.8,1.8,83.547965229
10,3.2,1.8,2.8,2.2,83.8208151251
10,3.2,1.8,2.8,2.2,85.1072438401
10,3.2,1.8,2.8,2.2,84.6090045675
10,3.2,1.8,2.8,2.2,81.9789452328
10,3.2,1.8,2.8,2.2,83.5062846123
10,3.2,1.8,3.2,1.8,81.1651030861
10,3.2,1.8,3.2,1.8,84.6081770656
10,3.2,1.8,3.2,1.8,80.9034995003
10,3.2,1.8,3.2,1.8,86.1726518386
10,3.2,1.8,3.2,1.8,92.6398345973
10,3.2,1.8,3.2,2.2,82.1968182386
10,3.2,1.8,3.2,2.2,86.3460164712
10,3.2,1.8,3.2,2.2,83.0058599554
10,3.2,1.8,3.2,2.2,87.6914258601
10,3.2,1.8,3.2,2.2,79.8614559156
10,3.2,1.9,2.9,1.7,82.5551228808
10,3.2,1.9,2.9,1.7,81.6679174453
10,3.2,1.9,2.9,1.7,86.9943530099
10,3.2,1.9,2.9,1.7,86.147070512
10,3.2,1.9,2.9,1.7,84.0330982692
10,3.2,1.9,2.9,1.7,83.3064410259
10,3.2,1.9,2.9,1.7,82.1753283966
10,3.2,1.9,2.9,1.7,81.6304167755
10,3.2,1.9,2.9,1.7,90.1750763974
10,3.2,1.9,2.9,1.7,80.722435357
10,3.2,1.9,2.9,1.8,84.7803677723
10,3.2,1.9,2.9,1.8,82.8377969508
10,3.2,1.9,2.9,1.8,82.6937116449
10,3.2,1.9,2.9,1.8,79.0591172501
10,3.2,1.9,2.9,1.8,86.1327277649
10,3.2,1.9,2.9,1.8,78.834311937
10,3.2,1.9,2.9,1.8,81.9662398228
10,3.2,1.9,2.9,1.8,82.0491844526
10,3.2,1.9,2.9,1.8,81.7533663775
10,3.2,1.9,2.9,1.8,83.1899584037
10,3.2,1.9,2.9,1.9,82.3229040926
10,3.2,1.9,2.9,1.9,84.9111317486
10,3.2,1.9,2.9,1.9,82.3609003637
10,3.2,1.9,2.9,1.9,80.9597878111
10,3.2,1.9,2.9,1.9,84.0987975619
10,3.2,1.9,2.9,1.9,80.6265726932
10,3.2,1.9,2.9,1.9,81.630001774
10,3.2,1.9,2.9,1.9,85.8849904193
10,3.2,1.9,2.9,1.9,85.1193749195
10,3.2,1.9,2.9,1.9,81.4746055148
10,3.2,1.9,3,1.7,79.8360892422
10,3.2,1.9,3,1.7,81.6770463709
10,3.2,1.9,3,1.7,83.6714779383
10,3.2,1.9,3,1.7,81.7010187206
10,3.2,1.9,3,1.7,82.4306482838
10,3.2,1.9,3,1.7,80.5461760996
10,3.2,1.9,3,1.7,84.5078170075
10,3.2,1.9,3,1.7,85.7133070035
10,3.2,1.9,3,1.7,84.2263559735
10,3.2,1.9,3,1.7,85.7727490083
10,3.2,1.9,3,1.8,86.6595132778
10,3.2,1.9,3,1.8,83.2079524377
10,3.2,1.9,3,1.8,79.5958568069
10,3.2,1.9,3,1.8,82.9212051997
10,3.2,1.9,3,1.8,86.0801373555
10,3.2,1.9,3,1.8,83.3490869796
10,3.2,1.9,3,1.8,87.1683571107
10,3.2,1.9,3,1.8,79.6836344894
10,3.2,1.9,3,1.8,82.1475292069
10,3.2,1.9,3,1.8,85.2774018696
10,3.2,1.9,3,1.9,86.7166090293
10,3.2,1.9,3,1.9,85.6820952377
10,3.2,1.9,3,1.9,84.7957521806
10,3.2,1.9,3,1.9,82.4215629797
10,3.2,1.9,3,1.9,87.0595793419
10,3.2,1.9,3,1.9,81.5932894839
10,3.2,1.9,3,1.9,86.6774318937
10,3.2,1.9,3,1.9,84.6271469451
10,3.2,1.9,3,1.9,77.9715753018
10,3.2,1.9,3,1.9,88.6401510536
10,3.2,1.9,3.1,1.7,82.2874936842
10,3.2,1.9,3.1,1.7,82.1092344336
10,3.2,1.9,3.1,1.7,82.1110977076
10,3.2,1.9,3.1,1.7,89.8579341908
10,3.2,1.9,3.1,1.7,80.0054375946
10,3.2,1.9,3.1,1.7,85.5428732825
10,3.2,1.9,3.1,1.7,81.0117532957
10,3.2,1.9,3.1,1.7,82.8797572426
10,3.2,1.9,3.1,1.7,83.6602488078
10,3.2,1.9,3.1,1.7,81.9217262548
10,3.2,1.9,3.1,1.8,82.8050276515
10,3.2,1.9,3.1,1.8,88.5408651269
10,3.2,1.9,3.1,1.8,88.685587821
10,3.2,1.9,3.1,1.8,83.0511559039
10,3.2,1.9,3.1,1.8,80.4001183121
10,3.2,1.9,3.1,1.8,87.2141994897
10,3.2,1.9,3.1,1.8,88.0872622047
10,3.2,1.9,3.1,1.8,85.1289639473
10,3.2,1.9,3.1,1.8,84.6608094692
10,3.2,1.9,3.1,1.8,80.9136049812
10,3.2,1.9,3.1,1.9,78.8403191375
10,3.2,1.9,3.1,1.9,84.1548614832
10,3.2,1.9,3.1,1.9,86.5558994072
10,3.2,1.9,3.1,1.9,83.6837464758
10,3.2,1.9,3.1,1.9,81.1655778683
10,3.2,1.9,3.1,1.9,83.3463386317
10,3.2,1.9,3.1,1.9,82.6594791732
10,3.2,1.9,3.1,1.9,85.8167870002
10,3.2,1.9,3.1,1.9,85.5628409643
10,3.2,1.9,3.1,1.9,82.2577178371
10,3.2,2,2.9,1.7,79.650532468
10,3.2,2,2.9,1.7,79.6988710781
10,3.2,2,2.9,1.7,82.1389204753
10,3.2,2,2.9,1.7,84.1201030477
10,3.2,2,2.9,1.7,83.3919513585
10,3.2,2,2.9,1.7,84.2924037825
10,3.2,2,2.9,1.7,85.7294312487
10,3.2,2,2.9,1.7,81.1095622134
10,3.2,2,2.9,1.7,85.2942945611
10,3.2,2,2.9,1.7,79.2411980251
10,3.2,2,2.9,1.8,85.8297977966
10,3.2,2,2.9,1.8,84.6485056693
10,3.2,2,2.9,1.8,78.1102398668
10,3.2,2,2.9,1.8,86.9061285051
10,3.2,2,2.9,1.8,85.2539069319
10,3.2,2,2.9,1.8,83.1685405607
10,3.2,2,2.9,1.8,81.3854913521
10,3.2,2,2.9,1.8,85.5721279964
10,3.2,2,2.9,1.8,88.3991722161
10,3.2,2,2.9,1.8,84.0035506815
10,3.2,2,2.9,1.9,85.7330926292
10,3.2,2,2.9,1.9,86.7951225793
10,3.2,2,2.9,1.9,83.3751647182
10,3.2,2,2.9,1.9,84.0803902597
10,3.2,2,2.9,1.9,83.5161939058
10,3.2,2,2.9,1.9,83.9658400443
10,3.2,2,2.9,1.9,82.5111992446
10,3.2,2,2.9,1.9,81.6507408775
10,3.2,2,2.9,1.9,88.9540937253
10,3.2,2,2.9,1.9,80.4429804244
10,3.2,2,3,1.7,82.3166098805
10,3.2,2,3,1.7,82.6756131167
10,3.2,2,3,1.7,80.0374583416
10,3.2,2,3,1.7,89.4147930553
10,3.2,2,3,1.7,82.2177295318
10,3.2,2,3,1.7,83.0573828341
10,3.2,2,3,1.7,75.8512313407
10,3.2,2,3,1.7,79.5385392765
10,3.2,2,3,1.7,86.0742578056
10,3.2,2,3,1.7,81.9862607568
10,3.2,2,3,1.8,80.9719764732
10,3.2,2,3,1.8,86.4111661002
10,3.2,2,3,1.8,87.7161036293
10,3.2,2,3,1.8,85.4045943511
10,3.2,2,3,1.8,87.6665282588
10,3.2,2,3,1.8,81.6267489063
10,3.2,2,3,1.8,80.5979455769
10,3.2,2,3,1.8,87.3499932202
10,3.2,2,3,1.8,83.1365193931
10,3.2,2,3,1.8,83.550168476
10,3.2,2,3,1.9,79.0724599653
10,3.2,2,3,1.9,81.4362952344
10,3.2,2,3,1.9,82.1213872351
10,3.2,2,3,1.9,83.4576692939
10,3.2,2,3,1.9,79.8072088061
10,3.2,2,3,1.9,86.6957411832
10,3.2,2,3,1.9,83.5164582464
10,3.2,2,3,1.9,84.4477280792
10,3.2,2,3,1.9,85.6122602021
10,3.2,2,3,1.9,82.3701707025
10,3.2,2,3.1,1.7,86.2721438046
10,3.2,2,3.1,1.7,84.220439328
10,3.2,2,3.1,1.7,84.0285153653
10,3.2,2,3.1,1.7,83.6589460375
10,3.2,2,3.1,1.7,81.5379692002
10,3.2,2,3.1,1.7,81.0471689224
10,3.2,2,3.1,1.7,78.9411780704
10,3.2,2,3.1,1.7,78.4054641173
10,3.2,2,3.1,1.7,79.546569283
10,3.2,2,3.1,1.7,80.5081467697
10,3.2,2,3.1,1.8,87.1637754535
10,3.2,2,3.1,1.8,83.1183854889
10,3.2,2,3.1,1.8,80.7277690849
10,3.2,2,3.1,1.8,88.6556711997
10,3.2,2,3.1,1.8,86.162012614
10,3.2,2,3.1,1.8,83.9376951603
10,3.2,2,3.1,1.8,85.4934697016
10,3.2,2,3.1,1.8,83.6193775542
10,3.2,2,3.1,1.8,84.0170919866
10,3.2,2,3.1,1.8,80.8692313612
10,3.2,2,3.1,1.9,79.2473833127
10,3.2,2,3.1,1.9,84.8401865323
10,3.2,2,3.1,1.9,89.0402130114
10,3.2,2,3.1,1.9,83.8496414226
10,3.2,2,3.1,1.9,80.3679096541
10,3.2,2,3.1,1.9,84.269155945
10,3.2,2,3.1,1.9,83.9629407009
10,3.2,2,3.1,1.9,84.9180390012
10,3.2,2,3.1,1.9,81.7821000894
10,3.2,2,3.1,1.9,83.6153209292
10,3.2,2.1,2.9,1.7,83.0733282719
10,3.2,2.1,2.9,1.7,83.7655525746
10,3.2,2.1,2.9,1.7,85.0751618656
10,3.2,2.1,2.9,1.7,83.5771750413
10,3.2,2.1,2.9,1.7,84.6921324637
10,3.2,2.1,2.9,1.7,83.5908585516
10,3.2,2.1,2.9,1.7,81.2845027581
10,3.2,2.1,2.9,1.7,86.3473133768
10,3.2,2.1,2.9,1.7,83.0376529532
10,3.2,2.1,2.9,1.7,83.2828802432
10,3.2,2.1,2.9,1.8,86.7043259333
10,3.2,2.1,2.9,1.8,83.7730946588
10,3.2,2.1,2.9,1.8,83.9063266833
10,3.2,2.1,2.9,1.8,83.9428304979
10,3.2,2.1,2.9,1.8,80.5208021264
10,3.2,2.1,2.9,1.8,83.5798120343
10,3.2,2.1,2.9,1.8,84.6867552375
10,3.2,2.1,2.9,1.8,81.823074774
10,3.2,2.1,2.9,1.8,83.6591779114
10,3.2,2.1,2.9,1.8,84.2427276013
10,3.2,2.1,2.9,1.9,86.8851205562
10,3.2,2.1,2.9,1.9,80.551321938
10,3.2,2.1,2.9,1.9,82.2048391868
10,3.2,2.1,2.9,1.9,82.37750498
10,3.2,2.1,2.9,1.9,79.0078399998
10,3.2,2.1,2.9,1.9,86.0615837545
10,3.2,2.1,2.9,1.9,85.9709802069
10,3.2,2.1,2.9,1.9,80.2513974285
10,3.2,2.1,2.9,1.9,83.6923827288
10,3.2,2.1,2.9,1.9,88.5554234075
10,3.2,2.1,3,1.7,82.9498979823
10,3.2,2.1,3,1.7,80.9635715726
10,3.2,2.1,3,1.7,82.1132684338
10,3.2,2.1,3,1.7,85.1450839428
10,3.2,2.1,3,1.7,83.9500532116
10,3.2,2.1,3,1.7,83.470455314
10,3.2,2.1,3,1.7,83.616183235
10,3.2,2.1,3,1.7,84.0139305245
10,3.2,2.1,3,1.7,82.8983283957
10,3.2,2.1,3,1.7,84.2652372979
10,3.2,2.1,3,1.8,83.3067964742
10,3.2,2.1,3,1.8,81.2093222176
10,3.2,2.1,3,1.8,79.8266069183
10,3.2,2.1,3,1.8,79.8181552677
10,3.2,2.1,3,1.8,85.5623928298
10,3.2,2.1,3,1.8,84.9015955581
10,3.2,2.1,3,1.8,79.9323417642
10,3.2,2.1,3,1.8,80.1467624182
10,3.2,2.1,3,1.8,83.6429074624
10,3.2,2.1,3,1.8,88.3105184611
10,3.2,2.1,3,1.9,82.0952647491
10,3.2,2.1,3,1.9,85.3629559316
10,3.2,2.1,3,1.9,81.4733348043
10,3.2,2.1,3,1.9,80.9785965352
10,3.2,2.1,3,1.9,84.1271477889
10,3.2,2.1,3,1.9,82.6286530498
10,3.2,2.1,3,1.9,76.7640292797
10,3.2,2.1,3,1.9,84.8325645768
10,3.2,2.1,3,1.9,87.0946130945
10,3.2,2.1,3,1.9,86.5000634322
10,3.2,2.1,3.1,1.7,86.5077028991
10,3.2,2.1,3.1,1.7,81.3800617235
10,3.2,2.1,3.1,1.7,82.9876840392
10,3.2,2.1,3.1,1.7,85.8641549999
10,3.2,2.1,3.1,1.7,82.618644074
10,3.2,2.1,3.1,1.7,82.2856421612
10,3.2,2.1,3.1,1.7,82.1318019371
10,3.2,2.1,3.1,1.7,80.6269073173
10,3.2,2.1,3.1,1.7,82.4001895479
10,3.2,2.1,3.1,1.7,82.9498424129
10,3.2,2.1,3.1,1.8,87.3522974325
10,3.2,2.1,3.1,1.8,80.7252155235
10,3.2,2.1,3.1,1.8,81.0328639912
