Noise,SigD1,SigI1,SigD2,SigI2,PSNR
30,3.0,2.0,3.0,2.5,55.6356152561
30,3.0,2.0,3.0,2.5,52.1712926554
30,3.0,2.0,3.0,2.5,55.2111658125
30,3.0,2.0,3.0,2.5,53.7219239243
30,3.0,2.0,3.0,3.0,59.0912805273
30,3.0,2.0,3.0,3.0,57.1641966836
30,3.0,2.0,3.0,3.0,56.0473573528
30,3.0,2.0,3.0,3.0,58.5252471487
30,3.0,2.0,3.0,3.0,57.6171409096
30,3.0,2.5,2.0,2.0,60.0435534715
30,3.0,2.5,2.0,2.0,57.648381871
30,3.0,2.5,2.0,2.0,55.0138388257
30,3.0,2.5,2.0,2.0,56.4923056112
30,3.0,2.5,2.0,2.0,59.0650263524
30,3.0,2.5,2.0,2.5,54.4277755692
30,3.0,2.5,2.0,2.5,57.904878778
30,3.0,2.5,2.0,2.5,56.1293715466
30,3.0,2.5,2.0,2.5,54.4054858756
30,3.0,2.5,2.0,2.5,57.2687146033
30,3.0,2.5,2.0,3.0,52.1164028773
30,3.0,2.5,2.0,3.0,56.0044886128
30,3.0,2.5,2.0,3.0,56.658698065
30,3.0,2.5,2.0,3.0,55.7959265032
30,3.0,2.5,2.0,3.0,53.8177507117
30,3.0,2.5,2.5,2.0,55.9831494764
30,3.0,2.5,2.5,2.0,57.7526957922
30,3.0,2.5,2.5,2.0,58.5134539401
30,3.0,2.5,2.5,2.0,55.0301266795
30,3.0,2.5,2.5,2.0,57.4012856523
30,3.0,2.5,2.5,2.5,54.7613452142
30,3.0,2.5,2.5,2.5,54.1729518236
30,3.0,2.5,2.5,2.5,56.5178671739
30,3.0,2.5,2.5,2.5,51.495850081
30,3.0,2.5,2.5,2.5,61.1173400197
30,3.0,2.5,2.5,3.0,59.0343375997
30,3.0,2.5,2.5,3.0,58.9660728372
30,3.0,2.5,2.5,3.0,57.7484480291
30,3.0,2.5,2.5,3.0,56.5453823036
30,3.0,2.5,2.5,3.0,59.6288498298
30,3.0,2.5,3.0,2.0,54.7002900052
30,3.0,2.5,3.0,2.0,57.07456869
30,3.0,2.5,3.0,2.0,60.2335442387
30,3.0,2.5,3.0,2.0,55.8008420868
30,3.0,2.5,3.0,2.0,54.8176982644
30,3.0,2.5,3.0,2.5,56.1164813985
30,3.0,2.5,3.0,2.5,57.4394629614
30,3.0,2.5,3.0,2.5,50.9047454693
30,3.0,2.5,3.0,2.5,56.145026016
30,3.0,2.5,3.0,2.5,58.942343105
30,3.0,2.5,3.0,3.0,57.9001572662
30,3.0,2.5,3.0,3.0,54.0589444271
30,3.0,2.5,3.0,3.0,58.9312582805
30,3.0,2.5,3.0,3.0,61.8382345327
30,3.0,2.5,3.0,3.0,57.2140011993
30,3.0,3.0,2.0,2.0,54.4417788996
30,3.0,3.0,2.0,2.0,57.6445075188
30,3.0,3.0,2.0,2.0,53.3538994802
30,3.0,3.0,2.0,2.0,53.8963710749
30,3.0,3.0,2.0,2.0,58.5201248634
30,3.0,3.0,2.0,2.5,55.6102108549
30,3.0,3.0,2.0,2.5,58.1830009534
30,3.0,3.0,2.0,2.5,55.252710028
30,3.0,3.0,2.0,2.5,59.1892514055
30,3.0,3.0,2.0,2.5,58.799639919
30,3.0,3.0,2.0,3.0,58.9453831674
30,3.0,3.0,2.0,3.0,55.8914695315
30,3.0,3.0,2.0,3.0,53.3121673505
30,3.0,3.0,2.0,3.0,57.4068210595
30,3.0,3.0,2.0,3.0,54.5318265861
30,3.0,3.0,2.5,2.0,56.8859230886
30,3.0,3.0,2.5,2.0,57.7830108584
30,3.0,3.0,2.5,2.0,59.6630787562
30,3.0,3.0,2.5,2.0,55.9732075498
30,3.0,3.0,2.5,2.0,56.6513637862
30,3.0,3.0,2.5,2.5,57.4142290515
30,3.0,3.0,2.5,2.5,52.3236542869
30,3.0,3.0,2.5,2.5,57.7429125544
30,3.0,3.0,2.5,2.5,57.9107444458
30,3.0,3.0,2.5,2.5,55.2634916939
30,3.0,3.0,2.5,3.0,54.5967484325
30,3.0,3.0,2.5,3.0,57.0777220315
30,3.0,3.0,2.5,3.0,54.8679710454
30,3.0,3.0,2.5,3.0,52.5857915446
30,3.0,3.0,2.5,3.0,56.0935810583
30,3.0,3.0,3.0,2.0,55.1362380676
30,3.0,3.0,3.0,2.0,56.1380106007
30,3.0,3.0,3.0,2.0,55.7162978503
30,3.0,3.0,3.0,2.0,55.3780146621
30,3.0,3.0,3.0,2.0,56.3870383078
30,3.0,3.0,3.0,2.5,58.1127734165
30,3.0,3.0,3.0,2.5,55.0978049307
30,3.0,3.0,3.0,2.5,57.8743658866
30,3.0,3.0,3.0,2.5,53.6796573389
30,3.0,3.0,3.0,2.5,56.5073107684
30,3.0,3.0,3.0,3.0,56.4188645102
30,3.0,3.0,3.0,3.0,55.7826981944
30,3.0,3.0,3.0,3.0,57.59994158
30,3.0,3.0,3.0,3.0,55.4883202594
30,3.0,3.0,3.0,3.0,56.1217035313
1,1.8,1.8,2.8,2.8,125.661274675
1,1.8,1.8,2.8,2.8,128.367691317
1,1.8,1.8,2.8,2.8,128.162170636
1,1.8,1.8,2.8,2.8,125.66362715
1,1.8,1.8,2.8,2.8,129.863921571
1,1.8,1.8,2.8,3.2,129.647606256
1,1.8,1.8,2.8,3.2,127.430945149
1,1.8,1.8,2.8,3.2,126.577266455
1,1.8,1.8,2.8,3.2,131.205926029
1,1.8,1.8,2.8,3.2,125.386341996
1,1.8,1.8,3.2,2.8,127.152595084
1,1.8,1.8,3.2,2.8,123.212792411
1,1.8,1.8,3.2,2.8,128.726349387
1,1.8,1.8,3.2,2.8,125.64275661
1,1.8,1.8,3.2,2.8,126.225974048
1,1.8,1.8,3.2,3.2,124.818319941
1,1.8,1.8,3.2,3.2,129.746260539
1,1.8,1.8,3.2,3.2,129.44723576
1,1.8,1.8,3.2,3.2,127.464180466
1,1.8,1.8,3.2,3.2,126.862593158
1,1.8,2.2,2.8,2.8,131.134330205
1,1.8,2.2,2.8,2.8,128.501241064
1,1.8,2.2,2.8,2.8,125.57927013
1,1.8,2.2,2.8,2.8,126.032763067
1,1.8,2.2,2.8,2.8,122.700470813
1,1.8,2.2,2.8,3.2,128.784811532
1,1.8,2.2,2.8,3.2,129.010018954
1,1.8,2.2,2.8,3.2,127.433252537
1,1.8,2.2,2.8,3.2,126.109494573
1,1.8,2.2,2.8,3.2,126.350185779
1,1.8,2.2,3.2,2.8,126.7449981
1,1.8,2.2,3.2,2.8,127.233816131
1,1.8,2.2,3.2,2.8,129.408840495
1,1.8,2.2,3.2,2.8,127.071649094
1,1.8,2.2,3.2,2.8,126.469209412
1,1.8,2.2,3.2,3.2,124.650808499
1,1.8,2.2,3.2,3.2,129.283098185
1,1.8,2.2,3.2,3.2,126.736843774
1,1.8,2.2,3.2,3.2,122.050938341
1,1.8,2.2,3.2,3.2,124.953257261
1,2.2,1.8,2.8,2.8,125.929387594
1,2.2,1.8,2.8,2.8,126.519001944
1,2.2,1.8,2.8,2.8,125.66098371
1,2.2,1.8,2.8,2.8,126.277379058
1,2.2,1.8,2.8,2.8,123.505410437
1,2.2,1.8,2.8,3.2,127.392886198
1,2.2,1.8,2.8,3.2,125.634949163
1,2.2,1.8,2.8,3.2,126.107325549
1,2.2,1.8,2.8,3.2,129.713147134
1,2.2,1.8,2.8,3.2,124.311498102
1,2.2,1.8,3.2,2.8,128.814927344
1,2.2,1.8,3.2,2.8,126.615621706
1,2.2,1.8,3.2,2.8,122.147781838
1,2.2,1.8,3.2,2.8,128.673206487
1,2.2,1.8,3.2,2.8,124.360905381
1,2.2,1.8,3.2,3.2,126.145123973
1,2.2,1.8,3.2,3.2,124.474175938
1,2.2,1.8,3.2,3.2,127.699745275
1,2.2,1.8,3.2,3.2,128.119611223
1,2.2,1.8,3.2,3.2,122.212308505
1,2.2,2.2,2.8,2.8,130.774949644
1,2.2,2.2,2.8,2.8,127.441179699
1,2.2,2.2,2.8,2.8,124.897343366
1,2.2,2.2,2.8,2.8,127.656757916
1,2.2,2.2,2.8,2.8,128.772440425
1,2.2,2.2,2.8,3.2,124.36875499
1,2.2,2.2,2.8,3.2,128.572963432
1,2.2,2.2,2.8,3.2,122.14118641
1,2.2,2.2,2.8,3.2,129.876718633
1,2.2,2.2,2.8,3.2,126.98049641
1,2.2,2.2,3.2,2.8,128.341838652
1,2.2,2.2,3.2,2.8,125.353624865
1,2.2,2.2,3.2,2.8,123.938424444
1,2.2,2.2,3.2,2.8,125.797860081
1,2.2,2.2,3.2,2.8,127.19842036
1,2.2,2.2,3.2,3.2,129.389712507
1,2.2,2.2,3.2,3.2,126.285437382
1,2.2,2.2,3.2,3.2,124.019862154
1,2.2,2.2,3.2,3.2,124.402076329
1,2.2,2.2,3.2,3.2,130.660776249
5,1.8,1.8,2.8,2.8,98.1338347201
5,1.8,1.8,2.8,2.8,96.1102783208
5,1.8,1.8,2.8,2.8,97.5095148468
5,1.8,1.8,2.8,2.8,100.867689075
5,1.8,1.8,2.8,2.8,99.1259535093
5,1.8,1.8,2.8,3.2,96.3789725554
5,1.8,1.8,2.8,3.2,94.8681746031
5,1.8,1.8,2.8,3.2,94.0665557929
5,1.8,1.8,2.8,3.2,94.0998331923
5,1.8,1.8,2.8,3.2,98.974935778
5,1.8,1.8,3.2,2.8,97.4179580955
5,1.8,1.8,3.2,2.8,98.5122557308
5,1.8,1.8,3.2,2.8,98.1163416018
5,1.8,1.8,3.2,2.8,100.463869591
5,1.8,1.8,3.2,2.8,94.0462094273
5,1.8,1.8,3.2,3.2,100.037047358
5,1.8,1.8,3.2,3.2,93.4958734937
5,1.8,1.8,3.2,3.2,103.032186065
5,1.8,1.8,3.2,3.2,98.042949719
5,1.8,1.8,3.2,3.2,99.1732377692
5,1.8,2.2,2.8,2.8,97.1163653424
5,1.8,2.2,2.8,2.8,99.2158355043
5,1.8,2.2,2.8,2.8,94.6128625232
5,1.8,2.2,2.8,2.8,96.3856174342
5,1.8,2.2,2.8,2.8,96.0604212214
5,1.8,2.2,2.8,3.2,96.714856871
5,1.8,2.2,2.8,3.2,100.216293877
5,1.8,2.2,2.8,3.2,92.6894376184
5,1.8,2.2,2.8,3.2,100.096289309
5,1.8,2.2,2.8,3.2,97.6926376992
5,1.8,2.2,3.2,2.8,92.0550050769
5,1.8,2.2,3.2,2.8,98.0498085073
5,1.8,2.2,3.2,2.8,99.5122073036
5,1.8,2.2,3.2,2.8,96.1836588402
5,1.8,2.2,3.2,2.8,96.9783472299
5,1.8,2.2,3.2,3.2,94.9973578517
5,1.8,2.2,3.2,3.2,95.7094501209
5,1.8,2.2,3.2,3.2,100.193751132
5,1.8,2.2,3.2,3.2,98.4809004328
5,1.8,2.2,3.2,3.2,96.2541829996
5,2.2,1.8,2.8,2.8,98.7065645555
5,2.2,1.8,2.8,2.8,99.050350723
5,2.2,1.8,2.8,2.8,100.882334937
5,2.2,1.8,2.8,2.8,104.051469145
5,2.2,1.8,2.8,2.8,97.5585785877
5,2.2,1.8,2.8,3.2,95.30620021
5,2.2,1.8,2.8,3.2,93.9120818653
5,2.2,1.8,2.8,3.2,97.453018898
5,2.2,1.8,2.8,3.2,99.4700838742
5,2.2,1.8,2.8,3.2,96.2358282384
5,2.2,1.8,3.2,2.8,97.2398715326
5,2.2,1.8,3.2,2.8,99.9786313149
5,2.2,1.8,3.2,2.8,99.2698260403
5,2.2,1.8,3.2,2.8,95.874142272
5,2.2,1.8,3.2,2.8,96.3204405256
5,2.2,1.8,3.2,3.2,98.1703622384
5,2.2,1.8,3.2,3.2,95.9055955103
5,2.2,1.8,3.2,3.2,98.6753229284
5,2.2,1.8,3.2,3.2,98.4085442842
5,2.2,1.8,3.2,3.2,98.0972957553
5,2.2,2.2,2.8,2.8,97.1108288239
5,2.2,2.2,2.8,2.8,93.7450278913
5,2.2,2.2,2.8,2.8,96.9459152797
5,2.2,2.2,2.8,2.8,94.6224114844
5,2.2,2.2,2.8,2.8,99.3320071137
5,2.2,2.2,2.8,3.2,96.294284828
5,2.2,2.2,2.8,3.2,94.0335409402
5,2.2,2.2,2.8,3.2,96.9934425845
5,2.2,2.2,2.8,3.2,98.5815833025
5,2.2,2.2,2.8,3.2,98.2684469739
5,2.2,2.2,3.2,2.8,102.834129779
5,2.2,2.2,3.2,2.8,98.1176850161
5,2.2,2.2,3.2,2.8,98.5914119396
5,2.2,2.2,3.2,2.8,96.6972587388
5,2.2,2.2,3.2,2.8,98.1063148801
5,2.2,2.2,3.2,3.2,99.5611932771
5,2.2,2.2,3.2,3.2,94.6291964485
5,2.2,2.2,3.2,3.2,98.5334788717
5,2.2,2.2,3.2,3.2,99.7529407622
5,2.2,2.2,3.2,3.2,93.3492542464
10,1.8,1.8,2.8,2.8,81.3869720832
10,1.8,1.8,2.8,2.8,83.3409364951
10,1.8,1.8,2.8,2.8,79.4236329484
10,1.8,1.8,2.8,2.8,83.2131533746
10,1.8,1.8,2.8,2.8,78.0606099468
10,1.8,1.8,2.8,3.2,76.8947314676
10,1.8,1.8,2.8,3.2,79.9005738178
10,1.8,1.8,2.8,3.2,79.2391221385
10,1.8,1.8,2.8,3.2,81.482605271
10,1.8,1.8,2.8,3.2,83.0785720674
10,1.8,1.8,3.2,2.8,81.7966219929
10,1.8,1.8,3.2,2.8,82.0405629118
10,1.8,1.8,3.2,2.8,84.6396491098
10,1.8,1.8,3.2,2.8,78.6366057259
10,1.8,1.8,3.2,2.8,86.8286376477
10,1.8,1.8,3.2,3.2,81.6558434185
10,1.8,1.8,3.2,3.2,78.5311666719
10,1.8,1.8,3.2,3.2,80.5411246224
10,1.8,1.8,3.2,3.2,86.4640328304
10,1.8,1.8,3.2,3.2,81.3443364587
10,1.8,2.2,2.8,2.8,84.810856326
10,1.8,2.2,2.8,2.8,80.4679248838
10,1.8,2.2,2.8,2.8,81.9615657209
10,1.8,2.2,2.8,2.8,86.3457592413
10,1.8,2.2,2.8,2.8,86.0532803163
10,1.8,2.2,2.8,3.2,76.7829326958
10,1.8,2.2,2.8,3.2,76.1653632704
10,1.8,2.2,2.8,3.2,80.9188018684
10,1.8,2.2,2.8,3.2,76.2084347378
10,1.8,2.2,2.8,3.2,83.6362020095
10,1.8,2.2,3.2,2.8,74.7495209494
10,1.8,2.2,3.2,2.8,83.2958185505
10,1.8,2.2,3.2,2.8,76.1516751499
10,1.8,2.2,3.2,2.8,81.6072121462
10,1.8,2.2,3.2,2.8,80.1909109828
10,1.8,2.2,3.2,3.2,77.509142806
10,1.8,2.2,3.2,3.2,79.8659032644
10,1.8,2.2,3.2,3.2,77.0008312272
10,1.8,2.2,3.2,3.2,83.7039482934
10,1.8,2.2,3.2,3.2,77.4867569478
10,2.2,1.8,2.8,2.8,77.0462836307
10,2.2,1.8,2.8,2.8,81.038012458
10,2.2,1.8,2.8,2.8,74.7502525014
10,2.2,1.8,2.8,2.8,81.4935059328
10,2.2,1.8,2.8,2.8,90.6015945894
10,2.2,1.8,2.8,3.2,81.7437240026
10,2.2,1.8,2.8,3.2,80.5182823838
10,2.2,1.8,2.8,3.2,84.0805357626
10,2.2,1.8,2.8,3.2,80.4497080792
10,2.2,1.8,2.8,3.2,81.7500189997
10,2.2,1.8,3.2,2.8,88.1060712825
10,2.2,1.8,3.2,2.8,81.420355051
10,2.2,1.8,3.2,2.8,83.5187216252
10,2.2,1.8,3.2,2.8,84.332556703
10,2.2,1.8,3.2,2.8,85.3270976135
10,2.2,1.8,3.2,3.2,81.535913718
10,2.2,1.8,3.2,3.2,80.2160250993
10,2.2,1.8,3.2,3.2,83.9835067086
10,2.2,1.8,3.2,3.2,87.5288281591
10,2.2,1.8,3.2,3.2,82.7557966438
10,2.2,2.2,2.8,2.8,84.5767446472
10,2.2,2.2,2.8,2.8,78.2091434093
10,2.2,2.2,2.8,2.8,77.4714603207
10,2.2,2.2,2.8,2.8,81.652939217
10,2.2,2.2,2.8,2.8,82.6227467418
10,2.2,2.2,2.8,3.2,70.4472948354
10,2.2,2.2,2.8,3.2,78.4698241564
10,2.2,2.2,2.8,3.2,75.990790014
10,2.2,2.2,2.8,3.2,81.4249960574
10,2.2,2.2,2.8,3.2,76.5227898764
10,2.2,2.2,3.2,2.8,84.8297889328
10,2.2,2.2,3.2,2.8,79.17674618
10,2.2,2.2,3.2,2.8,75.9823433462
10,2.2,2.2,3.2,2.8,72.9921272119
10,2.2,2.2,3.2,2.8,82.9221853752
10,2.2,2.2,3.2,3.2,82.5343445479
10,2.2,2.2,3.2,3.2,76.4631017318
10,2.2,2.2,3.2,3.2,82.2391851216
10,2.2,2.2,3.2,3.2,81.0313695593
10,2.2,2.2,3.2,3.2,79.9943366713
20,1.8,1.8,2.8,2.8,64.5026019628
20,1.8,1.8,2.8,2.8,62.4457025279
20,1.8,1.8,2.8,2.8,66.0705590709
20,1.8,1.8,2.8,2.8,66.2115495605
20,1.8,1.8,2.8,2.8,60.9480248393
20,1.8,1.8,2.8,3.2,66.9249192037
20,1.8,1.8,2.8,3.2,58.4176243031
20,1.8,1.8,2.8,3.2,63.250030462
20,1.8,1.8,2.8,3.2,64.198372247
20,1.8,1.8,2.8,3.2,63.8218596888
20,1.8,1.8,3.2,2.8,67.1202959971
20,1.8,1.8,3.2,2.8,66.3033681779
20,1.8,1.8,3.2,2.8,65.5011651205
20,1.8,1.8,3.2,2.8,59.8300982889
20,1.8,1.8,3.2,2.8,59.9845455272
20,1.8,1.8,3.2,3.2,62.699453663
20,1.8,1.8,3.2,3.2,63.1079262405
20,1.8,1.8,3.2,3.2,66.1755993888
20,1.8,1.8,3.2,3.2,64.3646286066
20,1.8,1.8,3.2,3.2,58.3954365767
20,1.8,2.2,2.8,2.8,59.4576232242
20,1.8,2.2,2.8,2.8,67.5754155808
20,1.8,2.2,2.8,2.8,57.7809396359
20,1.8,2.2,2.8,2.8,58.3933726877
20,1.8,2.2,2.8,2.8,66.2998151303
20,1.8,2.2,2.8,3.2,60.1133608565
20,1.8,2.2,2.8,3.2,64.2441267836
20,1.8,2.2,2.8,3.2,60.5603631466
20,1.8,2.2,2.8,3.2,64.7712534982
20,1.8,2.2,2.8,3.2,65.4179664423
20,1.8,2.2,3.2,2.8,62.8306517725
20,1.8,2.2,3.2,2.8,61.3867353977
20,1.8,2.2,3.2,2.8,58.4187245771
20,1.8,2.2,3.2,2.8,58.0968273047
20,1.8,2.2,3.2,2.8,72.0234747264
20,1.8,2.2,3.2,3.2,58.3371030735
20,1.8,2.2,3.2,3.2,61.9898499009
20,1.8,2.2,3.2,3.2,61.2301959218
20,1.8,2.2,3.2,3.2,64.0053055334
20,1.8,2.2,3.2,3.2,66.7422718378
20,2.2,1.8,2.8,2.8,69.8023021923
20,2.2,1.8,2.8,2.8,66.3154643288
20,2.2,1.8,2.8,2.8,60.9262646166
20,2.2,1.8,2.8,2.8,58.0898348393
20,2.2,1.8,2.8,2.8,60.4792974618
20,2.2,1.8,2.8,3.2,64.1801018238
20,2.2,1.8,2.8,3.2,64.2690157269
20,2.2,1.8,2.8,3.2,63.2878988114
20,2.2,1.8,2.8,3.2,60.023735546
20,2.2,1.8,2.8,3.2,67.7145651816
20,2.2,1.8,3.2,2.8,64.1062735051
20,2.2,1.8,3.2,2.8,66.1254054501
20,2.2,1.8,3.2,2.8,57.3269292507
20,2.2,1.8,3.2,2.8,62.2473963694
20,2.2,1.8,3.2,2.8,64.1188821671
20,2.2,1.8,3.2,3.2,56.8511179359
20,2.2,1.8,3.2,3.2,60.4746347822
20,2.2,1.8,3.2,3.2,61.7238453375
20,2.2,1.8,3.2,3.2,63.2137707519
20,2.2,1.8,3.2,3.2,59.3918377403
20,2.2,2.2,2.8,2.8,63.5807178919
20,2.2,2.2,2.8,2.8,65.877311628
20,2.2,2.2,2.8,2.8,63.2982270731
20,2.2,2.2,2.8,2.8,67.41716109
20,2.2,2.2,2.8,2.8,60.3118440044
20,2.2,2.2,2.8,3.2,65.1113972625
20,2.2,2.2,2.8,3.2,60.9856001827
20,2.2,2.2,2.8,3.2,62.8582777742
20,2.2,2.2,2.8,3.2,62.4109885339
20,2.2,2.2,2.8,3.2,62.7630997596
20,2.2,2.2,3.2,2.8,60.7753878842
20,2.2,2.2,3.2,2.8,65.4239619523
20,2.2,2.2,3.2,2.8,62.0810803265
20,2.2,2.2,3.2,2.8,66.3713397271
20,2.2,2.2,3.2,2.8,65.9881579554
20,2.2,2.2,3.2,3.2,65.517742283
20,2.2,2.2,3.2,3.2,70.0599310064
20,2.2,2.2,3.2,3.2,59.7892873924
20,2.2,2.2,3.2,3.2,64.2721028189
20,2.2,2.2,3.2,3.2,59.8725538969
30,1.8,1.8,2.8,2.8,56.2110084503
30,1.8,1.8,2.8,2.8,56.0970733989
30,1.8,1.8,2.8,2.8,56.6562557431
30,1.8,1.8,2.8,2.8,52.1602354773
30,1.8,1.8,2.8,2.8,53.4018717585
30,1.8,1.8,2.8,3.2,61.7547090692
30,1.8,1.8,2.8,3.2,58.149241718
30,1.8,1.8,2.8,3.2,53.6884483837
30,1.8,1.8,2.8,3.2,54.6915008702
30,1.8,1.8,2.8,3.2,55.226333106
30,1.8,1.8,3.2,2.8,53.0611095518
30,1.8,1.8,3.2,2.8,50.6368479442
30,1.8,1.8,3.2,2.8,55.7559432333
30,1.8,1.8,3.2,2.8,60.5241613421
30,1.8,1.8,3.2,2.8,57.0688684223
30,1.8,1.8,3.2,3.2,56.9372564158
30,1.8,1.8,3.2,3.2,54.1300349759
30,1.8,1.8,3.2,3.2,59.3340264395
30,1.8,1.8,3.2,3.2,51.533682183
30,1.8,1.8,3.2,3.2,52.595128517
30,1.8,2.2,2.8,2.8,57.3641351158
30,1.8,2.2,2.8,2.8,60.2018736919
30,1.8,2.2,2.8,2.8,54.0138257892
30,1.8,2.2,2.8,2.8,55.7158308259
30,1.8,2.2,2.8,2.8,51.8996127063
30,1.8,2.2,2.8,3.2,52.2287164499
30,1.8,2.2,2.8,3.2,55.6500676686
30,1.8,2.2,2.8,3.2,57.6522418618
30,1.8,2.2,2.8,3.2,53.8215977525
30,1.8,2.2,2.8,3.2,56.0662638659
30,1.8,2.2,3.2,2.8,54.666547778
30,1.8,2.2,3.2,2.8,55.8497171578
30,1.8,2.2,3.2,2.8,55.37530374
30,1.8,2.2,3.2,2.8,53.3997579075
30,1.8,2.2,3.2,2.8,55.6970577152
30,1.8,2.2,3.2,3.2,55.7320040258
30,1.8,2.2,3.2,3.2,53.8486653958
30,1.8,2.2,3.2,3.2,56.2605617535
30,1.8,2.2,3.2,3.2,53.6722810636
30,1.8,2.2,3.2,3.2,53.6642327064
30,2.2,1.8,2.8,2.8,54.3829993678
30,2.2,1.8,2.8,2.8,56.0795563749
30,2.2,1.8,2.8,2.8,66.3916580747
30,2.2,1.8,2.8,2.8,54.1268246831
30,2.2,1.8,2.8,2.8,55.0283955945
30,2.2,1.8,2.8,3.2,56.8125152042
30,2.2,1.8,2.8,3.2,54.9959749832
30,2.2,1.8,2.8,3.2,59.253756289
30,2.2,1.8,2.8,3.2,54.2859094605
30,2.2,1.8,2.8,3.2,56.2942444717
30,2.2,1.8,3.2,2.8,57.9300962055
30,2.2,1.8,3.2,2.8,56.4996805608
30,2.2,1.8,3.2,2.8,53.6676131847
30,2.2,1.8,3.2,2.8,53.128802364
30,2.2,1.8,3.2,2.8,56.5602242196
30,2.2,1.8,3.2,3.2,56.379370696
30,2.2,1.8,3.2,3.2,56.455503731
30,2.2,1.8,3.2,3.2,59.1576187821
30,2.2,1.8,3.2,3.2,66.7955251729
30,2.2,1.8,3.2,3.2,61.7564795419
30,2.2,2.2,2.8,2.8,56.2630003402
30,2.2,2.2,2.8,2.8,56.4124147923
30,2.2,2.2,2.8,2.8,59.8891487606
30,2.2,2.2,2.8,2.8,55.7979849373
30,2.2,2.2,2.8,2.8,60.804291148
30,2.2,2.2,2.8,3.2,58.7678666084
30,2.2,2.2,2.8,3.2,57.5948912448
30,2.2,2.2,2.8,3.2,54.8308938513
30,2.2,2.2,2.8,3.2,53.3352281839
30,2.2,2.2,2.8,3.2,59.0292234968
30,2.2,2.2,3.2,2.8,57.6996641787
30,2.2,2.2,3.2,2.8,58.1882488716
30,2.2,2.2,3.2,2.8,59.2779205824
30,2.2,2.2,3.2,2.8,62.8666435198
30,2.2,2.2,3.2,2.8,55.7207549322
30,2.2,2.2,3.2,3.2,57.0121444314
30,2.2,2.2,3.2,3.2,57.417321571
30,2.2,2.2,3.2,3.2,57.0598942505
30,2.2,2.2,3.2,3.2,56.2646082956
30,2.2,2.2,3.2,3.2,56.0425393041
1,2.1,1.7,3.1,2.7,127.411754855
1,2.1,1.7,3.1,2.7,127.445644929
1,2.1,1.7,3.1,2.7,125.132236509
1,2.1,1.7,3.1,2.7,128.254383618
1,2.1,1.7,3.1,2.7,127.711663701
1,2.1,1.7,3.1,2.8,126.231813552
1,2.1,1.7,3.1,2.8,126.289652538
1,2.1,1.7,3.1,2.8,124.071074182
1,2.1,1.7,3.1,2.8,128.99177702
1,2.1,1.7,3.1,2.8,128.651416117
1,2.1,1.7,3.1,2.9,125.183612361
1,2.1,1.7,3.1,2.9,128.227819368
1,2.1,1.7,3.1,2.9,124.776738529
1,2.1,1.7,3.1,2.9,130.705312937
1,2.1,1.7,3.1,2.9,125.80548635
1,2.1,1.7,3.2,2.7,125.667284815
1,2.1,1.7,3.2,2.7,126.758595539
1,2.1,1.7,3.2,2.7,127.653817995
1,2.1,1.7,3.2,2.7,127.277080136
1,2.1,1.7,3.2,2.7,129.568948189
1,2.1,1.7,3.2,2.8,127.074834992
1,2.1,1.7,3.2,2.8,123.802262623
1,2.1,1.7,3.2,2.8,127.837229216
1,2.1,1.7,3.2,2.8,127.286827339
1,2.1,1.7,3.2,2.8,131.324982221
1,2.1,1.7,3.2,2.9,121.817011
1,2.1,1.7,3.2,2.9,127.43626719
1,2.1,1.7,3.2,2.9,124.963446093
1,2.1,1.7,3.2,2.9,132.741633462
1,2.1,1.7,3.2,2.9,123.070732741
1,2.1,1.7,3.3,2.7,125.190124564
1,2.1,1.7,3.3,2.7,127.027648928
1,2.1,1.7,3.3,2.7,129.698638937
1,2.1,1.7,3.3,2.7,131.114933186
1,2.1,1.7,3.3,2.7,127.300930292
1,2.1,1.7,3.3,2.8,130.57450369
1,2.1,1.7,3.3,2.8,125.096722281
1,2.1,1.7,3.3,2.8,123.723110698
1,2.1,1.7,3.3,2.8,129.565141781
1,2.1,1.7,3.3,2.8,125.871068659
1,2.1,1.7,3.3,2.9,128.315296005
1,2.1,1.7,3.3,2.9,126.028558772
1,2.1,1.7,3.3,2.9,129.595229234
1,2.1,1.7,3.3,2.9,124.310091649
1,2.1,1.7,3.3,2.9,125.545203638
1,2.1,1.8,3.1,2.7,123.727181716
1,2.1,1.8,3.1,2.7,126.714046918
1,2.1,1.8,3.1,2.7,124.967509668
1,2.1,1.8,3.1,2.7,128.988368329
1,2.1,1.8,3.1,2.7,125.896016478
1,2.1,1.8,3.1,2.8,128.318344587
1,2.1,1.8,3.1,2.8,127.970137877
1,2.1,1.8,3.1,2.8,129.410476048
1,2.1,1.8,3.1,2.8,132.165085129
1,2.1,1.8,3.1,2.8,130.068197535
1,2.1,1.8,3.1,2.9,125.083819141
1,2.1,1.8,3.1,2.9,127.590547387
1,2.1,1.8,3.1,2.9,122.497856326
1,2.1,1.8,3.1,2.9,129.382441549
1,2.1,1.8,3.1,2.9,127.842340487
1,2.1,1.8,3.2,2.7,129.184489588
1,2.1,1.8,3.2,2.7,125.143353022
1,2.1,1.8,3.2,2.7,128.128488375
1,2.1,1.8,3.2,2.7,127.476100704
1,2.1,1.8,3.2,2.7,131.332963474
1,2.1,1.8,3.2,2.8,127.522638694
1,2.1,1.8,3.2,2.8,127.350202106
1,2.1,1.8,3.2,2.8,125.266321854
