Noise,SigD,SigI,Beta,Window,T,PSNR
10,2.6,2.4,0.65,7,1.0,80.8028953018
10,2.6,2.4,0.65,7,1.0,87.2816939273
10,2.6,2.4,0.85,7,1.0,82.5024115446
10,2.6,2.4,0.85,7,1.0,82.7018764827
10,2.6,2.4,0.85,7,1.0,83.3760976495
10,2.6,2.4,0.85,7,1.0,86.3882788056
10,2.6,2.4,0.85,7,1.0,82.6361555204
10,2.6,2.6,0.65,7,1.0,86.6964667631
10,2.6,2.6,0.65,7,1.0,85.2377330376
10,2.6,2.6,0.65,7,1.0,87.7792322253
10,2.6,2.6,0.65,7,1.0,83.3443702252
10,2.6,2.6,0.65,7,1.0,85.4501147675
10,2.6,2.6,0.85,7,1.0,84.1159163202
10,2.6,2.6,0.85,7,1.0,83.8580335875
10,2.6,2.6,0.85,7,1.0,85.19131607
10,2.6,2.6,0.85,7,1.0,81.9961158325
10,2.6,2.6,0.85,7,1.0,85.5327629741
20,2.4,2.4,0.65,7,1.0,70.9975735281
20,2.4,2.4,0.65,7,1.0,72.27012918
20,2.4,2.4,0.65,7,1.0,70.5470489126
20,2.4,2.4,0.65,7,1.0,72.9903960135
20,2.4,2.4,0.65,7,1.0,71.9273070654
20,2.4,2.4,0.85,7,1.0,71.0601714369
20,2.4,2.4,0.85,7,1.0,73.0885306195
20,2.4,2.4,0.85,7,1.0,70.5430460687
20,2.4,2.4,0.85,7,1.0,73.3376679971
20,2.4,2.4,0.85,7,1.0,69.4349281728
20,2.4,2.6,0.65,7,1.0,70.1197204588
20,2.4,2.6,0.65,7,1.0,69.8172231621
20,2.4,2.6,0.65,7,1.0,74.8168925547
20,2.4,2.6,0.65,7,1.0,72.8682442337
20,2.4,2.6,0.65,7,1.0,75.3849140699
20,2.4,2.6,0.85,7,1.0,68.948423601
20,2.4,2.6,0.85,7,1.0,75.2822745413
20,2.4,2.6,0.85,7,1.0,70.4446247037
20,2.4,2.6,0.85,7,1.0,67.0141906246
20,2.4,2.6,0.85,7,1.0,69.2252347399
20,2.6,2.4,0.65,7,1.0,77.03350781
20,2.6,2.4,0.65,7,1.0,73.8361913723
20,2.6,2.4,0.65,7,1.0,74.0024722679
20,2.6,2.4,0.65,7,1.0,73.1469632489
20,2.6,2.4,0.65,7,1.0,75.564898678
20,2.6,2.4,0.85,7,1.0,74.0534819472
20,2.6,2.4,0.85,7,1.0,70.5636526234
20,2.6,2.4,0.85,7,1.0,69.0632614372
20,2.6,2.4,0.85,7,1.0,72.7352124653
20,2.6,2.4,0.85,7,1.0,71.761436542
20,2.6,2.6,0.65,7,1.0,71.7278736539
20,2.6,2.6,0.65,7,1.0,73.0354948375
20,2.6,2.6,0.65,7,1.0,73.1769558618
20,2.6,2.6,0.65,7,1.0,70.8886534355
20,2.6,2.6,0.65,7,1.0,74.2233898936
20,2.6,2.6,0.85,7,1.0,73.4962633681
20,2.6,2.6,0.85,7,1.0,66.2224131375
20,2.6,2.6,0.85,7,1.0,68.2627330783
20,2.6,2.6,0.85,7,1.0,71.615404274
20,2.6,2.6,0.85,7,1.0,69.0607682357
30,2.4,2.4,0.65,7,1.0,66.683853774
30,2.4,2.4,0.65,7,1.0,59.8128510011
30,2.4,2.4,0.65,7,1.0,63.4756230297
30,2.4,2.4,0.65,7,1.0,64.9348674699
30,2.4,2.4,0.65,7,1.0,60.8674441132
30,2.4,2.4,0.85,7,1.0,61.6035577642
30,2.4,2.4,0.85,7,1.0,64.9298310826
30,2.4,2.4,0.85,7,1.0,67.0497519486
30,2.4,2.4,0.85,7,1.0,61.5152866317
30,2.4,2.4,0.85,7,1.0,63.7580711238
30,2.4,2.6,0.65,7,1.0,62.9003460591
30,2.4,2.6,0.65,7,1.0,61.6346262044
30,2.4,2.6,0.65,7,1.0,69.6787449716
30,2.4,2.6,0.65,7,1.0,65.978393035
30,2.4,2.6,0.65,7,1.0,60.9603743556
30,2.4,2.6,0.85,7,1.0,63.3673616744
30,2.4,2.6,0.85,7,1.0,61.2668850421
30,2.4,2.6,0.85,7,1.0,60.7290389024
30,2.4,2.6,0.85,7,1.0,66.5163802775
30,2.4,2.6,0.85,7,1.0,60.0601085908
30,2.6,2.4,0.65,7,1.0,65.2885243412
30,2.6,2.4,0.65,7,1.0,62.2068393084
30,2.6,2.4,0.65,7,1.0,65.6550124947
30,2.6,2.4,0.65,7,1.0,60.9701996288
30,2.6,2.4,0.65,7,1.0,68.2772370807
30,2.6,2.4,0.85,7,1.0,66.3314402923
30,2.6,2.4,0.85,7,1.0,63.8093985931
30,2.6,2.4,0.85,7,1.0,66.4706553882
30,2.6,2.4,0.85,7,1.0,65.9556965744
30,2.6,2.4,0.85,7,1.0,65.1692305881
30,2.6,2.6,0.65,7,1.0,63.7277015567
30,2.6,2.6,0.65,7,1.0,60.6672637557
30,2.6,2.6,0.65,7,1.0,63.4432971969
30,2.6,2.6,0.65,7,1.0,59.561903142
30,2.6,2.6,0.65,7,1.0,59.5429377659
30,2.6,2.6,0.85,7,1.0,66.1483273165
30,2.6,2.6,0.85,7,1.0,64.8461690816
30,2.6,2.6,0.85,7,1.0,58.6848325068
30,2.6,2.6,0.85,7,1.0,63.6473083664
30,2.6,2.6,0.85,7,1.0,62.5951767859
1,2.3,1.9,0.05,7,0.85,110.695898891
1,2.3,1.9,0.05,7,0.85,109.825522134
1,2.3,1.9,0.05,7,0.85,111.589813652
1,2.3,1.9,0.05,7,0.85,109.193125581
1,2.3,1.9,0.05,7,0.85,109.85172095
1,2.3,1.9,0.15,7,0.85,105.092420035
1,2.3,1.9,0.15,7,0.85,105.43387508
1,2.3,1.9,0.15,7,0.85,105.740251172
1,2.3,1.9,0.15,7,0.85,106.88546938
1,2.3,1.9,0.15,7,0.85,105.140434782
1,2.3,2.1,0.05,7,0.85,109.735064304
1,2.3,2.1,0.05,7,0.85,110.365923664
1,2.3,2.1,0.05,7,0.85,109.665062377
1,2.3,2.1,0.05,7,0.85,110.181228459
1,2.3,2.1,0.05,7,0.85,109.146414166
1,2.3,2.1,0.15,7,0.85,105.392155119
1,2.3,2.1,0.15,7,0.85,105.129007511
1,2.3,2.1,0.15,7,0.85,106.178444687
1,2.3,2.1,0.15,7,0.85,107.528341943
1,2.3,2.1,0.15,7,0.85,104.241640603
1,2.5,1.9,0.05,7,0.85,108.638022882
1,2.5,1.9,0.05,7,0.85,108.999588259
1,2.5,1.9,0.05,7,0.85,107.517556539
1,2.5,1.9,0.05,7,0.85,109.912582561
1,2.5,1.9,0.05,7,0.85,108.872311666
1,2.5,1.9,0.15,7,0.85,105.286103991
1,2.5,1.9,0.15,7,0.85,106.266477145
1,2.5,1.9,0.15,7,0.85,104.348984961
1,2.5,1.9,0.15,7,0.85,104.997931853
1,2.5,1.9,0.15,7,0.85,105.39893729
1,2.5,2.1,0.05,7,0.85,109.177931813
1,2.5,2.1,0.05,7,0.85,107.323821907
1,2.5,2.1,0.05,7,0.85,109.332003375
1,2.5,2.1,0.05,7,0.85,107.37657902
1,2.5,2.1,0.05,7,0.85,109.57178532
1,2.5,2.1,0.15,7,0.85,103.097859468
1,2.5,2.1,0.15,7,0.85,104.187375617
1,2.5,2.1,0.15,7,0.85,105.40770033
1,2.5,2.1,0.15,7,0.85,103.465955061
1,2.5,2.1,0.15,7,0.85,103.47187313
5,2.3,1.9,0.05,7,0.85,95.4574027858
5,2.3,1.9,0.05,7,0.85,96.854365326
5,2.3,1.9,0.05,7,0.85,95.3057140849
5,2.3,1.9,0.05,7,0.85,98.097414759
5,2.3,1.9,0.05,7,0.85,93.976330044
5,2.3,1.9,0.15,7,0.85,98.1293382474
5,2.3,1.9,0.15,7,0.85,98.2721505916
5,2.3,1.9,0.15,7,0.85,94.8788913591
5,2.3,1.9,0.15,7,0.85,96.6117003096
5,2.3,1.9,0.15,7,0.85,100.207431523
5,2.3,2.1,0.05,7,0.85,91.3163667506
5,2.3,2.1,0.05,7,0.85,95.8488723287
5,2.3,2.1,0.05,7,0.85,98.3116054587
5,2.3,2.1,0.05,7,0.85,95.4381743472
5,2.3,2.1,0.05,7,0.85,95.3826539964
5,2.3,2.1,0.15,7,0.85,92.3505745396
5,2.3,2.1,0.15,7,0.85,95.7160119269
5,2.3,2.1,0.15,7,0.85,94.9727907213
5,2.3,2.1,0.15,7,0.85,96.235566968
5,2.3,2.1,0.15,7,0.85,95.2500469152
5,2.5,1.9,0.05,7,0.85,93.4586639497
5,2.5,1.9,0.05,7,0.85,95.0891183173
5,2.5,1.9,0.05,7,0.85,95.3289360352
5,2.5,1.9,0.05,7,0.85,92.9818569433
5,2.5,1.9,0.05,7,0.85,98.4994210823
5,2.5,1.9,0.15,7,0.85,98.0440792773
5,2.5,1.9,0.15,7,0.85,97.9224283631
5,2.5,1.9,0.15,7,0.85,97.4275542105
5,2.5,1.9,0.15,7,0.85,99.0096088167
5,2.5,1.9,0.15,7,0.85,94.6618173753
5,2.5,2.1,0.05,7,0.85,97.1468340348
5,2.5,2.1,0.05,7,0.85,97.36137038
5,2.5,2.1,0.05,7,0.85,97.800973401
5,2.5,2.1,0.05,7,0.85,96.7441124554
5,2.5,2.1,0.05,7,0.85,93.9741130054
5,2.5,2.1,0.15,7,0.85,94.4006604586
5,2.5,2.1,0.15,7,0.85,94.5317753654
5,2.5,2.1,0.15,7,0.85,95.288463067
5,2.5,2.1,0.15,7,0.85,96.768917714
5,2.5,2.1,0.15,7,0.85,96.3229649892
10,2.3,1.9,0.05,7,0.85,82.7782035772
10,2.3,1.9,0.05,7,0.85,84.6343399078
10,2.3,1.9,0.05,7,0.85,82.8922962756
10,2.3,1.9,0.05,7,0.85,80.2869566502
10,2.3,1.9,0.05,7,0.85,81.349394395
10,2.3,1.9,0.15,7,0.85,88.4690090599
10,2.3,1.9,0.15,7,0.85,85.0889805311
10,2.3,1.9,0.15,7,0.85,85.5254988071
10,2.3,1.9,0.15,7,0.85,82.7158857911
10,2.3,1.9,0.15,7,0.85,85.0192875367
10,2.3,2.1,0.05,7,0.85,84.3263002898
10,2.3,2.1,0.05,7,0.85,78.2457449479
10,2.3,2.1,0.05,7,0.85,84.449122236
10,2.3,2.1,0.05,7,0.85,83.5874417947
10,2.3,2.1,0.05,7,0.85,85.494148289
10,2.3,2.1,0.15,7,0.85,85.5523783859
10,2.3,2.1,0.15,7,0.85,84.9122039509
10,2.3,2.1,0.15,7,0.85,84.7553840364
10,2.3,2.1,0.15,7,0.85,84.8312097668
10,2.3,2.1,0.15,7,0.85,86.7600249786
10,2.5,1.9,0.05,7,0.85,82.0078374254
10,2.5,1.9,0.05,7,0.85,82.3440027891
10,2.5,1.9,0.05,7,0.85,79.7890411865
10,2.5,1.9,0.05,7,0.85,84.3612031755
10,2.5,1.9,0.05,7,0.85,83.6166703333
10,2.5,1.9,0.15,7,0.85,82.9147999442
10,2.5,1.9,0.15,7,0.85,86.4333430476
10,2.5,1.9,0.15,7,0.85,85.0600209956
10,2.5,1.9,0.15,7,0.85,80.8982022736
10,2.5,1.9,0.15,7,0.85,83.9439404323
10,2.5,2.1,0.05,7,0.85,85.637354313
10,2.5,2.1,0.05,7,0.85,80.5606343441
10,2.5,2.1,0.05,7,0.85,82.923083168
10,2.5,2.1,0.05,7,0.85,84.3494903156
10,2.5,2.1,0.05,7,0.85,82.046269475
10,2.5,2.1,0.15,7,0.85,83.273140054
10,2.5,2.1,0.15,7,0.85,81.5480902327
10,2.5,2.1,0.15,7,0.85,82.5761632062
10,2.5,2.1,0.15,7,0.85,86.1255055542
10,2.5,2.1,0.15,7,0.85,88.2286484805
20,2.3,1.9,0.05,7,0.85,67.6539772664
20,2.3,1.9,0.05,7,0.85,67.3610627142
20,2.3,1.9,0.05,7,0.85,65.9554832368
20,2.3,1.9,0.05,7,0.85,65.675076648
20,2.3,1.9,0.05,7,0.85,65.9130390485
20,2.3,1.9,0.15,7,0.85,70.8940834109
20,2.3,1.9,0.15,7,0.85,68.0541155299
20,2.3,1.9,0.15,7,0.85,67.4449687514
20,2.3,1.9,0.15,7,0.85,69.0280878727
20,2.3,1.9,0.15,7,0.85,69.0990685733
20,2.3,2.1,0.05,7,0.85,71.9666662124
20,2.3,2.1,0.05,7,0.85,69.4013555948
20,2.3,2.1,0.05,7,0.85,67.6118895185
20,2.3,2.1,0.05,7,0.85,66.7955675406
20,2.3,2.1,0.05,7,0.85,68.6306580545
20,2.3,2.1,0.15,7,0.85,70.022584734
20,2.3,2.1,0.15,7,0.85,69.1464332986
20,2.3,2.1,0.15,7,0.85,70.5275676097
20,2.3,2.1,0.15,7,0.85,70.8702709825
20,2.3,2.1,0.15,7,0.85,71.7602230375
20,2.5,1.9,0.05,7,0.85,68.6021628364
20,2.5,1.9,0.05,7,0.85,69.378739561
20,2.5,1.9,0.05,7,0.85,66.6458426719
20,2.5,1.9,0.05,7,0.85,66.5913135657
20,2.5,1.9,0.05,7,0.85,69.2261425402
20,2.5,1.9,0.15,7,0.85,70.1035000169
20,2.5,1.9,0.15,7,0.85,66.5037213481
20,2.5,1.9,0.15,7,0.85,69.30184103
20,2.5,1.9,0.15,7,0.85,70.6003383772
20,2.5,1.9,0.15,7,0.85,66.7745240587
20,2.5,2.1,0.05,7,0.85,72.06186425
20,2.5,2.1,0.05,7,0.85,70.438844466
20,2.5,2.1,0.05,7,0.85,66.3832236897
20,2.5,2.1,0.05,7,0.85,72.4364264841
20,2.5,2.1,0.05,7,0.85,71.9701857927
20,2.5,2.1,0.15,7,0.85,73.2578556947
20,2.5,2.1,0.15,7,0.85,73.8617806381
20,2.5,2.1,0.15,7,0.85,66.5608298385
20,2.5,2.1,0.15,7,0.85,70.8023402334
20,2.5,2.1,0.15,7,0.85,73.4161435893
30,2.3,1.9,0.05,7,0.85,60.7100444077
30,2.3,1.9,0.05,7,0.85,56.2459289974
30,2.3,1.9,0.05,7,0.85,58.3685638026
30,2.3,1.9,0.05,7,0.85,59.2445118604
30,2.3,1.9,0.05,7,0.85,58.6124918843
30,2.3,1.9,0.15,7,0.85,60.6968416926
30,2.3,1.9,0.15,7,0.85,57.1922499643
30,2.3,1.9,0.15,7,0.85,58.8704509144
30,2.3,1.9,0.15,7,0.85,64.2261304632
30,2.3,1.9,0.15,7,0.85,62.7527307022
30,2.3,2.1,0.05,7,0.85,59.4605210421
30,2.3,2.1,0.05,7,0.85,63.1324388462
30,2.3,2.1,0.05,7,0.85,60.4124425837
30,2.3,2.1,0.05,7,0.85,62.6645409991
30,2.3,2.1,0.05,7,0.85,60.2060448035
30,2.3,2.1,0.15,7,0.85,60.9707566742
30,2.3,2.1,0.15,7,0.85,64.6176300349
30,2.3,2.1,0.15,7,0.85,56.3924147565
30,2.3,2.1,0.15,7,0.85,62.0906334263
30,2.3,2.1,0.15,7,0.85,60.3098456303
30,2.5,1.9,0.05,7,0.85,60.0136454144
30,2.5,1.9,0.05,7,0.85,61.0934108273
30,2.5,1.9,0.05,7,0.85,61.0983624451
30,2.5,1.9,0.05,7,0.85,60.7820790916
30,2.5,1.9,0.05,7,0.85,59.885372371
30,2.5,1.9,0.15,7,0.85,59.6643409653
30,2.5,1.9,0.15,7,0.85,59.4713164748
30,2.5,1.9,0.15,7,0.85,59.8220811984
30,2.5,1.9,0.15,7,0.85,58.6157109859
30,2.5,1.9,0.15,7,0.85,60.849664056
30,2.5,2.1,0.05,7,0.85,62.0634875387
30,2.5,2.1,0.05,7,0.85,58.3428405202
30,2.5,2.1,0.05,7,0.85,58.7537344808
30,2.5,2.1,0.05,7,0.85,58.5328677397
30,2.5,2.1,0.05,7,0.85,60.8747119251
30,2.5,2.1,0.15,7,0.85,59.3985968325
30,2.5,2.1,0.15,7,0.85,62.6902027615
30,2.5,2.1,0.15,7,0.85,62.6369126696
30,2.5,2.1,0.15,7,0.85,63.6181062673
30,2.5,2.1,0.15,7,0.85,59.6642010381
1,2.4,3.5,0.5,7,0.65,96.8691565435
1,2.4,3.5,0.5,7,0.65,97.1357994462
1,2.4,3.5,0.5,7,0.65,95.4699927086
1,2.4,3.5,0.5,7,0.65,97.2299025813
1,2.4,3.5,0.5,7,0.65,96.8824534637
1,2.4,3.5,0.5,7,0.85,97.3811136719
1,2.4,3.5,0.5,7,0.85,96.8004003515
1,2.4,3.5,0.5,7,0.85,97.1627992737
1,2.4,3.5,0.5,7,0.85,96.6612137212
1,2.4,3.5,0.5,7,0.85,96.7399406582
1,2.4,3.5,0.7,7,0.65,93.918650771
1,2.4,3.5,0.7,7,0.65,94.6960958383
1,2.4,3.5,0.7,7,0.65,94.6951396601
1,2.4,3.5,0.7,7,0.65,93.1584723964
1,2.4,3.5,0.7,7,0.65,94.2869497126
1,2.4,3.5,0.7,7,0.85,93.6987253387
1,2.4,3.5,0.7,7,0.85,93.6650541748
1,2.4,3.5,0.7,7,0.85,93.6364215285
1,2.4,3.5,0.7,7,0.85,93.7597657359
1,2.4,3.5,0.7,7,0.85,93.8865927611
1,2.4,3.7,0.5,7,0.65,97.0054305664
1,2.4,3.7,0.5,7,0.65,96.04741547
1,2.4,3.7,0.5,7,0.65,96.1130997036
1,2.4,3.7,0.5,7,0.65,95.8416510028
1,2.4,3.7,0.5,7,0.65,96.4352275093
1,2.4,3.7,0.5,7,0.85,96.4100506899
1,2.4,3.7,0.5,7,0.85,96.1135834801
1,2.4,3.7,0.5,7,0.85,96.397388963
1,2.4,3.7,0.5,7,0.85,96.3745834185
1,2.4,3.7,0.5,7,0.85,96.7980032124
1,2.4,3.7,0.7,7,0.65,94.7092404557
1,2.4,3.7,0.7,7,0.65,94.1962353412
1,2.4,3.7,0.7,7,0.65,93.5759157118
1,2.4,3.7,0.7,7,0.65,93.894673059
1,2.4,3.7,0.7,7,0.65,93.5427726532
1,2.4,3.7,0.7,7,0.85,93.4643381329
1,2.4,3.7,0.7,7,0.85,94.9146728823
1,2.4,3.7,0.7,7,0.85,94.4935077459
1,2.4,3.7,0.7,7,0.85,94.2149647137
1,2.4,3.7,0.7,7,0.85,95.0693866603
1,2.6,3.5,0.5,7,0.65,95.5672074052
1,2.6,3.5,0.5,7,0.65,95.4351826694
1,2.6,3.5,0.5,7,0.65,97.3342036926
1,2.6,3.5,0.5,7,0.65,94.9111454856
1,2.6,3.5,0.5,7,0.65,96.3653025648
1,2.6,3.5,0.5,7,0.85,96.3386809231
1,2.6,3.5,0.5,7,0.85,96.1640642261
1,2.6,3.5,0.5,7,0.85,96.0250068032
1,2.6,3.5,0.5,7,0.85,95.7309313738
1,2.6,3.5,0.5,7,0.85,96.3223984142
1,2.6,3.5,0.7,7,0.65,94.1117238013
1,2.6,3.5,0.7,7,0.65,93.6669370207
1,2.6,3.5,0.7,7,0.65,93.2010828989
1,2.6,3.5,0.7,7,0.65,93.4692536084
1,2.6,3.5,0.7,7,0.65,94.1800696985
1,2.6,3.5,0.7,7,0.85,93.7026833291
1,2.6,3.5,0.7,7,0.85,93.6023338956
1,2.6,3.5,0.7,7,0.85,93.7749852906
1,2.6,3.5,0.7,7,0.85,93.1310639013
1,2.6,3.5,0.7,7,0.85,93.3113145643
1,2.6,3.7,0.5,7,0.65,96.9190331101
1,2.6,3.7,0.5,7,0.65,97.0348527826
1,2.6,3.7,0.5,7,0.65,95.3972999604
1,2.6,3.7,0.5,7,0.65,96.2038666515
1,2.6,3.7,0.5,7,0.65,96.5921573434
1,2.6,3.7,0.5,7,0.85,96.2104397121
1,2.6,3.7,0.5,7,0.85,96.0963923622
1,2.6,3.7,0.5,7,0.85,95.2309712105
1,2.6,3.7,0.5,7,0.85,96.5254582612
1,2.6,3.7,0.5,7,0.85,95.7869513273
1,2.6,3.7,0.7,7,0.65,93.4795725131
1,2.6,3.7,0.7,7,0.65,93.1050851892
1,2.6,3.7,0.7,7,0.65,93.7986251363
1,2.6,3.7,0.7,7,0.65,93.4916553021
1,2.6,3.7,0.7,7,0.65,93.4219444913
1,2.6,3.7,0.7,7,0.85,93.2627313726
1,2.6,3.7,0.7,7,0.85,92.8148611966
1,2.6,3.7,0.7,7,0.85,94.6424078075
1,2.6,3.7,0.7,7,0.85,93.9870203685
1,2.6,3.7,0.7,7,0.85,94.0218172781
5,2.4,3.5,0.5,7,0.65,93.1029780523
5,2.4,3.5,0.5,7,0.65,94.3006852255
5,2.4,3.5,0.5,7,0.65,94.5586466209
5,2.4,3.5,0.5,7,0.65,93.4963178298
5,2.4,3.5,0.5,7,0.65,91.597294796
5,2.4,3.5,0.5,7,0.85,90.9347748281
5,2.4,3.5,0.5,7,0.85,91.7437006903
5,2.4,3.5,0.5,7,0.85,93.3060740101
5,2.4,3.5,0.5,7,0.85,94.3418216698
5,2.4,3.5,0.5,7,0.85,87.9798077174
5,2.4,3.5,0.7,7,0.65,93.3278043364
5,2.4,3.5,0.7,7,0.65,92.8527518811
5,2.4,3.5,0.7,7,0.65,92.7311872763
5,2.4,3.5,0.7,7,0.65,92.8292272534
5,2.4,3.5,0.7,7,0.65,93.5161382064
5,2.4,3.5,0.7,7,0.85,91.4515666539
5,2.4,3.5,0.7,7,0.85,88.550889518
5,2.4,3.5,0.7,7,0.85,92.1166849196
5,2.4,3.5,0.7,7,0.85,91.7501583211
5,2.4,3.5,0.7,7,0.85,93.0213646004
5,2.4,3.7,0.5,7,0.65,92.870079009
5,2.4,3.7,0.5,7,0.65,93.9270247044
5,2.4,3.7,0.5,7,0.65,90.3479358389
5,2.4,3.7,0.5,7,0.65,91.8597561298
5,2.4,3.7,0.5,7,0.65,90.8476885601
5,2.4,3.7,0.5,7,0.85,91.2694799715
5,2.4,3.7,0.5,7,0.85,92.6241698795
5,2.4,3.7,0.5,7,0.85,96.7292474048
5,2.4,3.7,0.5,7,0.85,91.9201423984
5,2.4,3.7,0.5,7,0.85,96.062844229
5,2.4,3.7,0.7,7,0.65,88.5766370344
5,2.4,3.7,0.7,7,0.65,89.7247780266
5,2.4,3.7,0.7,7,0.65,92.7989103005
5,2.4,3.7,0.7,7,0.65,93.3231168257
5,2.4,3.7,0.7,7,0.65,90.9729776198
5,2.4,3.7,0.7,7,0.85,92.1020795872
5,2.4,3.7,0.7,7,0.85,93.1409993128
5,2.4,3.7,0.7,7,0.85,92.238983773
5,2.4,3.7,0.7,7,0.85,89.9102004498
5,2.4,3.7,0.7,7,0.85,90.9295928348
5,2.6,3.5,0.5,7,0.65,93.2195965271
5,2.6,3.5,0.5,7,0.65,91.0149856696
5,2.6,3.5,0.5,7,0.65,93.3735699364
5,2.6,3.5,0.5,7,0.65,90.8057026711
5,2.6,3.5,0.5,7,0.65,94.5132665252
5,2.6,3.5,0.5,7,0.85,95.4222184895
5,2.6,3.5,0.5,7,0.85,94.2745909019
5,2.6,3.5,0.5,7,0.85,93.022834802
5,2.6,3.5,0.5,7,0.85,90.8927479566
5,2.6,3.5,0.5,7,0.85,95.0520614915
5,2.6,3.5,0.7,7,0.65,92.8298237388
5,2.6,3.5,0.7,7,0.65,91.90714604
5,2.6,3.5,0.7,7,0.65,91.7540594992
5,2.6,3.5,0.7,7,0.65,88.7333516733
5,2.6,3.5,0.7,7,0.65,93.0071275457
5,2.6,3.5,0.7,7,0.85,92.1664305626
5,2.6,3.5,0.7,7,0.85,90.1557047612
5,2.6,3.5,0.7,7,0.85,87.2399346018
5,2.6,3.5,0.7,7,0.85,90.5007170794
5,2.6,3.5,0.7,7,0.85,89.0940574728
5,2.6,3.7,0.5,7,0.65,91.9244403619
5,2.6,3.7,0.5,7,0.65,90.2686534358
5,2.6,3.7,0.5,7,0.65,89.3601957953
5,2.6,3.7,0.5,7,0.65,91.912786645
5,2.6,3.7,0.5,7,0.65,94.1476055019
5,2.6,3.7,0.5,7,0.85,91.9621712914
5,2.6,3.7,0.5,7,0.85,94.2806340129
5,2.6,3.7,0.5,7,0.85,90.2636605581
5,2.6,3.7,0.5,7,0.85,95.4722388474
5,2.6,3.7,0.5,7,0.85,94.6763528103
5,2.6,3.7,0.7,7,0.65,93.0555980763
5,2.6,3.7,0.7,7,0.65,87.4140866073
5,2.6,3.7,0.7,7,0.65,92.187011781
5,2.6,3.7,0.7,7,0.65,91.3398384133
5,2.6,3.7,0.7,7,0.65,91.340824489
5,2.6,3.7,0.7,7,0.85,89.4834016902
5,2.6,3.7,0.7,7,0.85,90.095516021
5,2.6,3.7,0.7,7,0.85,88.7829202328
5,2.6,3.7,0.7,7,0.85,89.2654108172
5,2.6,3.7,0.7,7,0.85,91.9461503604
10,2.4,3.5,0.5,7,0.65,80.4779180851
10,2.4,3.5,0.5,7,0.65,83.0010200963
10,2.4,3.5,0.5,7,0.65,86.3074564982
10,2.4,3.5,0.5,7,0.65,83.7698221226
10,2.4,3.5,0.5,7,0.65,80.5073670807
10,2.4,3.5,0.5,7,0.85,85.0367992275
10,2.4,3.5,0.5,7,0.85,86.2508007682
10,2.4,3.5,0.5,7,0.85,82.8931434881
10,2.4,3.5,0.5,7,0.85,89.4411228301
10,2.4,3.5,0.5,7,0.85,84.4052331118
10,2.4,3.5,0.7,7,0.65,84.1232132496
10,2.4,3.5,0.7,7,0.65,86.5155890167
10,2.4,3.5,0.7,7,0.65,80.7091846996
10,2.4,3.5,0.7,7,0.65,82.8315778201
10,2.4,3.5,0.7,7,0.65,82.1510004921
10,2.4,3.5,0.7,7,0.85,85.0116393719
10,2.4,3.5,0.7,7,0.85,83.1889523768
10,2.4,3.5,0.7,7,0.85,84.8150250662
10,2.4,3.5,0.7,7,0.85,82.6423335534
10,2.4,3.5,0.7,7,0.85,84.7287219596
10,2.4,3.7,0.5,7,0.65,84.7869190299
10,2.4,3.7,0.5,7,0.65,84.1209280448
10,2.4,3.7,0.5,7,0.65,82.9833583952
10,2.4,3.7,0.5,7,0.65,83.25305182
10,2.4,3.7,0.5,7,0.65,83.9191322337
10,2.4,3.7,0.5,7,0.85,83.3632512424
10,2.4,3.7,0.5,7,0.85,85.8220200276
10,2.4,3.7,0.5,7,0.85,81.6260291233
10,2.4,3.7,0.5,7,0.85,86.0589671527
10,2.4,3.7,0.5,7,0.85,85.3649803547
10,2.4,3.7,0.7,7,0.65,83.3352502183
10,2.4,3.7,0.7,7,0.65,84.4198161237
10,2.4,3.7,0.7,7,0.65,80.8994204398
10,2.4,3.7,0.7,7,0.65,83.5157889579
10,2.4,3.7,0.7,7,0.65,82.6058325231
10,2.4,3.7,0.7,7,0.85,83.7003867029
10,2.4,3.7,0.7,7,0.85,86.1812833527
10,2.4,3.7,0.7,7,0.85,86.5927900796
10,2.4,3.7,0.7,7,0.85,84.6706621888
10,2.4,3.7,0.7,7,0.85,80.4430863731
10,2.6,3.5,0.5,7,0.65,83.6898744487
10,2.6,3.5,0.5,7,0.65,83.0865557925
10,2.6,3.5,0.5,7,0.65,86.5118671341
10,2.6,3.5,0.5,7,0.65,85.6070278991
10,2.6,3.5,0.5,7,0.65,86.1364678322
10,2.6,3.5,0.5,7,0.85,82.6021629226
10,2.6,3.5,0.5,7,0.85,85.0331994908
10,2.6,3.5,0.5,7,0.85,84.7115793376
10,2.6,3.5,0.5,7,0.85,91.9791583633
10,2.6,3.5,0.5,7,0.85,83.8230321242
10,2.6,3.5,0.7,7,0.65,80.728811177
10,2.6,3.5,0.7,7,0.65,81.1014911422
10,2.6,3.5,0.7,7,0.65,84.8578833149
10,2.6,3.5,0.7,7,0.65,84.3864910954
10,2.6,3.5,0.7,7,0.65,84.6228405345
10,2.6,3.5,0.7,7,0.85,86.899490312
10,2.6,3.5,0.7,7,0.85,84.3403002607
10,2.6,3.5,0.7,7,0.85,83.9401552596
10,2.6,3.5,0.7,7,0.85,88.0577445356
10,2.6,3.5,0.7,7,0.85,82.7274684901
10,2.6,3.7,0.5,7,0.65,83.2823898321
10,2.6,3.7,0.5,7,0.65,81.8717318826
10,2.6,3.7,0.5,7,0.65,87.8263441798
