Noise,SigD,SigI,Beta,Window,T,PSNR
10,3.0,3.0,0.5,7,0.3333,82.1219271164
10,3.0,3.0,0.5,7,0.3333,79.7723496789
10,3.0,3.0,0.5,7,0.3333,80.6680529331
10,3.0,3.0,0.5,7,0.3333,79.5559969708
10,3.0,3.0,0.5,7,0.6666,82.1904572345
10,3.0,3.0,0.5,7,0.6666,79.2881709135
10,3.0,3.0,0.5,7,0.6666,83.5647218271
10,3.0,3.0,0.5,7,0.6666,80.1505323322
10,3.0,3.0,0.5,7,0.6666,82.3818158295
10,3.0,3.0,1.0,7,0.3333,83.2703143159
10,3.0,3.0,1.0,7,0.3333,84.1918352805
10,3.0,3.0,1.0,7,0.3333,81.9513983568
10,3.0,3.0,1.0,7,0.3333,82.7796946629
10,3.0,3.0,1.0,7,0.3333,75.9177848501
10,3.0,3.0,1.0,7,0.6666,79.6322620712
10,3.0,3.0,1.0,7,0.6666,81.60965512
10,3.0,3.0,1.0,7,0.6666,84.7065323913
10,3.0,3.0,1.0,7,0.6666,83.5760206144
10,3.0,3.0,1.0,7,0.6666,82.9884347446
20,2.0,2.0,0.5,7,0.3333,66.0557383739
20,2.0,2.0,0.5,7,0.3333,67.7935516397
20,2.0,2.0,0.5,7,0.3333,66.2389170715
20,2.0,2.0,0.5,7,0.3333,64.1282742399
20,2.0,2.0,0.5,7,0.3333,65.7624160204
20,2.0,2.0,0.5,7,0.6666,64.6881310846
20,2.0,2.0,0.5,7,0.6666,65.4760958125
20,2.0,2.0,0.5,7,0.6666,67.4237187493
20,2.0,2.0,0.5,7,0.6666,63.7948482141
20,2.0,2.0,0.5,7,0.6666,65.7419534822
20,2.0,2.0,1.0,7,0.3333,66.2103114085
20,2.0,2.0,1.0,7,0.3333,65.6680925016
20,2.0,2.0,1.0,7,0.3333,67.9001332534
20,2.0,2.0,1.0,7,0.3333,67.8581732689
20,2.0,2.0,1.0,7,0.3333,67.2456981334
20,2.0,2.0,1.0,7,0.6666,65.2174010104
20,2.0,2.0,1.0,7,0.6666,69.3060895003
20,2.0,2.0,1.0,7,0.6666,71.5991246043
20,2.0,2.0,1.0,7,0.6666,64.7363007063
20,2.0,2.0,1.0,7,0.6666,69.9441307795
20,2.0,3.0,0.5,7,0.3333,68.0970480586
20,2.0,3.0,0.5,7,0.3333,63.0864028139
20,2.0,3.0,0.5,7,0.3333,67.0995932873
20,2.0,3.0,0.5,7,0.3333,64.6837303179
20,2.0,3.0,0.5,7,0.3333,64.7031998486
20,2.0,3.0,0.5,7,0.6666,64.6396782451
20,2.0,3.0,0.5,7,0.6666,67.0029887698
20,2.0,3.0,0.5,7,0.6666,66.3149427546
20,2.0,3.0,0.5,7,0.6666,65.4095052349
20,2.0,3.0,0.5,7,0.6666,65.2040277005
20,2.0,3.0,1.0,7,0.3333,66.5281846613
20,2.0,3.0,1.0,7,0.3333,63.2987746604
20,2.0,3.0,1.0,7,0.3333,66.1166118348
20,2.0,3.0,1.0,7,0.3333,61.3448489791
20,2.0,3.0,1.0,7,0.3333,68.5784587158
20,2.0,3.0,1.0,7,0.6666,65.1481998966
20,2.0,3.0,1.0,7,0.6666,67.3514325539
20,2.0,3.0,1.0,7,0.6666,66.3579384846
20,2.0,3.0,1.0,7,0.6666,68.305422669
20,2.0,3.0,1.0,7,0.6666,67.7375166204
20,3.0,2.0,0.5,7,0.3333,66.6117759251
20,3.0,2.0,0.5,7,0.3333,70.9655524984
20,3.0,2.0,0.5,7,0.3333,66.3577047306
20,3.0,2.0,0.5,7,0.3333,70.2162219568
20,3.0,2.0,0.5,7,0.3333,72.5670020178
20,3.0,2.0,0.5,7,0.6666,71.446446715
20,3.0,2.0,0.5,7,0.6666,67.7637808124
20,3.0,2.0,0.5,7,0.6666,68.0945747488
20,3.0,2.0,0.5,7,0.6666,67.8365282625
20,3.0,2.0,0.5,7,0.6666,65.6570160111
20,3.0,2.0,1.0,7,0.3333,69.1219098656
20,3.0,2.0,1.0,7,0.3333,69.5505254177
20,3.0,2.0,1.0,7,0.3333,71.6763428732
20,3.0,2.0,1.0,7,0.3333,68.9140591064
20,3.0,2.0,1.0,7,0.3333,69.5475363227
20,3.0,2.0,1.0,7,0.6666,69.9429333495
20,3.0,2.0,1.0,7,0.6666,71.1686735838
20,3.0,2.0,1.0,7,0.6666,68.8667848947
20,3.0,2.0,1.0,7,0.6666,67.3393404405
20,3.0,2.0,1.0,7,0.6666,70.3828147392
20,3.0,3.0,0.5,7,0.3333,67.568193294
20,3.0,3.0,0.5,7,0.3333,67.2913872813
20,3.0,3.0,0.5,7,0.3333,69.2712898375
20,3.0,3.0,0.5,7,0.3333,66.4842058719
20,3.0,3.0,0.5,7,0.3333,71.0867409491
20,3.0,3.0,0.5,7,0.6666,66.6043429002
20,3.0,3.0,0.5,7,0.6666,69.2341927903
20,3.0,3.0,0.5,7,0.6666,70.5872211735
20,3.0,3.0,0.5,7,0.6666,68.5217289996
20,3.0,3.0,0.5,7,0.6666,70.0535728917
20,3.0,3.0,1.0,7,0.3333,65.7493263267
20,3.0,3.0,1.0,7,0.3333,67.623481635
20,3.0,3.0,1.0,7,0.3333,70.850560318
20,3.0,3.0,1.0,7,0.3333,67.5455500977
20,3.0,3.0,1.0,7,0.3333,72.0011862353
20,3.0,3.0,1.0,7,0.6666,65.4909668991
20,3.0,3.0,1.0,7,0.6666,65.2250072393
20,3.0,3.0,1.0,7,0.6666,67.0070569892
20,3.0,3.0,1.0,7,0.6666,66.2536490507
20,3.0,3.0,1.0,7,0.6666,67.1312865975
30,2.0,2.0,0.5,7,0.3333,58.5008003727
30,2.0,2.0,0.5,7,0.3333,59.7807162428
30,2.0,2.0,0.5,7,0.3333,60.4699182486
30,2.0,2.0,0.5,7,0.3333,57.7826161639
30,2.0,2.0,0.5,7,0.3333,56.367092523
30,2.0,2.0,0.5,7,0.6666,57.3212633326
30,2.0,2.0,0.5,7,0.6666,53.6722665343
30,2.0,2.0,0.5,7,0.6666,56.4696617798
30,2.0,2.0,0.5,7,0.6666,58.7325472161
30,2.0,2.0,0.5,7,0.6666,58.4446668402
30,2.0,2.0,1.0,7,0.3333,60.374110115
30,2.0,2.0,1.0,7,0.3333,57.864178243
30,2.0,2.0,1.0,7,0.3333,61.2139589645
30,2.0,2.0,1.0,7,0.3333,59.8374771835
30,2.0,2.0,1.0,7,0.3333,62.30212223
30,2.0,2.0,1.0,7,0.6666,58.977099102
30,2.0,2.0,1.0,7,0.6666,58.5004893403
30,2.0,2.0,1.0,7,0.6666,61.1149650192
30,2.0,2.0,1.0,7,0.6666,61.6122651381
30,2.0,2.0,1.0,7,0.6666,58.8872760598
30,2.0,3.0,0.5,7,0.3333,59.9694093195
30,2.0,3.0,0.5,7,0.3333,59.9542669456
30,2.0,3.0,0.5,7,0.3333,55.5902061176
30,2.0,3.0,0.5,7,0.3333,59.2737016571
30,2.0,3.0,0.5,7,0.3333,61.2523426855
30,2.0,3.0,0.5,7,0.6666,58.5752585831
30,2.0,3.0,0.5,7,0.6666,58.813212652
30,2.0,3.0,0.5,7,0.6666,59.1744197902
30,2.0,3.0,0.5,7,0.6666,59.7168550715
30,2.0,3.0,0.5,7,0.6666,57.4551169827
30,2.0,3.0,1.0,7,0.3333,59.9426171124
30,2.0,3.0,1.0,7,0.3333,58.7266887937
30,2.0,3.0,1.0,7,0.3333,57.9105922656
30,2.0,3.0,1.0,7,0.3333,60.9715920621
30,2.0,3.0,1.0,7,0.3333,59.962961218
30,2.0,3.0,1.0,7,0.6666,61.9121976384
30,2.0,3.0,1.0,7,0.6666,57.7065282151
30,2.0,3.0,1.0,7,0.6666,61.2841510906
30,2.0,3.0,1.0,7,0.6666,62.8084584479
30,2.0,3.0,1.0,7,0.6666,59.7370483117
30,3.0,2.0,0.5,7,0.3333,63.8523594219
30,3.0,2.0,0.5,7,0.3333,64.779477316
30,3.0,2.0,0.5,7,0.3333,62.2517317169
30,3.0,2.0,0.5,7,0.3333,58.2145533239
30,3.0,2.0,0.5,7,0.3333,61.1425285445
30,3.0,2.0,0.5,7,0.6666,63.4923745938
30,3.0,2.0,0.5,7,0.6666,60.5913276068
30,3.0,2.0,0.5,7,0.6666,52.9738698278
30,3.0,2.0,0.5,7,0.6666,62.5320474302
30,3.0,2.0,0.5,7,0.6666,62.8976437032
30,3.0,2.0,1.0,7,0.3333,62.3766674091
30,3.0,2.0,1.0,7,0.3333,64.9132350373
30,3.0,2.0,1.0,7,0.3333,67.6551211217
30,3.0,2.0,1.0,7,0.3333,66.1368438145
30,3.0,2.0,1.0,7,0.3333,61.8362281333
30,3.0,2.0,1.0,7,0.6666,61.3427781218
30,3.0,2.0,1.0,7,0.6666,68.0098026586
30,3.0,2.0,1.0,7,0.6666,62.2199479358
30,3.0,2.0,1.0,7,0.6666,65.8022186838
30,3.0,2.0,1.0,7,0.6666,64.6425834493
30,3.0,3.0,0.5,7,0.3333,60.3327083295
30,3.0,3.0,0.5,7,0.3333,58.6629453468
30,3.0,3.0,0.5,7,0.3333,61.8954769604
30,3.0,3.0,0.5,7,0.3333,59.0528310752
30,3.0,3.0,0.5,7,0.3333,60.5141021695
30,3.0,3.0,0.5,7,0.6666,55.4303253185
30,3.0,3.0,0.5,7,0.6666,61.5893843298
30,3.0,3.0,0.5,7,0.6666,62.1799861524
30,3.0,3.0,0.5,7,0.6666,62.8590632688
30,3.0,3.0,0.5,7,0.6666,65.1545387974
30,3.0,3.0,1.0,7,0.3333,61.5622167771
30,3.0,3.0,1.0,7,0.3333,59.3696801563
30,3.0,3.0,1.0,7,0.3333,65.7105077001
30,3.0,3.0,1.0,7,0.3333,63.8006290865
30,3.0,3.0,1.0,7,0.3333,60.6382136373
30,3.0,3.0,1.0,7,0.6666,60.685488587
30,3.0,3.0,1.0,7,0.6666,60.6956592327
30,3.0,3.0,1.0,7,0.6666,66.0309215549
30,3.0,3.0,1.0,7,0.6666,63.4827453257
30,3.0,3.0,1.0,7,0.6666,61.3670244879
1,2.5,2.4,0.65,7,1.0,111.119267212
1,2.5,2.4,0.65,7,1.0,112.855187298
1,2.5,2.4,0.65,7,1.0,112.747022187
1,2.5,2.4,0.65,7,1.0,111.208846156
1,2.5,2.4,0.65,7,1.0,112.703971044
1,2.5,2.4,0.85,7,1.0,108.303316741
1,2.5,2.4,0.85,7,1.0,112.697634353
1,2.5,2.4,0.85,7,1.0,110.535819127
1,2.5,2.4,0.85,7,1.0,111.258840404
1,2.5,2.4,0.85,7,1.0,111.167448314
1,2.5,2.6,0.65,7,1.0,113.79638404
1,2.5,2.6,0.65,7,1.0,110.753933197
1,2.5,2.6,0.65,7,1.0,109.852615609
1,2.5,2.6,0.65,7,1.0,112.118614344
1,2.5,2.6,0.65,7,1.0,111.137219518
1,2.5,2.6,0.85,7,1.0,109.460823272
1,2.5,2.6,0.85,7,1.0,111.511295417
1,2.5,2.6,0.85,7,1.0,109.491124344
1,2.5,2.6,0.85,7,1.0,110.072365004
1,2.5,2.6,0.85,7,1.0,109.746684065
1,2.7,2.4,0.65,7,1.0,113.650876629
1,2.7,2.4,0.65,7,1.0,112.2277133
1,2.7,2.4,0.65,7,1.0,112.547885
1,2.7,2.4,0.65,7,1.0,110.4193919
1,2.7,2.4,0.65,7,1.0,112.398153095
1,2.7,2.4,0.85,7,1.0,108.652479206
1,2.7,2.4,0.85,7,1.0,108.430418071
1,2.7,2.4,0.85,7,1.0,109.956301668
1,2.7,2.4,0.85,7,1.0,108.887846383
1,2.7,2.4,0.85,7,1.0,110.601034148
1,2.7,2.6,0.65,7,1.0,111.831586743
1,2.7,2.6,0.65,7,1.0,113.446602459
1,2.7,2.6,0.65,7,1.0,113.538989255
1,2.7,2.6,0.65,7,1.0,114.02668785
1,2.7,2.6,0.65,7,1.0,111.715580476
1,2.7,2.6,0.85,7,1.0,110.859946846
1,2.7,2.6,0.85,7,1.0,110.880035982
1,2.7,2.6,0.85,7,1.0,109.316290474
1,2.7,2.6,0.85,7,1.0,111.875215814
1,2.7,2.6,0.85,7,1.0,112.042827506
5,2.5,2.4,0.65,7,1.0,97.4326291463
5,2.5,2.4,0.65,7,1.0,95.5031551895
5,2.5,2.4,0.65,7,1.0,96.4402260873
5,2.5,2.4,0.65,7,1.0,94.944851502
5,2.5,2.4,0.65,7,1.0,95.7858136991
5,2.5,2.4,0.85,7,1.0,95.0559936625
5,2.5,2.4,0.85,7,1.0,96.0238717671
5,2.5,2.4,0.85,7,1.0,93.4059219483
5,2.5,2.4,0.85,7,1.0,91.3740945415
5,2.5,2.4,0.85,7,1.0,91.9876097212
5,2.5,2.6,0.65,7,1.0,94.1314935457
5,2.5,2.6,0.65,7,1.0,96.799903934
5,2.5,2.6,0.65,7,1.0,95.7085912301
5,2.5,2.6,0.65,7,1.0,95.9164872594
5,2.5,2.6,0.65,7,1.0,97.5975759867
5,2.5,2.6,0.85,7,1.0,95.7881064176
5,2.5,2.6,0.85,7,1.0,92.6832015311
5,2.5,2.6,0.85,7,1.0,97.3558166002
5,2.5,2.6,0.85,7,1.0,96.1275332061
5,2.5,2.6,0.85,7,1.0,91.9286920961
5,2.7,2.4,0.65,7,1.0,96.3684533058
5,2.7,2.4,0.65,7,1.0,98.0898716731
5,2.7,2.4,0.65,7,1.0,98.2503230503
5,2.7,2.4,0.65,7,1.0,97.3458797646
5,2.7,2.4,0.65,7,1.0,96.5607298197
5,2.7,2.4,0.85,7,1.0,98.5678327295
5,2.7,2.4,0.85,7,1.0,93.9055679168
5,2.7,2.4,0.85,7,1.0,92.2140378815
5,2.7,2.4,0.85,7,1.0,96.8358267661
5,2.7,2.4,0.85,7,1.0,96.9983108708
5,2.7,2.6,0.65,7,1.0,98.4551197682
5,2.7,2.6,0.65,7,1.0,96.0780680167
5,2.7,2.6,0.65,7,1.0,96.6738598281
5,2.7,2.6,0.65,7,1.0,92.6057987414
5,2.7,2.6,0.65,7,1.0,95.2703680453
5,2.7,2.6,0.85,7,1.0,94.7704009608
5,2.7,2.6,0.85,7,1.0,93.3413547945
5,2.7,2.6,0.85,7,1.0,93.7736250971
5,2.7,2.6,0.85,7,1.0,94.0883914616
5,2.7,2.6,0.85,7,1.0,94.7755134641
10,2.5,2.4,0.65,7,1.0,81.8645829496
10,2.5,2.4,0.65,7,1.0,77.0558786382
10,2.5,2.4,0.65,7,1.0,77.9961671696
10,2.5,2.4,0.65,7,1.0,80.2047575996
10,2.5,2.4,0.65,7,1.0,78.4536739774
10,2.5,2.4,0.85,7,1.0,78.2260959055
10,2.5,2.4,0.85,7,1.0,79.5223967743
10,2.5,2.4,0.85,7,1.0,85.0960455075
10,2.5,2.4,0.85,7,1.0,81.79171883
10,2.5,2.4,0.85,7,1.0,82.6732920501
10,2.5,2.6,0.65,7,1.0,83.7650497552
10,2.5,2.6,0.65,7,1.0,83.8249774458
10,2.5,2.6,0.65,7,1.0,81.2123528205
10,2.5,2.6,0.65,7,1.0,80.4013595057
10,2.5,2.6,0.65,7,1.0,84.3597122656
10,2.5,2.6,0.85,7,1.0,81.195479439
10,2.5,2.6,0.85,7,1.0,81.5558466331
10,2.5,2.6,0.85,7,1.0,87.2898130996
10,2.5,2.6,0.85,7,1.0,80.0633037912
10,2.5,2.6,0.85,7,1.0,86.0690499324
10,2.7,2.4,0.65,7,1.0,81.9397606933
10,2.7,2.4,0.65,7,1.0,83.7676313723
10,2.7,2.4,0.65,7,1.0,80.8247054717
10,2.7,2.4,0.65,7,1.0,85.7471604287
10,2.7,2.4,0.65,7,1.0,78.4368619252
10,2.7,2.4,0.85,7,1.0,85.2606766278
10,2.7,2.4,0.85,7,1.0,81.667155239
