Noise,SigD,SigI,PSNR
20,2.0,3.0,70.5535334014
20,2.0,3.0,69.940627735
20,2.0,3.0,70.1587649875
20,2.0,3.0,66.6315686453
20,2.0,3.0,70.219492457
20,2.5,2.0,69.7208613962
20,2.5,2.0,74.1163938092
20,2.5,2.0,71.1937388186
20,2.5,2.0,72.8186686093
20,2.5,2.0,74.354557138
20,2.5,2.5,72.7197042196
20,2.5,2.5,69.2401896247
20,2.5,2.5,70.9645136357
20,2.5,2.5,65.9815478133
20,2.5,2.5,71.4832174253
20,2.5,3.0,66.6598127133
20,2.5,3.0,69.3486084047
20,2.5,3.0,67.2977890087
20,2.5,3.0,72.9816405666
20,2.5,3.0,68.8522129004
20,3.0,2.0,72.2183572035
20,3.0,2.0,68.1711678349
20,3.0,2.0,74.6798163788
20,3.0,2.0,68.7861007677
20,3.0,2.0,70.7433664806
20,3.0,2.5,74.0318180202
20,3.0,2.5,71.5388569482
20,3.0,2.5,75.3200130049
20,3.0,2.5,71.5679870145
20,3.0,2.5,73.1029354262
20,3.0,3.0,73.1670914701
20,3.0,3.0,68.9845452407
20,3.0,3.0,71.2170798411
20,3.0,3.0,73.0181432766
20,3.0,3.0,69.1645349571
30,2.0,2.0,54.7980904289
30,2.0,2.0,60.8025765389
30,2.0,2.0,59.4862999558
30,2.0,2.0,61.0645971907
30,2.0,2.0,62.7336009602
30,2.0,2.5,59.017211017
30,2.0,2.5,59.894119048
30,2.0,2.5,61.9734649921
30,2.0,2.5,64.0725207619
30,2.0,2.5,64.2037732266
30,2.0,3.0,60.5010001375
30,2.0,3.0,55.439716042
30,2.0,3.0,64.4029278765
30,2.0,3.0,66.757925125
30,2.0,3.0,60.9781583413
30,2.5,2.0,65.6668196504
30,2.5,2.0,61.2997331484
30,2.5,2.0,62.9665139301
30,2.5,2.0,64.6170278313
30,2.5,2.0,63.6862524073
30,2.5,2.5,61.2621146771
30,2.5,2.5,62.0455842013
30,2.5,2.5,68.0039675286
30,2.5,2.5,66.0888425285
30,2.5,2.5,62.7845855038
30,2.5,3.0,65.2359518993
30,2.5,3.0,60.0077898819
30,2.5,3.0,69.074002975
30,2.5,3.0,63.2587987345
30,2.5,3.0,61.7892507327
30,3.0,2.0,65.6148848958
30,3.0,2.0,63.5901927501
30,3.0,2.0,60.3087731269
30,3.0,2.0,68.9386232828
30,3.0,2.0,67.559384361
30,3.0,2.5,61.3591504601
30,3.0,2.5,66.8562245245
30,3.0,2.5,61.6971391568
30,3.0,2.5,61.9099373786
30,3.0,2.5,67.5174747548
30,3.0,3.0,63.1019139333
30,3.0,3.0,60.8273209719
30,3.0,3.0,57.8861179977
30,3.0,3.0,64.3093207973
30,3.0,3.0,60.9042517423
1,1.4,2.1,114.682995451
1,1.4,2.1,114.731046183
1,1.4,2.1,114.573065859
1,1.4,2.1,114.505072942
1,1.4,2.1,114.053887208
1,1.4,2.2,113.115022174
1,1.4,2.2,113.305754684
1,1.4,2.2,114.644418182
1,1.4,2.2,115.704249809
1,1.4,2.2,115.115485489
1,1.4,2.3,112.275595005
1,1.4,2.3,115.084330388
1,1.4,2.3,114.416476156
1,1.4,2.3,112.873786654
1,1.4,2.3,114.341028556
1,1.5,2.1,111.784078575
1,1.5,2.1,113.491972378
1,1.5,2.1,112.828707126
1,1.5,2.1,112.858353022
1,1.5,2.1,113.188839214
1,1.5,2.2,114.799674905
1,1.5,2.2,111.236491745
1,1.5,2.2,111.409574162
1,1.5,2.2,116.171616953
1,1.5,2.2,111.681938944
1,1.5,2.3,112.185237361
1,1.5,2.3,112.814286699
1,1.5,2.3,111.390103415
1,1.5,2.3,112.692369306
1,1.5,2.3,113.373594373
1,1.6,2.1,111.06021495
1,1.6,2.1,112.108868171
1,1.6,2.1,112.133418442
1,1.6,2.1,111.510375633
1,1.6,2.1,110.216654487
1,1.6,2.2,111.290019567
1,1.6,2.2,111.726310102
1,1.6,2.2,110.055318771
1,1.6,2.2,111.303681158
1,1.6,2.2,110.886110847
1,1.6,2.3,110.538639536
1,1.6,2.3,112.057923596
1,1.6,2.3,109.809674141
1,1.6,2.3,110.641027497
1,1.6,2.3,111.790455448
5,1.4,2.1,94.760716193
5,1.4,2.1,93.8345994377
5,1.4,2.1,97.6836089705
5,1.4,2.1,97.9294414282
5,1.4,2.1,96.7895243532
5,1.4,2.2,96.4636433847
5,1.4,2.2,96.5360449754
5,1.4,2.2,92.9293125998
5,1.4,2.2,95.9377934174
5,1.4,2.2,98.785746447
5,1.4,2.3,94.1238868316
5,1.4,2.3,93.2043684059
5,1.4,2.3,93.990457121
5,1.4,2.3,98.4574309397
5,1.4,2.3,95.9864785821
5,1.5,2.1,95.8583913351
5,1.5,2.1,95.769308395
5,1.5,2.1,96.9927025117
5,1.5,2.1,97.9214412868
5,1.5,2.1,95.7218587491
5,1.5,2.2,97.083547024
5,1.5,2.2,97.2349158865
5,1.5,2.2,95.7207759409
5,1.5,2.2,101.211340914
5,1.5,2.2,96.0875160674
5,1.5,2.3,95.7888799842
5,1.5,2.3,96.9232169727
5,1.5,2.3,96.4773739541
5,1.5,2.3,96.587087249
5,1.5,2.3,97.4263812865
5,1.6,2.1,96.4458656548
5,1.6,2.1,96.0174837455
5,1.6,2.1,96.3694111654
5,1.6,2.1,98.8789633429
5,1.6,2.1,93.736616525
5,1.6,2.2,98.8296193658
5,1.6,2.2,97.4252802122
5,1.6,2.2,95.6332515965
5,1.6,2.2,95.1225564976
5,1.6,2.2,97.1023429036
5,1.6,2.3,99.2232911341
5,1.6,2.3,94.7825818377
5,1.6,2.3,99.6616857895
5,1.6,2.3,92.1961228342
5,1.6,2.3,95.2558730301
10,1.4,2.1,86.1626965501
10,1.4,2.1,80.6794981918
10,1.4,2.1,84.6655418973
10,1.4,2.1,82.9192396524
10,1.4,2.1,82.1918937219
10,1.4,2.2,83.1923062814
10,1.4,2.2,83.2327982988
10,1.4,2.2,84.719415334
10,1.4,2.2,83.1012257142
10,1.4,2.2,83.3182390034
10,1.4,2.3,84.1859963375
10,1.4,2.3,79.7024692682
10,1.4,2.3,85.1976936304
10,1.4,2.3,85.079160623
10,1.4,2.3,83.2153936485
10,1.5,2.1,81.8251336974
10,1.5,2.1,84.5417253028
10,1.5,2.1,79.2337140182
10,1.5,2.1,84.7825936294
10,1.5,2.1,81.7281257989
10,1.5,2.2,81.9517302213
10,1.5,2.2,88.0421319098
10,1.5,2.2,83.3449707729
10,1.5,2.2,82.661099945
10,1.5,2.2,84.4435796669
10,1.5,2.3,83.4883872201
10,1.5,2.3,82.9781275417
10,1.5,2.3,83.8622167968
10,1.5,2.3,84.9515234442
10,1.5,2.3,81.9653742949
10,1.6,2.1,85.213155118
10,1.6,2.1,85.021500644
10,1.6,2.1,84.0601738203
10,1.6,2.1,83.9558319562
10,1.6,2.1,84.8740626236
10,1.6,2.2,84.4753852347
10,1.6,2.2,84.0132377924
10,1.6,2.2,84.8627429461
10,1.6,2.2,82.9416961403
10,1.6,2.2,84.3996658781
10,1.6,2.3,86.4642579817
10,1.6,2.3,84.250656636
10,1.6,2.3,85.1014745503
10,1.6,2.3,83.8374705466
10,1.6,2.3,80.3693314173
20,1.4,2.1,69.9393078171
20,1.4,2.1,68.8407487864
20,1.4,2.1,68.0411005268
20,1.4,2.1,69.0614174004
20,1.4,2.1,66.9291676517
20,1.4,2.2,70.1855273975
20,1.4,2.2,73.1654407015
20,1.4,2.2,65.0050438871
20,1.4,2.2,66.2365604164
20,1.4,2.2,69.5781103463
20,1.4,2.3,70.9638676005
20,1.4,2.3,67.9278038956
20,1.4,2.3,66.5037012842
20,1.4,2.3,67.2223478936
20,1.4,2.3,64.3082364931
20,1.5,2.1,69.4071229926
20,1.5,2.1,68.5020724882
20,1.5,2.1,70.4478324594
20,1.5,2.1,67.6941580085
20,1.5,2.1,66.7973196389
20,1.5,2.2,69.2082708925
20,1.5,2.2,68.2184591331
20,1.5,2.2,68.2657443177
20,1.5,2.2,69.2191394294
20,1.5,2.2,70.2091219965
20,1.5,2.3,68.6677061951
20,1.5,2.3,69.1244119063
20,1.5,2.3,69.2103529189
20,1.5,2.3,69.5390742904
20,1.5,2.3,71.4704820068
20,1.6,2.1,68.8989246912
20,1.6,2.1,71.6473756146
20,1.6,2.1,69.2239166551
20,1.6,2.1,68.9339675157
20,1.6,2.1,67.2095628044
20,1.6,2.2,67.0633239334
20,1.6,2.2,67.8324935223
20,1.6,2.2,69.6830763033
20,1.6,2.2,66.6266561376
20,1.6,2.2,68.8375247811
20,1.6,2.3,72.7266046994
20,1.6,2.3,70.5960647645
20,1.6,2.3,68.5186626361
20,1.6,2.3,71.0053645613
20,1.6,2.3,74.2726151257
30,1.4,2.1,55.6151252077
30,1.4,2.1,57.5776464978
30,1.4,2.1,63.2153981158
30,1.4,2.1,58.3407949993
30,1.4,2.1,60.532036097
30,1.4,2.2,59.4169431411
30,1.4,2.2,61.720827592
30,1.4,2.2,54.497415375
30,1.4,2.2,57.9950305473
30,1.4,2.2,57.6539525407
30,1.4,2.3,58.1650395695
30,1.4,2.3,61.2482483793
30,1.4,2.3,60.8933091235
30,1.4,2.3,60.8716152129
30,1.4,2.3,61.4979727654
30,1.5,2.1,58.7908934034
30,1.5,2.1,58.1666666044
30,1.5,2.1,59.5316652798
30,1.5,2.1,66.4937822506
30,1.5,2.1,56.573031202
30,1.5,2.2,60.3315966599
30,1.5,2.2,59.6375857792
30,1.5,2.2,60.8504281816
30,1.5,2.2,59.8154797852
30,1.5,2.2,59.889019849
30,1.5,2.3,61.3061455015
30,1.5,2.3,56.6706463507
30,1.5,2.3,58.6992023404
30,1.5,2.3,59.9618261006
30,1.5,2.3,59.8081061927
30,1.6,2.1,61.6416763244
30,1.6,2.1,59.2262615535
30,1.6,2.1,59.0123124871
30,1.6,2.1,59.5795496833
30,1.6,2.1,60.6572344261
30,1.6,2.2,61.0207624014
30,1.6,2.2,63.2577005376
30,1.6,2.2,57.8496824976
30,1.6,2.2,59.5088017273
30,1.6,2.2,59.1561831293
30,1.6,2.3,58.4517069504
30,1.6,2.3,60.475692191
30,1.6,2.3,61.4442789522
30,1.6,2.3,62.3262271959
30,1.6,2.3,60.351100733
1,0.9,2.2,120.840508316
1,0.9,2.2,120.891225625
1,0.9,2.2,118.088166757
1,0.9,2.2,117.950621663
1,0.9,2.2,121.158966916
1,0.9,2.3,121.360415505
1,0.9,2.3,119.799705477
1,0.9,2.3,120.961193103
1,0.9,2.3,120.837437183
1,0.9,2.3,121.374001631
1,0.9,2.4,119.673354564
1,0.9,2.4,118.315265344
1,0.9,2.4,119.526950763
1,0.9,2.4,120.988385004
1,0.9,2.4,120.442191403
1,1.0,2.2,117.174155503
1,1.0,2.2,119.741864174
1,1.0,2.2,120.854552837
1,1.0,2.2,118.969835054
1,1.0,2.2,118.791274321
1,1.0,2.3,119.480396794
1,1.0,2.3,117.418064718
1,1.0,2.3,118.626250062
1,1.0,2.3,119.33554299
1,1.0,2.3,119.238465863
1,1.0,2.4,119.445139917
1,1.0,2.4,120.639495452
1,1.0,2.4,118.704661785
1,1.0,2.4,120.252354675
1,1.0,2.4,122.796245
1,1.1,2.2,117.667853645
1,1.1,2.2,118.031811461
1,1.1,2.2,119.185807391
1,1.1,2.2,119.01500749
1,1.1,2.2,119.566471243
1,1.1,2.3,118.829043755
1,1.1,2.3,117.488614191
1,1.1,2.3,118.190429344
1,1.1,2.3,118.606747779
1,1.1,2.3,118.827723185
1,1.1,2.4,119.246459024
1,1.1,2.4,117.846482963
1,1.1,2.4,119.505292277
1,1.1,2.4,117.924297809
1,1.1,2.4,121.362616579
5,0.9,2.2,94.1003650697
5,0.9,2.2,92.7759724677
5,0.9,2.2,93.1909455334
5,0.9,2.2,91.0813421672
5,0.9,2.2,93.6457221906
5,0.9,2.3,90.641648344
5,0.9,2.3,94.1274096843
5,0.9,2.3,95.4772301343
5,0.9,2.3,93.5920374198
5,0.9,2.3,95.5337697771
5,0.9,2.4,96.2262329873
5,0.9,2.4,92.0870400408
5,0.9,2.4,93.5459697962
5,0.9,2.4,91.3713348023
5,0.9,2.4,94.0310499656
5,1.0,2.2,94.0370193489
5,1.0,2.2,93.6435609269
5,1.0,2.2,93.0348863843
5,1.0,2.2,94.2491232885
5,1.0,2.2,95.465999564
5,1.0,2.3,95.30280037
5,1.0,2.3,95.6712350009
5,1.0,2.3,95.9120860609
5,1.0,2.3,94.1590931596
5,1.0,2.3,95.9842800043
5,1.0,2.4,93.4348401955
5,1.0,2.4,93.8885784475
5,1.0,2.4,95.7655204711
5,1.0,2.4,97.7043471975
5,1.0,2.4,93.4385655326
5,1.1,2.2,98.9786511861
5,1.1,2.2,96.5007136188
5,1.1,2.2,94.4830746732
5,1.1,2.2,94.1385122967
5,1.1,2.2,96.692483044
5,1.1,2.3,94.8286201088
5,1.1,2.3,93.2988033657
5,1.1,2.3,93.4113139406
5,1.1,2.3,96.4285678595
5,1.1,2.3,92.5610162864
5,1.1,2.4,95.8540756474
5,1.1,2.4,95.3191215262
5,1.1,2.4,95.3474127909
5,1.1,2.4,93.5808490138
5,1.1,2.4,94.918408198
10,0.9,2.2,78.2189175793
10,0.9,2.2,80.4150700564
10,0.9,2.2,78.1288822844
10,0.9,2.2,77.4675100138
10,0.9,2.2,83.5438645228
10,0.9,2.3,80.344812923
10,0.9,2.3,78.5527919096
10,0.9,2.3,80.081412494
10,0.9,2.3,79.9852577837
10,0.9,2.3,78.9067676964
10,0.9,2.4,78.8676311468
10,0.9,2.4,80.5006806042
10,0.9,2.4,78.4858308484
10,0.9,2.4,79.4593176371
10,0.9,2.4,80.7165718343
10,1.0,2.2,78.1234256419
10,1.0,2.2,79.6008523624
10,1.0,2.2,80.3917192415
10,1.0,2.2,80.0699454711
10,1.0,2.2,80.3484588598
10,1.0,2.3,79.0460722294
10,1.0,2.3,79.242624174
10,1.0,2.3,79.7879315949
10,1.0,2.3,81.6721173502
10,1.0,2.3,80.7586070113
10,1.0,2.4,79.3012908327
10,1.0,2.4,83.689246529
10,1.0,2.4,80.9550084468
10,1.0,2.4,78.832819836
10,1.0,2.4,78.171099602
10,1.1,2.2,79.775429412
10,1.1,2.2,79.5776910913
10,1.1,2.2,79.1633411316
10,1.1,2.2,78.7925144118
10,1.1,2.2,82.2155588211
10,1.1,2.3,81.8183396266
10,1.1,2.3,82.7257951191
10,1.1,2.3,81.321175766
10,1.1,2.3,79.3398568294
10,1.1,2.3,79.315653553
10,1.1,2.4,85.0065577209
10,1.1,2.4,82.4250611243
10,1.1,2.4,81.3788732081
10,1.1,2.4,80.0059339308
10,1.1,2.4,80.1485093561
20,0.9,2.2,65.7497347711
20,0.9,2.2,63.8800885444
20,0.9,2.2,63.6237048059
20,0.9,2.2,65.2048287296
20,0.9,2.2,64.7252643001
20,0.9,2.3,64.7443147688
20,0.9,2.3,65.2954023005
20,0.9,2.3,68.3352264285
20,0.9,2.3,66.0458167509
20,0.9,2.3,66.48502702
20,0.9,2.4,62.5263340996
20,0.9,2.4,65.1105090038
20,0.9,2.4,62.1654267359
20,0.9,2.4,65.9181506002
20,0.9,2.4,62.5822570641
20,1.0,2.2,67.6998096761
20,1.0,2.2,62.6480181986
20,1.0,2.2,65.5844075503
20,1.0,2.2,66.2903759073
20,1.0,2.2,66.7500202437
20,1.0,2.3,64.4075253994
20,1.0,2.3,66.6487902916
20,1.0,2.3,64.2093338344
20,1.0,2.3,65.964131869
20,1.0,2.3,65.5784483227
20,1.0,2.4,66.2073742162
20,1.0,2.4,64.6749955012
20,1.0,2.4,64.3614820461
20,1.0,2.4,67.9427562307
20,1.0,2.4,63.8454203657
20,1.1,2.2,67.722369898
20,1.1,2.2,65.1170181072
20,1.1,2.2,66.5508845526
20,1.1,2.2,68.5870297633
20,1.1,2.2,70.2364429929
20,1.1,2.3,67.7658292892
20,1.1,2.3,65.2580959366
20,1.1,2.3,64.4951207433
20,1.1,2.3,66.7950533186
20,1.1,2.3,66.2736704878
20,1.1,2.4,68.8596396864
20,1.1,2.4,63.6955884715
20,1.1,2.4,67.8610052852
20,1.1,2.4,63.4634603687
20,1.1,2.4,67.1622669864
30,0.9,2.2,56.5196031684
30,0.9,2.2,58.2256556451
30,0.9,2.2,55.1826265075
30,0.9,2.2,58.4372398691
30,0.9,2.2,53.8576726115
30,0.9,2.3,58.6684938301
30,0.9,2.3,58.9866495585
30,0.9,2.3,57.945675036
30,0.9,2.3,57.2289286802
30,0.9,2.3,56.2865043686
30,0.9,2.4,55.4361329326
30,0.9,2.4,55.9904123883
30,0.9,2.4,54.3043309597
30,0.9,2.4,57.9433506312
30,0.9,2.4,58.7840209601
30,1.0,2.2,57.8422406158
30,1.0,2.2,57.7509884231
30,1.0,2.2,57.9104725444
30,1.0,2.2,56.6980997648
30,1.0,2.2,55.4588915963
30,1.0,2.3,57.1542523554
30,1.0,2.3,54.1436379594
30,1.0,2.3,56.1641252694
30,1.0,2.3,59.4154203983
30,1.0,2.3,54.5700796018
30,1.0,2.4,58.9124435825
30,1.0,2.4,60.744533854
30,1.0,2.4,58.6873449288
30,1.0,2.4,59.0656486814
30,1.0,2.4,58.5293437437
30,1.1,2.2,58.693970262
30,1.1,2.2,57.0872497717
30,1.1,2.2,57.2720446377
30,1.1,2.2,58.6757046843
30,1.1,2.2,59.4531581513
30,1.1,2.3,56.6434467809
30,1.1,2.3,61.4493078096
30,1.1,2.3,59.1600582102
30,1.1,2.3,56.9939427654
30,1.1,2.3,55.2563784107
30,1.1,2.4,58.20417635
30,1.1,2.4,56.3308079587
30,1.1,2.4,56.0072279572
30,1.1,2.4,60.6425925075
30,1.1,2.4,60.4945930101
1,1.5,2.1,114.226769944
1,1.5,2.1,111.09441248
1,1.5,2.1,113.182862243
1,1.5,2.1,114.1340912
1,1.5,2.1,112.407246119
1,1.5,2.2,111.734787032
1,1.5,2.2,111.7121712
1,1.5,2.2,111.053050622
1,1.5,2.2,112.003107
1,1.5,2.2,111.983861315
1,1.5,2.3,111.892005123
1,1.5,2.3,111.200737203
1,1.5,2.3,112.182032997
1,1.5,2.3,113.004628633
1,1.5,2.3,113.477059001
1,1.6,2.1,111.301080936
1,1.6,2.1,111.483393287
1,1.6,2.1,112.013803553
1,1.6,2.1,111.919776835
1,1.6,2.1,112.467868885
1,1.6,2.2,112.025939763
1,1.6,2.2,110.489064458
1,1.6,2.2,110.25426491
1,1.6,2.2,111.417318813
1,1.6,2.2,110.022252701
1,1.6,2.3,111.356036736
1,1.6,2.3,109.521981105
1,1.6,2.3,111.594083295
1,1.6,2.3,110.27964839
1,1.6,2.3,110.455887182
1,1.7,2.1,110.18692552
1,1.7,2.1,109.380441048
1,1.7,2.1,110.056747627
1,1.7,2.1,107.33945184
1,1.7,2.1,113.367951088
1,1.7,2.2,109.587194094
1,1.7,2.2,110.072943623
1,1.7,2.2,110.545518367
1,1.7,2.2,109.194044616
1,1.7,2.2,111.273716386
1,1.7,2.3,111.558722763
1,1.7,2.3,110.077154495
1,1.7,2.3,108.839524282
1,1.7,2.3,110.203599645
1,1.7,2.3,109.888202416
5,1.5,2.1,101.442681059
5,1.5,2.1,96.911828813
5,1.5,2.1,97.4627417911
5,1.5,2.1,94.5581399748
5,1.5,2.1,97.6612140645
5,1.5,2.2,98.1151152414
5,1.5,2.2,95.3532838483
5,1.5,2.2,99.2102071314
5,1.5,2.2,96.1994342676
5,1.5,2.2,97.4134559014
5,1.5,2.3,96.8176205077
5,1.5,2.3,94.1707103322
5,1.5,2.3,98.4259723109
5,1.5,2.3,95.436159457
5,1.5,2.3,96.400406382
5,1.6,2.1,99.6859129197
5,1.6,2.1,96.181521654
5,1.6,2.1,97.2554074473
5,1.6,2.1,98.1857180022
5,1.6,2.1,93.1669621787
5,1.6,2.2,96.4459353254
5,1.6,2.2,96.4425201747
5,1.6,2.2,94.9541498812
5,1.6,2.2,97.501453584
5,1.6,2.2,97.5437569814
5,1.6,2.3,92.1590853085
5,1.6,2.3,97.3494203554
5,1.6,2.3,99.4551078138
5,1.6,2.3,95.5096098007
5,1.6,2.3,92.8629123397
5,1.7,2.1,96.53834606
5,1.7,2.1,96.7742409212
5,1.7,2.1,98.1019064067
5,1.7,2.1,95.0690812499
5,1.7,2.1,97.1599743054
5,1.7,2.2,94.6608718611
5,1.7,2.2,97.7366977273
5,1.7,2.2,93.7285178681
5,1.7,2.2,96.5312670172
5,1.7,2.2,97.3344017287
5,1.7,2.3,97.2740971961
5,1.7,2.3,100.078992213
5,1.7,2.3,101.804141997
5,1.7,2.3,96.2712791145
5,1.7,2.3,98.8136358088
10,1.5,2.1,83.1876201604
10,1.5,2.1,82.6369127403
10,1.5,2.1,82.9195470484
10,1.5,2.1,84.8208688555
10,1.5,2.1,81.5531398961
10,1.5,2.2,87.3399070183
10,1.5,2.2,83.2635133153
10,1.5,2.2,82.0343284618
10,1.5,2.2,86.2136046465
10,1.5,2.2,84.7724019678
10,1.5,2.3,80.5359927117
10,1.5,2.3,83.8150816793
10,1.5,2.3,83.3806103857
10,1.5,2.3,82.8398630821
10,1.5,2.3,82.3466380636
10,1.6,2.1,82.2141090727
10,1.6,2.1,81.4299567631
10,1.6,2.1,87.3272050886
10,1.6,2.1,86.3081046911
10,1.6,2.1,85.6038693807
10,1.6,2.2,82.7291923943
10,1.6,2.2,82.4626785512
10,1.6,2.2,85.6058732739
10,1.6,2.2,82.4727940429
10,1.6,2.2,80.2140649575
10,1.6,2.3,84.4231618702
10,1.6,2.3,84.1026899058
10,1.6,2.3,84.4031816553
10,1.6,2.3,78.3662022847
10,1.6,2.3,80.0033555355
10,1.7,2.1,85.7662721515
10,1.7,2.1,84.9778172562
10,1.7,2.1,83.3335111678
10,1.7,2.1,82.5419458434
10,1.7,2.1,80.7433057045
10,1.7,2.2,84.0300378208
10,1.7,2.2,82.9640602109
10,1.7,2.2,84.5894033591
10,1.7,2.2,80.5905236907
10,1.7,2.2,84.8295282034
10,1.7,2.3,84.3283038446
10,1.7,2.3,84.4886447712
10,1.7,2.3,84.2580941106
10,1.7,2.3,83.4150634068
10,1.7,2.3,88.4338374229
20,1.5,2.1,69.8083455149
20,1.5,2.1,68.040335285
20,1.5,2.1,68.0640411796
20,1.5,2.1,68.0590335232
20,1.5,2.1,69.936001027
20,1.5,2.2,70.6411791005
20,1.5,2.2,68.4300374426
20,1.5,2.2,70.9087383443
20,1.5,2.2,67.3423795553
20,1.5,2.2,66.911341447
20,1.5,2.3,74.0261582918
20,1.5,2.3,68.2991042035
20,1.5,2.3,70.1489940756
20,1.5,2.3,72.772947523
20,1.5,2.3,67.4313841011
20,1.6,2.1,67.9608810688
20,1.6,2.1,68.2256379197
20,1.6,2.1,63.7891564217
20,1.6,2.1,69.2820882464
20,1.6,2.1,68.1606150852
20,1.6,2.2,68.0689170122
20,1.6,2.2,67.8848750314
20,1.6,2.2,69.2421955728
20,1.6,2.2,75.0455303803
20,1.6,2.2,71.0254498098
