Noise,SigD,SigI,PSNR
20,3.1,2.7,67.8274706897
20,3.1,2.7,72.3396175736
20,3.2,2.5,73.6073988528
20,3.2,2.5,68.7125842713
20,3.2,2.5,68.5849362996
20,3.2,2.5,66.2622752916
20,3.2,2.5,70.8080736653
20,3.2,2.6,74.1334572413
20,3.2,2.6,70.9188026965
20,3.2,2.6,68.4232487098
20,3.2,2.6,67.8899746748
20,3.2,2.6,71.5553586684
20,3.2,2.7,67.0828931497
20,3.2,2.7,70.1720964454
20,3.2,2.7,71.6147215996
20,3.2,2.7,73.172650098
20,3.2,2.7,68.5469752652
30,3.0,2.5,60.7462811722
30,3.0,2.5,60.5323822578
30,3.0,2.5,62.9966950388
30,3.0,2.5,60.8408891323
30,3.0,2.5,59.1092646118
30,3.0,2.6,61.0190741326
30,3.0,2.6,61.9278911267
30,3.0,2.6,61.096583909
30,3.0,2.6,64.5278419683
30,3.0,2.6,67.1472089201
30,3.0,2.7,60.4857154751
30,3.0,2.7,61.1230557318
30,3.0,2.7,62.0022134781
30,3.0,2.7,58.707624674
30,3.0,2.7,61.2467344681
30,3.1,2.5,64.562707617
30,3.1,2.5,63.5049464771
30,3.1,2.5,63.2747101064
30,3.1,2.5,60.4111864956
30,3.1,2.5,65.4092288002
30,3.1,2.6,61.5129383301
30,3.1,2.6,58.7686694249
30,3.1,2.6,62.1984603388
30,3.1,2.6,58.7326395742
30,3.1,2.6,60.6760060979
30,3.1,2.7,63.2949007367
30,3.1,2.7,63.8461362424
30,3.1,2.7,58.1290640896
30,3.1,2.7,65.9994199775
30,3.1,2.7,62.2693396478
30,3.2,2.5,61.2047035533
30,3.2,2.5,63.3706494651
30,3.2,2.5,61.2630072896
30,3.2,2.5,63.521590209
30,3.2,2.5,61.3286614451
30,3.2,2.6,59.6335149488
30,3.2,2.6,62.7755619212
30,3.2,2.6,61.0487865765
30,3.2,2.6,64.2463089663
30,3.2,2.6,60.8634562801
30,3.2,2.7,63.0868861831
30,3.2,2.7,60.5117177086
30,3.2,2.7,61.6482997049
30,3.2,2.7,62.9492537094
30,3.2,2.7,61.7323780238
1,2.9,2.5,120.661931669
1,2.9,2.5,124.248806252
1,2.9,2.5,123.850868127
1,2.9,2.5,127.107090932
1,2.9,2.5,126.876572247
1,2.9,2.6,123.667013992
1,2.9,2.6,124.116098278
1,2.9,2.6,125.276786982
1,2.9,2.6,123.063437462
1,2.9,2.6,123.149781263
1,2.9,2.7,122.574127493
1,2.9,2.7,120.488680017
1,2.9,2.7,124.332143128
1,2.9,2.7,128.350090822
1,2.9,2.7,123.39880771
1,3.0,2.5,122.884178695
1,3.0,2.5,126.063544599
1,3.0,2.5,126.096014784
1,3.0,2.5,126.87791263
1,3.0,2.5,122.867669994
1,3.0,2.6,121.704933013
1,3.0,2.6,126.130224884
1,3.0,2.6,126.146122747
1,3.0,2.6,127.663331812
1,3.0,2.6,123.241647834
1,3.0,2.7,122.341885094
1,3.0,2.7,125.777187415
1,3.0,2.7,121.184495836
1,3.0,2.7,122.647873354
1,3.0,2.7,124.346934567
1,3.1,2.5,123.145280245
1,3.1,2.5,121.629071895
1,3.1,2.5,123.475292739
1,3.1,2.5,125.697509626
1,3.1,2.5,125.663233286
1,3.1,2.6,125.333831238
1,3.1,2.6,123.893629973
1,3.1,2.6,124.198657934
1,3.1,2.6,126.279567169
1,3.1,2.6,125.032456279
1,3.1,2.7,125.251250491
1,3.1,2.7,119.526231452
1,3.1,2.7,121.152807882
1,3.1,2.7,124.637961292
1,3.1,2.7,122.441642881
5,2.9,2.5,99.670145581
5,2.9,2.5,99.9525060283
5,2.9,2.5,96.1661801907
5,2.9,2.5,103.678678428
5,2.9,2.5,97.7485322387
5,2.9,2.6,99.9593447561
5,2.9,2.6,98.4053807656
5,2.9,2.6,96.4760972068
5,2.9,2.6,93.7190140401
5,2.9,2.6,95.7006936233
5,2.9,2.7,96.5348592501
5,2.9,2.7,103.845030908
5,2.9,2.7,97.813096495
5,2.9,2.7,95.5311453743
5,2.9,2.7,97.822125747
5,3.0,2.5,98.1049729363
5,3.0,2.5,97.4448767352
5,3.0,2.5,101.325224524
5,3.0,2.5,99.568637803
5,3.0,2.5,100.64848886
5,3.0,2.6,95.3276704929
5,3.0,2.6,95.6474965749
5,3.0,2.6,92.0036753049
5,3.0,2.6,101.78644649
5,3.0,2.6,99.7012550586
5,3.0,2.7,100.577835873
5,3.0,2.7,97.3614856247
5,3.0,2.7,99.0151816647
5,3.0,2.7,100.87832309
5,3.0,2.7,107.770504342
5,3.1,2.5,97.748027176
5,3.1,2.5,97.7514052977
5,3.1,2.5,101.678973452
5,3.1,2.5,103.635972031
5,3.1,2.5,102.353502886
5,3.1,2.6,100.875800948
5,3.1,2.6,98.2370293777
5,3.1,2.6,100.573270175
5,3.1,2.6,97.7942798608
5,3.1,2.6,102.438131213
5,3.1,2.7,96.7637760989
5,3.1,2.7,101.96997931
5,3.1,2.7,101.881365809
5,3.1,2.7,95.8848332524
5,3.1,2.7,98.7673733668
10,2.9,2.5,79.8134471763
10,2.9,2.5,86.6354843105
10,2.9,2.5,85.3806838316
10,2.9,2.5,89.0829602974
10,2.9,2.5,84.8826509115
10,2.9,2.6,84.2268166625
10,2.9,2.6,84.5808440278
10,2.9,2.6,82.7638443447
10,2.9,2.6,85.4590720892
10,2.9,2.6,86.3383371268
10,2.9,2.7,80.1972427709
10,2.9,2.7,79.0657927408
10,2.9,2.7,81.9312862111
10,2.9,2.7,83.746214904
10,2.9,2.7,81.2462257552
10,3.0,2.5,81.7079987398
10,3.0,2.5,82.6121650346
10,3.0,2.5,80.9627631427
10,3.0,2.5,90.2989986395
10,3.0,2.5,81.6371629921
10,3.0,2.6,80.1285586486
10,3.0,2.6,89.1200135888
10,3.0,2.6,80.594826103
10,3.0,2.6,82.1534070652
10,3.0,2.6,79.5181973699
10,3.0,2.7,90.2254747344
10,3.0,2.7,84.2157784476
10,3.0,2.7,84.9027107153
10,3.0,2.7,83.2644367233
10,3.0,2.7,85.8398865918
10,3.1,2.5,79.3598113699
10,3.1,2.5,79.4970000884
10,3.1,2.5,81.3449377692
10,3.1,2.5,83.3148584631
10,3.1,2.5,81.1335276538
10,3.1,2.6,81.8872744993
10,3.1,2.6,85.6084195479
10,3.1,2.6,82.2135227584
10,3.1,2.6,86.1871650114
10,3.1,2.6,84.8479794667
10,3.1,2.7,83.4418911644
10,3.1,2.7,82.3381515615
10,3.1,2.7,85.0233353854
10,3.1,2.7,90.2738509312
10,3.1,2.7,80.8230396063
20,2.9,2.5,69.5046825982
20,2.9,2.5,68.3111861444
20,2.9,2.5,72.9697129593
20,2.9,2.5,69.5081855186
20,2.9,2.5,69.9455879094
20,2.9,2.6,68.7730849077
20,2.9,2.6,74.7643760116
20,2.9,2.6,68.6143431991
20,2.9,2.6,71.8253135939
20,2.9,2.6,71.0658150914
20,2.9,2.7,68.954482019
20,2.9,2.7,73.7543238515
20,2.9,2.7,67.0137029967
20,2.9,2.7,71.7167450818
20,2.9,2.7,69.3602212449
20,3.0,2.5,65.6532046336
20,3.0,2.5,66.827190676
20,3.0,2.5,68.8335791228
20,3.0,2.5,72.6903748516
20,3.0,2.5,71.3779312219
20,3.0,2.6,69.128389114
20,3.0,2.6,67.9365661684
20,3.0,2.6,69.8876107677
20,3.0,2.6,67.3616919425
20,3.0,2.6,72.2278631469
20,3.0,2.7,71.7561911517
20,3.0,2.7,64.6199618442
20,3.0,2.7,67.1041064965
20,3.0,2.7,71.6704365558
20,3.0,2.7,70.7012822269
20,3.1,2.5,69.1083800849
20,3.1,2.5,67.289210274
20,3.1,2.5,70.2773128149
20,3.1,2.5,70.4011185663
20,3.1,2.5,72.8021661391
20,3.1,2.6,69.2388113399
20,3.1,2.6,68.4543262008
20,3.1,2.6,64.8811643314
20,3.1,2.6,71.6881747981
20,3.1,2.6,66.8330558605
20,3.1,2.7,70.4653642019
20,3.1,2.7,70.0692704812
20,3.1,2.7,70.4994179857
20,3.1,2.7,70.596155358
20,3.1,2.7,77.2193893596
30,2.9,2.5,60.3759534532
30,2.9,2.5,58.3455525537
30,2.9,2.5,62.6939148257
30,2.9,2.5,65.4006253453
30,2.9,2.5,61.8341631828
30,2.9,2.6,58.8203117717
30,2.9,2.6,60.3303214515
30,2.9,2.6,66.5634432773
30,2.9,2.6,60.0795007593
30,2.9,2.6,64.0519673729
30,2.9,2.7,60.3283881855
30,2.9,2.7,63.5673027354
30,2.9,2.7,57.2178682726
30,2.9,2.7,63.5494670528
30,2.9,2.7,60.8309267349
30,3.0,2.5,61.5810647623
30,3.0,2.5,62.7160371788
30,3.0,2.5,62.4821165338
30,3.0,2.5,61.7660535332
30,3.0,2.5,62.8481555822
30,3.0,2.6,61.83429393
30,3.0,2.6,61.5414826427
30,3.0,2.6,64.0356165013
30,3.0,2.6,60.3662805659
30,3.0,2.6,60.5060561261
30,3.0,2.7,64.518827799
30,3.0,2.7,61.7990788897
30,3.0,2.7,62.0340660048
30,3.0,2.7,65.9849674093
30,3.0,2.7,63.4044790242
30,3.1,2.5,60.6203941235
30,3.1,2.5,62.3452279226
30,3.1,2.5,58.5929619942
30,3.1,2.5,59.8968478366
30,3.1,2.5,63.7884247783
30,3.1,2.6,61.8170416132
30,3.1,2.6,66.2125005603
30,3.1,2.6,67.9266298771
30,3.1,2.6,61.6099985441
30,3.1,2.6,61.1537260525
30,3.1,2.7,61.3618019986
30,3.1,2.7,59.1306061747
30,3.1,2.7,68.3908223986
30,3.1,2.7,66.2119909596
30,3.1,2.7,63.6263384244
1,2.9,2.5,122.337898828
1,2.9,2.5,126.657280019
1,2.9,2.5,127.941861613
1,2.9,2.5,129.015861883
1,2.9,2.5,124.301317903
1,2.9,2.6,124.964877825
1,2.9,2.6,120.194868732
1,2.9,2.6,124.094729341
1,2.9,2.6,123.108646218
1,2.9,2.6,126.330913006
1,2.9,2.7,124.562008682
1,2.9,2.7,127.183888223
1,2.9,2.7,125.244797921
1,2.9,2.7,123.633556319
1,2.9,2.7,125.491731154
1,3.0,2.5,119.696477657
1,3.0,2.5,121.550857003
1,3.0,2.5,123.038545879
1,3.0,2.5,119.570760258
1,3.0,2.5,122.914516999
1,3.0,2.6,125.601765332
1,3.0,2.6,126.796259909
1,3.0,2.6,123.98959082
1,3.0,2.6,123.608897902
1,3.0,2.6,122.746322936
1,3.0,2.7,125.69656944
1,3.0,2.7,123.019801331
1,3.0,2.7,122.280388493
1,3.0,2.7,123.963035281
1,3.0,2.7,124.045637911
1,3.1,2.5,121.794821716
1,3.1,2.5,123.445423969
1,3.1,2.5,124.476598526
1,3.1,2.5,125.834051737
1,3.1,2.5,119.655457493
1,3.1,2.6,120.866585024
1,3.1,2.6,124.406603402
1,3.1,2.6,121.646373727
1,3.1,2.6,124.068644078
1,3.1,2.6,120.836535657
1,3.1,2.7,123.577910746
1,3.1,2.7,124.045751819
1,3.1,2.7,124.173221298
1,3.1,2.7,128.568959518
1,3.1,2.7,125.933277194
5,2.9,2.5,96.993557029
5,2.9,2.5,102.702399378
5,2.9,2.5,95.8910203053
5,2.9,2.5,102.83349122
5,2.9,2.5,97.5422688015
5,2.9,2.6,97.5470027607
5,2.9,2.6,95.7130377172
5,2.9,2.6,98.8760338381
5,2.9,2.6,95.7323715741
5,2.9,2.6,101.86565256
5,2.9,2.7,100.05289544
5,2.9,2.7,95.6219428594
5,2.9,2.7,97.9309226027
5,2.9,2.7,102.370907416
5,2.9,2.7,104.307012563
5,3.0,2.5,103.210933385
5,3.0,2.5,96.8416508211
5,3.0,2.5,100.598325488
5,3.0,2.5,104.065748475
5,3.0,2.5,93.8549146494
5,3.0,2.6,99.2531951895
5,3.0,2.6,95.3908152191
5,3.0,2.6,97.210200848
5,3.0,2.6,96.7124942371
5,3.0,2.6,100.731974153
5,3.0,2.7,98.4966997712
5,3.0,2.7,97.6956669455
5,3.0,2.7,101.816819125
5,3.0,2.7,101.188885179
5,3.0,2.7,99.544269755
5,3.1,2.5,106.54099786
5,3.1,2.5,101.560273965
5,3.1,2.5,95.3437906989
5,3.1,2.5,101.052650001
5,3.1,2.5,97.6953384781
5,3.1,2.6,104.385234361
5,3.1,2.6,99.3981938434
5,3.1,2.6,95.4736562973
5,3.1,2.6,95.4219267491
5,3.1,2.6,101.03630308
5,3.1,2.7,98.2988643495
5,3.1,2.7,103.84328447
5,3.1,2.7,93.4380310976
5,3.1,2.7,98.0880539796
5,3.1,2.7,103.533405478
10,2.9,2.5,84.9939684145
10,2.9,2.5,83.4024891223
10,2.9,2.5,81.7467022418
10,2.9,2.5,80.8117137383
10,2.9,2.5,79.5806881112
10,2.9,2.6,79.9785861017
10,2.9,2.6,77.6731165112
10,2.9,2.6,85.7530331187
10,2.9,2.6,85.2401668042
10,2.9,2.6,85.7775577249
10,2.9,2.7,87.4808394714
10,2.9,2.7,84.0110687644
10,2.9,2.7,85.5331178548
10,2.9,2.7,79.3194304315
10,2.9,2.7,86.3593854103
10,3.0,2.5,83.7693451171
10,3.0,2.5,81.567312113
10,3.0,2.5,82.3783439278
10,3.0,2.5,78.6719645772
10,3.0,2.5,81.9050974518
10,3.0,2.6,82.8963108854
10,3.0,2.6,84.261137773
10,3.0,2.6,83.4734325325
10,3.0,2.6,87.3820876362
10,3.0,2.6,83.4587047158
10,3.0,2.7,82.5248687369
10,3.0,2.7,81.7743923119
10,3.0,2.7,85.2925009819
10,3.0,2.7,85.9657561461
10,3.0,2.7,86.3066760092
10,3.1,2.5,85.2596475626
10,3.1,2.5,82.3900774349
10,3.1,2.5,87.6848105052
10,3.1,2.5,85.4875796198
10,3.1,2.5,82.6384057078
10,3.1,2.6,83.6570357238
10,3.1,2.6,86.5716556546
10,3.1,2.6,79.8103861288
10,3.1,2.6,90.5614497185
10,3.1,2.6,83.2290921583
10,3.1,2.7,85.3481042253
10,3.1,2.7,85.0954957546
10,3.1,2.7,84.1268963045
10,3.1,2.7,85.1518007011
10,3.1,2.7,82.4910321223
20,2.9,2.5,73.3509545076
20,2.9,2.5,69.6618708306
20,2.9,2.5,70.2539244736
20,2.9,2.5,72.0286928463
20,2.9,2.5,70.3833631963
20,2.9,2.6,66.9075570123
20,2.9,2.6,70.4863822062
20,2.9,2.6,76.0840682895
20,2.9,2.6,66.7950210778
20,2.9,2.6,71.3457725027
20,2.9,2.7,66.7842463273
20,2.9,2.7,65.2106053815
20,2.9,2.7,67.1727030642
20,2.9,2.7,70.3534664575
20,2.9,2.7,68.0550546951
20,3.0,2.5,68.4403277373
20,3.0,2.5,71.3820968595
20,3.0,2.5,70.7666123927
20,3.0,2.5,73.6403739248
20,3.0,2.5,70.1772264216
20,3.0,2.6,65.9042242047
20,3.0,2.6,68.6760738724
20,3.0,2.6,69.9557576212
20,3.0,2.6,70.1798316924
20,3.0,2.6,66.5481753279
20,3.0,2.7,69.0717495358
20,3.0,2.7,71.6982388678
20,3.0,2.7,67.8566477667
20,3.0,2.7,68.1904271359
20,3.0,2.7,70.2619698524
20,3.1,2.5,69.023325521
20,3.1,2.5,68.2803468428
20,3.1,2.5,71.4424955551
20,3.1,2.5,68.013263367
20,3.1,2.5,70.0483006448
20,3.1,2.6,66.987126607
20,3.1,2.6,71.2549889253
20,3.1,2.6,75.1886409434
20,3.1,2.6,65.4862305379
20,3.1,2.6,67.9792593582
20,3.1,2.7,67.6504600653
20,3.1,2.7,66.226113101
20,3.1,2.7,71.3953715053
20,3.1,2.7,68.2440193941
20,3.1,2.7,71.7619990777
30,2.9,2.5,65.7100258463
30,2.9,2.5,61.2356028234
30,2.9,2.5,60.842367577
30,2.9,2.5,62.2476339729
30,2.9,2.5,62.7018585896
30,2.9,2.6,65.057086228
30,2.9,2.6,63.9416457563
30,2.9,2.6,61.9743001243
30,2.9,2.6,61.494983131
30,2.9,2.6,58.9970766408
30,2.9,2.7,61.1829376958
30,2.9,2.7,59.5611094648
30,2.9,2.7,61.8851941599
30,2.9,2.7,60.1010073346
30,2.9,2.7,63.2633488902
30,3.0,2.5,61.1580147381
30,3.0,2.5,64.0829348278
30,3.0,2.5,60.3324902534
30,3.0,2.5,66.3184281721
30,3.0,2.5,62.9501151456
30,3.0,2.6,65.2186636241
30,3.0,2.6,64.279492994
30,3.0,2.6,64.6465583068
30,3.0,2.6,61.6113118644
30,3.0,2.6,61.6222470874
30,3.0,2.7,63.0422612306
30,3.0,2.7,61.4889735668
30,3.0,2.7,63.6392016622
30,3.0,2.7,60.3625411473
30,3.0,2.7,62.199873527
30,3.1,2.5,60.8336819224
30,3.1,2.5,64.4964258696
30,3.1,2.5,58.6060781586
30,3.1,2.5,61.4708073963
30,3.1,2.5,59.1880089751
30,3.1,2.6,61.2560512921
30,3.1,2.6,62.5637938639
30,3.1,2.6,62.4336352133
30,3.1,2.6,61.5952011466
30,3.1,2.6,66.3976686788
30,3.1,2.7,63.7472787615
30,3.1,2.7,65.6304476315
30,3.1,2.7,62.0393688358
30,3.1,2.7,61.8062548051
30,3.1,2.7,61.6247416485
1,3.0,2.6,121.732061493
1,3.0,2.6,123.787165225
1,3.0,2.6,124.975986911
1,3.0,2.6,120.805253958
1,3.0,2.6,125.490078747
1,3.0,2.7,120.958227348
1,3.0,2.7,119.173860632
1,3.0,2.7,126.256968459
1,3.0,2.7,117.885804672
1,3.0,2.7,124.753533025
1,3.0,2.8,121.979464176
1,3.0,2.8,121.438594201
1,3.0,2.8,121.690038966
1,3.0,2.8,123.632122671
1,3.0,2.8,123.47763165
1,3.1,2.6,122.054803495
1,3.1,2.6,121.893305423
1,3.1,2.6,124.991187855
1,3.1,2.6,123.652062517
1,3.1,2.6,123.477675737
1,3.1,2.7,120.362874865
1,3.1,2.7,120.992573257
1,3.1,2.7,125.371504973
1,3.1,2.7,123.270068531
1,3.1,2.7,124.405283639
1,3.1,2.8,122.858099316
1,3.1,2.8,122.607800526
1,3.1,2.8,118.990023253
1,3.1,2.8,120.013777118
1,3.1,2.8,121.689038279
1,3.2,2.6,124.506272691
1,3.2,2.6,124.433917217
1,3.2,2.6,125.335278867
1,3.2,2.6,122.480826135
1,3.2,2.6,120.066283919
1,3.2,2.7,120.694246127
1,3.2,2.7,124.472793999
1,3.2,2.7,122.657147655
1,3.2,2.7,122.633784669
1,3.2,2.7,120.850231718
1,3.2,2.8,121.124979099
1,3.2,2.8,126.71784941
1,3.2,2.8,124.930699658
1,3.2,2.8,122.807598509
1,3.2,2.8,126.094948023
5,3.0,2.6,105.049220475
5,3.0,2.6,98.5241380382
5,3.0,2.6,99.9554992411
5,3.0,2.6,101.154242911
5,3.0,2.6,97.1918536317
5,3.0,2.7,98.2308322283
5,3.0,2.7,95.6466478397
5,3.0,2.7,101.499347762
5,3.0,2.7,96.0870483892
5,3.0,2.7,100.872689729
5,3.0,2.8,98.6215256723
5,3.0,2.8,103.166167667
5,3.0,2.8,100.105111672
5,3.0,2.8,98.4001889081
5,3.0,2.8,101.838975551
5,3.1,2.6,101.374097806
5,3.1,2.6,103.715223951
5,3.1,2.6,101.142278772
5,3.1,2.6,100.071917837
5,3.1,2.6,100.216523782
5,3.1,2.7,101.770973085
5,3.1,2.7,97.1190909677
5,3.1,2.7,99.7596830653
5,3.1,2.7,100.194511694
5,3.1,2.7,102.677047767
5,3.1,2.8,100.09214798
5,3.1,2.8,100.349691513
5,3.1,2.8,99.5910100029
5,3.1,2.8,100.669516745
5,3.1,2.8,98.4683745528
5,3.2,2.6,97.2797521805
5,3.2,2.6,96.8167056536
5,3.2,2.6,95.7984574944
5,3.2,2.6,106.284635359
5,3.2,2.6,97.0396822394
5,3.2,2.7,100.363185706
5,3.2,2.7,98.5574805528
5,3.2,2.7,101.338514535
5,3.2,2.7,101.520733399
5,3.2,2.7,99.8427009751
5,3.2,2.8,103.863007227
5,3.2,2.8,97.6836168608
5,3.2,2.8,99.0116853204
5,3.2,2.8,100.517444251
5,3.2,2.8,100.994320987
10,3.0,2.6,81.7008143948
10,3.0,2.6,78.9123461177
10,3.0,2.6,83.3527198153
10,3.0,2.6,84.5902798734
10,3.0,2.6,82.7069041589
10,3.0,2.7,80.633588884
10,3.0,2.7,85.33269229
10,3.0,2.7,81.7243483726
10,3.0,2.7,85.9357577685
10,3.0,2.7,89.0417084474
10,3.0,2.8,84.0078377856
10,3.0,2.8,82.0410934607
10,3.0,2.8,76.5515801525
10,3.0,2.8,79.4867641357
10,3.0,2.8,88.1661654629
10,3.1,2.6,88.1873729213
10,3.1,2.6,79.7829566814
10,3.1,2.6,84.7936268189
10,3.1,2.6,84.7311487246
10,3.1,2.6,81.8339330422
10,3.1,2.7,83.4063085425
10,3.1,2.7,80.6222967431
10,3.1,2.7,82.4005420026
10,3.1,2.7,85.4819684691
10,3.1,2.7,86.858364657
10,3.1,2.8,82.9777052796
10,3.1,2.8,87.0989286367
10,3.1,2.8,81.4327614702
10,3.1,2.8,86.1861609678
10,3.1,2.8,89.1823602039
10,3.2,2.6,86.7113782728
10,3.2,2.6,84.5750192595
10,3.2,2.6,86.1742120926
10,3.2,2.6,83.6044861703
10,3.2,2.6,82.2025678102
10,3.2,2.7,78.2364951029
10,3.2,2.7,80.2280514427
10,3.2,2.7,85.1303235809
10,3.2,2.7,86.4321654539
10,3.2,2.7,86.0431441226
10,3.2,2.8,84.2888744826
10,3.2,2.8,77.9138827756
10,3.2,2.8,89.0440040448
10,3.2,2.8,84.3237336465
10,3.2,2.8,82.7171399211
20,3.0,2.6,72.4561627997
20,3.0,2.6,69.7826458878
20,3.0,2.6,71.5857387447
20,3.0,2.6,76.1946920954
20,3.0,2.6,69.1562007505
20,3.0,2.7,66.7486222651
20,3.0,2.7,67.6646033887
20,3.0,2.7,74.9278471849
20,3.0,2.7,73.0761753704
20,3.0,2.7,68.3078251398
20,3.0,2.8,67.3767338887
20,3.0,2.8,66.935586596
20,3.0,2.8,69.751858239
20,3.0,2.8,67.1224307081
20,3.0,2.8,69.9968113573
20,3.1,2.6,72.2395848447
20,3.1,2.6,72.6418957232
20,3.1,2.6,68.4806699492
20,3.1,2.6,73.8903453041
20,3.1,2.6,69.7650726217
20,3.1,2.7,70.7554683717
20,3.1,2.7,69.8456376954
20,3.1,2.7,66.5464849268
20,3.1,2.7,66.3223938254
20,3.1,2.7,69.1246872816
20,3.1,2.8,65.9994078635
20,3.1,2.8,67.9073571537
20,3.1,2.8,68.9908018839
20,3.1,2.8,70.1431454235
20,3.1,2.8,75.2696910072
20,3.2,2.6,72.1996048481
20,3.2,2.6,71.477975373
20,3.2,2.6,67.2740104794
20,3.2,2.6,71.1595643483
20,3.2,2.6,68.2362476105
20,3.2,2.7,74.2027386319
20,3.2,2.7,72.2980133168
20,3.2,2.7,74.5638376222
20,3.2,2.7,70.1618504336
20,3.2,2.7,69.3432170058
20,3.2,2.8,66.3202500098
20,3.2,2.8,69.1987415311
20,3.2,2.8,70.3287176733
20,3.2,2.8,68.8746475105
20,3.2,2.8,69.9528843228
30,3.0,2.6,60.5541669097
30,3.0,2.6,65.4964962107
30,3.0,2.6,65.1588268536
30,3.0,2.6,61.0107450906
30,3.0,2.6,61.7923822523
30,3.0,2.7,61.8939365002
30,3.0,2.7,64.3435840765
30,3.0,2.7,64.5676944233
30,3.0,2.7,64.242732785
30,3.0,2.7,61.5769703198
30,3.0,2.8,62.0745186056
30,3.0,2.8,59.2904420402
30,3.0,2.8,64.9714213889
30,3.0,2.8,61.0564089231
30,3.0,2.8,57.8991983867
30,3.1,2.6,61.6408384153
30,3.1,2.6,61.4935192777
30,3.1,2.6,63.7533614855
30,3.1,2.6,62.9242463745
30,3.1,2.6,64.0129902752
30,3.1,2.7,62.4597184499
30,3.1,2.7,62.765318657
30,3.1,2.7,66.7665151961
30,3.1,2.7,68.417785853
30,3.1,2.7,64.1773887462
30,3.1,2.8,62.9173467278
30,3.1,2.8,57.9866982381
30,3.1,2.8,64.3849403621
30,3.1,2.8,65.0423616201
30,3.1,2.8,64.3363001343
30,3.2,2.6,64.1016170379
30,3.2,2.6,66.4007500617
30,3.2,2.6,62.988782695
30,3.2,2.6,60.7893358838
30,3.2,2.6,64.9484092197
30,3.2,2.7,65.5289802831
30,3.2,2.7,63.2232482455
30,3.2,2.7,64.9903337465
30,3.2,2.7,64.3913179703
30,3.2,2.7,63.5540861142
30,3.2,2.8,58.0651830064
30,3.2,2.8,64.4768364771
30,3.2,2.8,63.0152918083
30,3.2,2.8,61.9149477397
30,3.2,2.8,65.0305946542
1,3.1,2.5,124.064173895
1,3.1,2.5,123.890969004
1,3.1,2.5,127.308437872
1,3.1,2.5,122.635630142
1,3.1,2.5,122.499823974
1,3.1,2.6,125.536488726
1,3.1,2.6,121.878339777
1,3.1,2.6,121.679576517
1,3.1,2.6,119.862234905
1,3.1,2.6,121.781007418
1,3.1,2.7,122.798155196
1,3.1,2.7,125.543312124
1,3.1,2.7,124.184914833
1,3.1,2.7,118.971095041
1,3.1,2.7,121.897100189
1,3.2,2.5,125.479956156
1,3.2,2.5,122.424612432
1,3.2,2.5,123.252487536
1,3.2,2.5,121.435979079
1,3.2,2.5,124.560353819
1,3.2,2.6,122.874722013
1,3.2,2.6,122.118264096
1,3.2,2.6,120.484461602
1,3.2,2.6,123.279115533
1,3.2,2.6,122.819964243
1,3.2,2.7,119.818899372
1,3.2,2.7,122.317801607
1,3.2,2.7,124.776783143
1,3.2,2.7,123.64525252
1,3.2,2.7,122.777269025
1,3.3,2.5,121.740744999
1,3.3,2.5,125.942573459
1,3.3,2.5,121.262938186
1,3.3,2.5,121.404450948
1,3.3,2.5,122.101654536
1,3.3,2.6,121.271254438
1,3.3,2.6,121.479655483
1,3.3,2.6,122.918138351
1,3.3,2.6,121.74702819
1,3.3,2.6,119.977922766
1,3.3,2.7,122.106324746
1,3.3,2.7,119.899063436
1,3.3,2.7,121.537579106
1,3.3,2.7,121.457740914
1,3.3,2.7,123.551091683
5,3.1,2.5,98.1984353162
5,3.1,2.5,96.4505298649
5,3.1,2.5,99.7651986921
5,3.1,2.5,102.560001324
5,3.1,2.5,99.3128545924
5,3.1,2.6,101.197640133
5,3.1,2.6,100.285701778
5,3.1,2.6,103.28477259
5,3.1,2.6,101.010882415
5,3.1,2.6,99.103385245
5,3.1,2.7,95.7848358718
5,3.1,2.7,100.687669741
5,3.1,2.7,100.097673638
5,3.1,2.7,105.221069796
5,3.1,2.7,101.533941852
5,3.2,2.5,102.266840781
5,3.2,2.5,102.249060188
5,3.2,2.5,103.761488706
5,3.2,2.5,98.6370789509
5,3.2,2.5,97.8150710351
5,3.2,2.6,99.0816620291
5,3.2,2.6,101.814450905
5,3.2,2.6,101.533164147
5,3.2,2.6,103.10077458
5,3.2,2.6,100.296589514
5,3.2,2.7,104.040304263
5,3.2,2.7,104.529444331
5,3.2,2.7,99.7629099429
5,3.2,2.7,96.4932589439
5,3.2,2.7,99.3364585673
5,3.3,2.5,95.9031224588
5,3.3,2.5,96.9091718435
5,3.3,2.5,102.215758614
5,3.3,2.5,100.730870372
5,3.3,2.5,98.3553315139
5,3.3,2.6,102.07116924
5,3.3,2.6,102.770354363
5,3.3,2.6,99.1698244706
5,3.3,2.6,99.3185598117
5,3.3,2.6,99.7851284848
5,3.3,2.7,97.3556724905
5,3.3,2.7,104.186641145
5,3.3,2.7,99.6929358024
5,3.3,2.7,101.777308673
5,3.3,2.7,103.945464274
10,3.1,2.5,79.4140277472
10,3.1,2.5,84.8011043837
10,3.1,2.5,85.2361793998
10,3.1,2.5,81.7240571168
10,3.1,2.5,83.1965720287
10,3.1,2.6,79.2709635807
10,3.1,2.6,88.6767122593
10,3.1,2.6,87.2502576051
10,3.1,2.6,88.0560660395
10,3.1,2.6,86.0656837606
10,3.1,2.7,78.3294905115
10,3.1,2.7,83.7597148207
10,3.1,2.7,80.4240736845
