Noise,SigD,SigI,PSNR
10,2.0,3.0,75.713859376
10,2.0,3.0,72.6603300528
10,2.5,2.0,81.0447284882
10,2.5,2.0,75.983094944
10,2.5,2.0,82.8056938116
10,2.5,2.0,80.2289060297
10,2.5,2.0,85.3124688705
10,2.5,2.5,72.5802945149
10,2.5,2.5,73.5443967064
10,2.5,2.5,73.4525733772
10,2.5,2.5,77.3705068877
10,2.5,2.5,73.3014780378
10,2.5,3.0,73.3606754108
10,2.5,3.0,83.821084053
10,2.5,3.0,76.5687247169
10,2.5,3.0,75.7987387647
10,2.5,3.0,73.4264931797
10,3.0,2.0,86.8355039328
10,3.0,2.0,86.145769261
10,3.0,2.0,80.4009749999
10,3.0,2.0,84.6783304097
10,3.0,2.0,79.9882318651
10,3.0,2.5,78.6686673195
10,3.0,2.5,72.7412858706
10,3.0,2.5,74.9313000332
10,3.0,2.5,72.162497615
10,3.0,2.5,74.2999399005
10,3.0,3.0,72.8264021428
10,3.0,3.0,74.0705542619
10,3.0,3.0,76.1127522122
10,3.0,3.0,75.591764411
10,3.0,3.0,76.8218085854
20,2.0,2.0,61.2303448163
20,2.0,2.0,59.2084265179
20,2.0,2.0,60.3828634011
20,2.0,2.0,57.7984418001
20,2.0,2.0,62.8194496985
20,2.0,2.5,64.4310716211
20,2.0,2.5,61.9588655117
20,2.0,2.5,62.0860933649
20,2.0,2.5,63.0739014478
20,2.0,2.5,65.1862424662
20,2.0,3.0,59.3230765184
20,2.0,3.0,60.8923498182
20,2.0,3.0,63.0084122793
20,2.0,3.0,60.1355477313
20,2.0,3.0,66.0610935058
20,2.5,2.0,61.9742433512
20,2.5,2.0,63.2842520699
20,2.5,2.0,63.1342768896
20,2.5,2.0,67.9441158445
20,2.5,2.0,58.6548965355
20,2.5,2.5,63.9929687435
20,2.5,2.5,61.9474638985
20,2.5,2.5,61.4805955515
20,2.5,2.5,59.1571838377
20,2.5,2.5,61.0262538067
20,2.5,3.0,62.3692529076
20,2.5,3.0,66.0047636492
20,2.5,3.0,63.9055515916
20,2.5,3.0,61.683363909
20,2.5,3.0,64.2355762123
20,3.0,2.0,63.8515551528
20,3.0,2.0,62.5894603377
20,3.0,2.0,63.640602277
20,3.0,2.0,63.7263607336
20,3.0,2.0,67.827476845
20,3.0,2.5,67.1114217762
20,3.0,2.5,65.0446430172
20,3.0,2.5,63.7640894378
20,3.0,2.5,61.6965410138
20,3.0,2.5,63.0320148616
20,3.0,3.0,61.7669963015
20,3.0,3.0,62.3726280617
20,3.0,3.0,62.1504439972
20,3.0,3.0,65.604082235
20,3.0,3.0,62.6992607592
30,2.0,2.0,55.8927745411
30,2.0,2.0,52.3195336381
30,2.0,2.0,49.7644870487
30,2.0,2.0,54.2594807483
30,2.0,2.0,54.5440761453
30,2.0,2.5,54.3997337646
30,2.0,2.5,55.1141719324
30,2.0,2.5,55.9015695066
30,2.0,2.5,55.1093052216
30,2.0,2.5,58.2855186694
30,2.0,3.0,55.538207555
30,2.0,3.0,56.5070057493
30,2.0,3.0,56.4636789889
30,2.0,3.0,58.945375281
30,2.0,3.0,54.5276672827
30,2.5,2.0,52.4144700416
30,2.5,2.0,56.0176269966
30,2.5,2.0,55.6684272049
30,2.5,2.0,57.0386196738
30,2.5,2.0,54.2378052205
30,2.5,2.5,54.864308753
30,2.5,2.5,59.8443695112
30,2.5,2.5,57.2513505776
30,2.5,2.5,59.9953549893
30,2.5,2.5,52.138311831
30,2.5,3.0,57.6964435961
30,2.5,3.0,59.6218161165
30,2.5,3.0,57.3794329391
30,2.5,3.0,54.6674595853
30,2.5,3.0,54.7031357241
30,3.0,2.0,56.749017302
30,3.0,2.0,60.2964279591
30,3.0,2.0,59.2559041683
30,3.0,2.0,55.0156683399
30,3.0,2.0,55.995715598
30,3.0,2.5,53.6682032418
30,3.0,2.5,51.7370205584
30,3.0,2.5,52.1776284909
30,3.0,2.5,56.1379599253
30,3.0,2.5,55.8113609441
30,3.0,3.0,55.8913143373
30,3.0,3.0,55.8904357663
30,3.0,3.0,59.1886115118
30,3.0,3.0,57.918572675
30,3.0,3.0,56.3192249847
1,2.6,2.6,125.348338459
1,2.6,2.6,128.649392107
1,2.6,2.6,129.137589675
1,2.6,2.6,129.875747688
1,2.6,2.6,130.398039058
1,2.6,2.7,126.489706876
1,2.6,2.7,122.035305535
1,2.6,2.7,125.924595603
1,2.6,2.7,128.315683335
1,2.6,2.7,130.377782655
1,2.6,2.8,127.202251884
1,2.6,2.8,126.608741293
1,2.6,2.8,124.644837166
1,2.6,2.8,123.291411498
1,2.6,2.8,128.47622919
1,2.7,2.6,124.720762393
1,2.7,2.6,131.216860069
1,2.7,2.6,126.69155541
1,2.7,2.6,128.125677131
1,2.7,2.6,126.828010016
1,2.7,2.7,127.991237543
1,2.7,2.7,124.110686089
1,2.7,2.7,124.151216556
1,2.7,2.7,125.718078214
1,2.7,2.7,126.049226834
1,2.7,2.8,122.513256562
1,2.7,2.8,123.542630947
1,2.7,2.8,125.775755248
1,2.7,2.8,126.134973775
1,2.7,2.8,127.462378252
1,2.8,2.6,126.832592672
1,2.8,2.6,125.779922237
1,2.8,2.6,126.297477533
1,2.8,2.6,128.164725031
1,2.8,2.6,132.72356909
1,2.8,2.7,129.673051477
1,2.8,2.7,125.849855841
1,2.8,2.7,123.897005286
1,2.8,2.7,128.453265561
1,2.8,2.7,124.153498978
1,2.8,2.8,123.48285661
1,2.8,2.8,129.462723447
1,2.8,2.8,128.695075439
1,2.8,2.8,130.162352841
1,2.8,2.8,127.018146678
5,2.6,2.6,94.3517439599
5,2.6,2.6,91.7624720448
5,2.6,2.6,101.312765995
5,2.6,2.6,98.0317599238
5,2.6,2.6,98.9616054688
5,2.6,2.7,96.1771978941
5,2.6,2.7,95.4594388218
5,2.6,2.7,96.3807933415
5,2.6,2.7,95.267461206
5,2.6,2.7,98.5325121744
5,2.6,2.8,96.64573888
5,2.6,2.8,97.9967793992
5,2.6,2.8,102.079603343
5,2.6,2.8,98.867012297
5,2.6,2.8,94.1287309026
5,2.7,2.6,95.171905195
5,2.7,2.6,97.6707015862
5,2.7,2.6,96.0752449862
5,2.7,2.6,101.077846111
5,2.7,2.6,96.4844742854
5,2.7,2.7,98.8299073332
5,2.7,2.7,105.362155201
5,2.7,2.7,96.6904796603
5,2.7,2.7,95.6839967393
5,2.7,2.7,98.0290245931
5,2.7,2.8,98.6736695383
5,2.7,2.8,94.1961522307
5,2.7,2.8,93.3723219768
5,2.7,2.8,97.3732209265
5,2.7,2.8,98.7515578389
5,2.8,2.6,100.419025376
5,2.8,2.6,96.0604654659
5,2.8,2.6,98.6735771026
5,2.8,2.6,95.9124585457
5,2.8,2.6,100.323051716
5,2.8,2.7,99.6200897498
5,2.8,2.7,93.7093881185
5,2.8,2.7,99.042648805
5,2.8,2.7,96.0310300532
5,2.8,2.7,100.115323384
5,2.8,2.8,94.5839677126
5,2.8,2.8,92.9696616489
5,2.8,2.8,92.9563441441
5,2.8,2.8,95.1254693207
5,2.8,2.8,96.9632578896
10,2.6,2.6,74.1201090012
10,2.6,2.6,77.5258085316
10,2.6,2.6,77.1758996627
10,2.6,2.6,81.8009723115
10,2.6,2.6,73.076979303
10,2.6,2.7,75.9436449433
10,2.6,2.7,77.8438080341
10,2.6,2.7,75.9786414259
10,2.6,2.7,75.8646759276
10,2.6,2.7,78.6618246055
10,2.6,2.8,80.8094467661
10,2.6,2.8,76.3460574078
10,2.6,2.8,72.9211781966
10,2.6,2.8,79.358785378
10,2.6,2.8,77.922278976
10,2.7,2.6,81.6990717284
10,2.7,2.6,76.7047361964
10,2.7,2.6,75.5665883129
10,2.7,2.6,78.1280028338
10,2.7,2.6,82.7860732328
10,2.7,2.7,74.1090687597
10,2.7,2.7,78.4196682843
10,2.7,2.7,74.1784885333
10,2.7,2.7,78.3285354455
10,2.7,2.7,73.1288231751
10,2.7,2.8,78.1719314175
10,2.7,2.8,76.0867038429
10,2.7,2.8,74.775094337
10,2.7,2.8,78.9996038645
10,2.7,2.8,76.1836410523
10,2.8,2.6,87.1581230078
10,2.8,2.6,82.724802066
10,2.8,2.6,76.0224970059
10,2.8,2.6,76.4459451348
10,2.8,2.6,83.3277190368
10,2.8,2.7,85.8182272761
10,2.8,2.7,74.5235838596
10,2.8,2.7,82.5356559394
10,2.8,2.7,81.7555469231
10,2.8,2.7,75.3810168573
10,2.8,2.8,81.2593032268
10,2.8,2.8,83.3264034105
10,2.8,2.8,73.1877086471
10,2.8,2.8,72.6150625931
10,2.8,2.8,76.1963814933
20,2.6,2.6,62.4099224872
20,2.6,2.6,67.3530649497
20,2.6,2.6,66.5067080226
20,2.6,2.6,63.354583564
20,2.6,2.6,62.9322408294
20,2.6,2.7,61.5391621573
20,2.6,2.7,62.498221523
20,2.6,2.7,63.572152328
20,2.6,2.7,61.0935136382
20,2.6,2.7,62.3444269181
20,2.6,2.8,59.9711936412
20,2.6,2.8,61.7390114683
20,2.6,2.8,63.8590999244
20,2.6,2.8,64.1933207115
20,2.6,2.8,66.3942871586
20,2.7,2.6,64.5803465178
20,2.7,2.6,60.0829665696
20,2.7,2.6,63.6595761022
20,2.7,2.6,65.3224688215
20,2.7,2.6,62.5729780668
20,2.7,2.7,62.6499956329
20,2.7,2.7,63.6770912399
20,2.7,2.7,61.2434158622
20,2.7,2.7,62.0858684772
20,2.7,2.7,65.6572455925
20,2.7,2.8,59.4924241816
20,2.7,2.8,64.1997567668
20,2.7,2.8,63.4107090618
20,2.7,2.8,58.8338101757
20,2.7,2.8,62.8735463946
20,2.8,2.6,61.4371840527
20,2.8,2.6,63.5395148973
20,2.8,2.6,60.0968744953
20,2.8,2.6,66.3961369105
20,2.8,2.6,61.8270616637
20,2.8,2.7,62.5136539803
20,2.8,2.7,63.6059511314
20,2.8,2.7,63.3241606505
20,2.8,2.7,61.9414957208
20,2.8,2.7,70.2666932823
20,2.8,2.8,66.1086785476
20,2.8,2.8,62.7433600148
20,2.8,2.8,61.7418443654
20,2.8,2.8,64.737986549
20,2.8,2.8,63.0250187123
30,2.6,2.6,54.964778443
30,2.6,2.6,58.985597279
30,2.6,2.6,58.5338429077
30,2.6,2.6,58.0884794237
30,2.6,2.6,52.4867564418
30,2.6,2.7,58.4872379456
30,2.6,2.7,54.3827174869
30,2.6,2.7,55.2817972566
30,2.6,2.7,53.5437845933
30,2.6,2.7,59.3346828395
30,2.6,2.8,53.6533772144
30,2.6,2.8,54.6224481665
30,2.6,2.8,56.6654062141
30,2.6,2.8,56.060931186
30,2.6,2.8,60.434181471
30,2.7,2.6,57.4441500335
30,2.7,2.6,54.2393587428
30,2.7,2.6,57.1643792547
30,2.7,2.6,58.3187356464
30,2.7,2.6,57.1104697336
30,2.7,2.7,56.4958490321
30,2.7,2.7,54.0489319368
30,2.7,2.7,56.3296159765
30,2.7,2.7,52.1316659242
30,2.7,2.7,56.1610524511
30,2.7,2.8,53.9985873114
30,2.7,2.8,51.6317609142
30,2.7,2.8,60.2803218631
30,2.7,2.8,57.4114808725
30,2.7,2.8,57.387387409
30,2.8,2.6,55.4757638693
30,2.8,2.6,60.0752419192
30,2.8,2.6,59.1171822447
30,2.8,2.6,57.2551329221
30,2.8,2.6,58.3940342135
30,2.8,2.7,58.2233431946
30,2.8,2.7,56.7538070951
30,2.8,2.7,56.642524128
30,2.8,2.7,53.4720760863
30,2.8,2.7,59.1879291386
30,2.8,2.8,53.2221304013
30,2.8,2.8,57.4486300787
30,2.8,2.8,58.9762805135
30,2.8,2.8,56.1293346323
30,2.8,2.8,54.4833370927
1,2.8,1.8,122.89701086
1,2.8,1.8,129.950555584
1,2.8,1.8,123.724094401
1,2.8,1.8,125.664613597
1,2.8,1.8,123.647880797
1,2.8,1.9,121.615371913
1,2.8,1.9,125.36044621
1,2.8,1.9,129.30939437
1,2.8,1.9,124.742093147
1,2.8,1.9,127.315422586
1,2.8,2.0,128.75425761
1,2.8,2.0,129.161161307
1,2.8,2.0,123.665957458
1,2.8,2.0,125.974965537
1,2.8,2.0,125.007551342
1,2.9,1.8,125.490441547
1,2.9,1.8,123.897603481
1,2.9,1.8,121.349098034
1,2.9,1.8,125.949381616
1,2.9,1.8,126.883455567
1,2.9,1.9,125.360625678
1,2.9,1.9,123.709325229
1,2.9,1.9,124.932782284
1,2.9,1.9,125.331678755
1,2.9,1.9,129.252376901
1,2.9,2.0,128.280203048
1,2.9,2.0,126.71824644
1,2.9,2.0,126.09662918
1,2.9,2.0,122.760342005
1,2.9,2.0,124.764781612
1,3.0,1.8,126.005636555
1,3.0,1.8,125.793236818
1,3.0,1.8,127.989333815
1,3.0,1.8,125.650931411
1,3.0,1.8,127.175355841
1,3.0,1.9,123.692705034
1,3.0,1.9,127.255614027
1,3.0,1.9,123.594159341
1,3.0,1.9,122.288351796
1,3.0,1.9,130.194462806
1,3.0,2.0,126.551964064
1,3.0,2.0,126.700416632
1,3.0,2.0,126.940416151
1,3.0,2.0,125.552268616
1,3.0,2.0,123.811247786
5,2.8,1.8,98.5009356475
5,2.8,1.8,95.5220780397
5,2.8,1.8,96.5594112917
5,2.8,1.8,98.0409137007
5,2.8,1.8,100.264421382
5,2.8,1.9,96.2069856141
5,2.8,1.9,99.3461681986
5,2.8,1.9,97.9784617012
5,2.8,1.9,92.550975235
5,2.8,1.9,98.1842953869
5,2.8,2.0,102.472233394
5,2.8,2.0,99.3932008871
5,2.8,2.0,100.829786694
5,2.8,2.0,95.191929234
5,2.8,2.0,103.365091343
5,2.9,1.8,100.010231989
5,2.9,1.8,97.1075558527
5,2.9,1.8,103.347058697
5,2.9,1.8,101.716775164
5,2.9,1.8,102.293257242
5,2.9,1.9,109.429898558
5,2.9,1.9,98.6173751905
5,2.9,1.9,96.6598906928
5,2.9,1.9,94.5948516118
5,2.9,1.9,95.0488349211
5,2.9,2.0,99.9338553824
5,2.9,2.0,95.4048942512
5,2.9,2.0,100.019427477
5,2.9,2.0,97.4338859506
5,2.9,2.0,102.319459995
5,3.0,1.8,97.0201030011
5,3.0,1.8,100.528194951
5,3.0,1.8,99.2173453288
5,3.0,1.8,103.133209464
5,3.0,1.8,96.0301725403
5,3.0,1.9,96.4149632699
5,3.0,1.9,103.130518077
5,3.0,1.9,97.2070509541
5,3.0,1.9,95.5459231639
5,3.0,1.9,95.644657593
5,3.0,2.0,101.213605203
5,3.0,2.0,97.5308042495
5,3.0,2.0,101.409362032
5,3.0,2.0,100.413552875
5,3.0,2.0,99.0083796117
10,2.8,1.8,79.7060831238
10,2.8,1.8,84.4122689815
10,2.8,1.8,79.0114832823
10,2.8,1.8,82.2257124957
10,2.8,1.8,81.9045374801
10,2.8,1.9,76.5906856112
10,2.8,1.9,77.6481229169
10,2.8,1.9,80.6102853488
10,2.8,1.9,83.3279129324
10,2.8,1.9,78.1504247261
10,2.8,2.0,74.840757127
10,2.8,2.0,82.376059703
10,2.8,2.0,77.7229763612
10,2.8,2.0,79.0655947724
10,2.8,2.0,81.0280314955
10,2.9,1.8,77.971833556
10,2.9,1.8,82.259872057
10,2.9,1.8,84.0072981914
10,2.9,1.8,74.8598308456
10,2.9,1.8,78.4063460817
10,2.9,1.9,81.2949295099
10,2.9,1.9,76.8473124747
10,2.9,1.9,80.8289575386
10,2.9,1.9,80.1153697719
10,2.9,1.9,74.7828948761
10,2.9,2.0,77.3480766738
10,2.9,2.0,82.1910037428
10,2.9,2.0,75.7944852556
10,2.9,2.0,82.643316988
10,2.9,2.0,78.6139080141
10,3.0,1.8,80.5281918258
10,3.0,1.8,77.8941037633
10,3.0,1.8,80.645025928
10,3.0,1.8,73.7060150126
10,3.0,1.8,82.325281533
10,3.0,1.9,80.2379492416
10,3.0,1.9,83.5681985489
10,3.0,1.9,76.1592245341
10,3.0,1.9,79.0394864902
10,3.0,1.9,75.4771517169
10,3.0,2.0,82.7581479718
10,3.0,2.0,83.3614844675
10,3.0,2.0,74.8797011572
10,3.0,2.0,84.5925169264
10,3.0,2.0,79.0126700492
20,2.8,1.8,57.152139887
20,2.8,1.8,59.8417236778
20,2.8,1.8,67.1507153888
20,2.8,1.8,65.6937068709
20,2.8,1.8,63.2099840631
20,2.8,1.9,63.6167368819
20,2.8,1.9,71.150257863
20,2.8,1.9,61.3268747078
20,2.8,1.9,65.3961508104
20,2.8,1.9,57.8982923491
20,2.8,2.0,60.9003426386
20,2.8,2.0,63.2281952042
20,2.8,2.0,63.8176777987
20,2.8,2.0,62.7842793559
20,2.8,2.0,64.1999992453
20,2.9,1.8,69.3970086351
20,2.9,1.8,63.812111052
20,2.9,1.8,65.3702984388
20,2.9,1.8,62.6492385729
20,2.9,1.8,63.6512565679
20,2.9,1.9,65.2107814085
20,2.9,1.9,65.829630021
20,2.9,1.9,62.9320058896
20,2.9,1.9,63.485246782
20,2.9,1.9,66.8413615588
20,2.9,2.0,64.3114520314
20,2.9,2.0,61.0455600488
20,2.9,2.0,61.0043288401
20,2.9,2.0,64.1752026992
20,2.9,2.0,62.916253977
20,3.0,1.8,59.1935564833
20,3.0,1.8,65.9523011086
20,3.0,1.8,66.3234192068
20,3.0,1.8,64.0938460687
20,3.0,1.8,65.193998387
20,3.0,1.9,63.1929637944
20,3.0,1.9,64.8184031577
20,3.0,1.9,65.644395114
20,3.0,1.9,68.0613882801
20,3.0,1.9,70.1972702532
20,3.0,2.0,66.2696190877
20,3.0,2.0,64.2329195895
20,3.0,2.0,63.7107545834
20,3.0,2.0,66.3361403388
20,3.0,2.0,68.0763936499
30,2.8,1.8,56.8122261601
30,2.8,1.8,54.8812624713
30,2.8,1.8,58.148005075
30,2.8,1.8,55.3798763592
30,2.8,1.8,57.6523496612
30,2.8,1.9,57.161570739
30,2.8,1.9,55.118974287
30,2.8,1.9,55.1176864263
30,2.8,1.9,60.3099518678
30,2.8,1.9,53.6019763573
30,2.8,2.0,55.6341470746
30,2.8,2.0,60.8354443685
30,2.8,2.0,54.2324189937
30,2.8,2.0,54.1815357494
30,2.8,2.0,55.5606244678
30,2.9,1.8,53.7015064199
30,2.9,1.8,52.6081757046
30,2.9,1.8,58.4477810398
30,2.9,1.8,53.518676756
30,2.9,1.8,56.3735236915
30,2.9,1.9,54.0637133246
30,2.9,1.9,60.5518593045
30,2.9,1.9,58.6150502593
30,2.9,1.9,54.4422864558
30,2.9,1.9,56.4604371424
30,2.9,2.0,57.083979422
30,2.9,2.0,56.9311773505
30,2.9,2.0,59.1130323771
30,2.9,2.0,54.8900964919
30,2.9,2.0,61.0869272941
30,3.0,1.8,58.5902834639
30,3.0,1.8,57.9353256139
30,3.0,1.8,56.0873366435
30,3.0,1.8,55.6449829757
30,3.0,1.8,53.4946906929
30,3.0,1.9,52.1557209685
30,3.0,1.9,54.8699090591
30,3.0,1.9,57.0937920292
30,3.0,1.9,58.0661826763
30,3.0,1.9,56.8358840507
30,3.0,2.0,58.2789991539
30,3.0,2.0,53.6064247246
30,3.0,2.0,60.3217882184
30,3.0,2.0,57.1273393079
30,3.0,2.0,57.4908432579
1,4.7,1.3,118.167647987
1,4.7,1.3,120.242191185
1,4.7,1.3,119.049125683
1,4.7,1.3,118.701861196
1,4.7,1.3,118.428668789
1,4.7,1.4,120.973587531
1,4.7,1.4,119.727211794
1,4.7,1.4,122.43884224
1,4.7,1.4,119.595675844
1,4.7,1.4,120.227891703
1,4.7,1.5,117.569840125
1,4.7,1.5,118.818840937
1,4.7,1.5,120.471159839
1,4.7,1.5,117.555213556
1,4.7,1.5,116.147767816
1,4.8,1.3,123.146434302
1,4.8,1.3,121.962806436
1,4.8,1.3,118.188380497
1,4.8,1.3,119.665712296
1,4.8,1.3,119.451067622
1,4.8,1.4,119.871946066
1,4.8,1.4,122.61824926
1,4.8,1.4,119.001687313
1,4.8,1.4,118.796646358
1,4.8,1.4,119.97449952
1,4.8,1.5,116.991943829
1,4.8,1.5,116.603716902
1,4.8,1.5,120.336154628
1,4.8,1.5,115.929120754
1,4.8,1.5,119.585114761
1,4.9,1.3,121.678172882
1,4.9,1.3,117.115721423
1,4.9,1.3,118.061143123
1,4.9,1.3,116.835626412
1,4.9,1.3,117.39401607
1,4.9,1.4,120.942508221
1,4.9,1.4,115.279655046
1,4.9,1.4,118.853881503
1,4.9,1.4,119.526097826
1,4.9,1.4,119.533398727
1,4.9,1.5,116.715389125
1,4.9,1.5,117.798980556
1,4.9,1.5,122.334129504
1,4.9,1.5,119.69202349
1,4.9,1.5,118.996778809
5,4.7,1.3,99.6204313793
5,4.7,1.3,101.897442386
5,4.7,1.3,96.7266467831
5,4.7,1.3,96.6769683721
5,4.7,1.3,100.269454182
5,4.7,1.4,103.368041334
5,4.7,1.4,99.7387635658
5,4.7,1.4,97.7362886206
5,4.7,1.4,95.2739388968
5,4.7,1.4,95.8055154116
5,4.7,1.5,96.7888365265
5,4.7,1.5,106.11447949
5,4.7,1.5,95.5124442659
5,4.7,1.5,103.621876111
5,4.7,1.5,102.882940081
5,4.8,1.3,98.0851480777
5,4.8,1.3,101.766068308
5,4.8,1.3,100.927971156
5,4.8,1.3,96.8441036353
5,4.8,1.3,99.6200302748
5,4.8,1.4,99.2853341262
5,4.8,1.4,99.21633238
5,4.8,1.4,98.9427378502
5,4.8,1.4,98.9996588297
5,4.8,1.4,100.704694693
5,4.8,1.5,96.72278467
5,4.8,1.5,101.407431431
5,4.8,1.5,99.8859864907
5,4.8,1.5,95.1551039896
5,4.8,1.5,102.285523484
5,4.9,1.3,99.9396201907
5,4.9,1.3,102.708127042
5,4.9,1.3,101.39536466
5,4.9,1.3,94.5790376837
5,4.9,1.3,101.809453374
5,4.9,1.4,97.4177370149
5,4.9,1.4,96.9677678092
5,4.9,1.4,100.246451075
5,4.9,1.4,103.381630308
5,4.9,1.4,100.61031973
5,4.9,1.5,100.800285699
5,4.9,1.5,98.2387636181
5,4.9,1.5,102.302052666
5,4.9,1.5,99.5760511024
5,4.9,1.5,96.536053829
10,4.7,1.3,78.3686708179
10,4.7,1.3,83.16208551
10,4.7,1.3,86.4745632273
10,4.7,1.3,85.7454052642
10,4.7,1.3,79.7664815527
10,4.7,1.4,81.7381197255
10,4.7,1.4,81.117811469
10,4.7,1.4,83.0856883101
10,4.7,1.4,81.6294834078
10,4.7,1.4,82.8066913572
10,4.7,1.5,83.4375445144
10,4.7,1.5,85.19776116
10,4.7,1.5,86.7629556064
10,4.7,1.5,80.7944048678
10,4.7,1.5,74.7376736794
10,4.8,1.3,82.4455244118
10,4.8,1.3,80.5806219078
10,4.8,1.3,76.4272060292
10,4.8,1.3,79.3866930962
10,4.8,1.3,87.1254231203
10,4.8,1.4,75.8816053819
10,4.8,1.4,87.9687031739
10,4.8,1.4,79.0737189468
10,4.8,1.4,85.5652249032
10,4.8,1.4,82.1299083382
10,4.8,1.5,88.2639975223
10,4.8,1.5,79.9672317244
10,4.8,1.5,80.3829832257
10,4.8,1.5,80.8995228537
10,4.8,1.5,80.1423788779
10,4.9,1.3,82.2448380064
10,4.9,1.3,79.7630970251
10,4.9,1.3,81.5424045326
10,4.9,1.3,86.4651114059
10,4.9,1.3,76.1971164548
10,4.9,1.4,79.4501412286
10,4.9,1.4,82.2688450465
10,4.9,1.4,78.3684464706
10,4.9,1.4,80.8895713606
10,4.9,1.4,78.7473660224
10,4.9,1.5,81.9707597571
10,4.9,1.5,84.6129117683
10,4.9,1.5,81.0005444609
10,4.9,1.5,82.4500649837
10,4.9,1.5,81.0657070218
20,4.7,1.3,64.6867282839
20,4.7,1.3,57.3380308602
20,4.7,1.3,63.3863126709
20,4.7,1.3,61.4745587533
20,4.7,1.3,61.7198378876
20,4.7,1.4,63.0739631743
20,4.7,1.4,62.0826580274
20,4.7,1.4,65.7279854656
20,4.7,1.4,65.7795772211
20,4.7,1.4,63.962283135
20,4.7,1.5,66.8770953257
20,4.7,1.5,60.674997863
20,4.7,1.5,67.3921107161
20,4.7,1.5,64.689533601
20,4.7,1.5,61.6857621465
20,4.8,1.3,67.2989326056
20,4.8,1.3,61.7283018339
20,4.8,1.3,58.09490841
20,4.8,1.3,63.711884692
20,4.8,1.3,66.875702655
20,4.8,1.4,69.1291037059
20,4.8,1.4,68.1184728318
20,4.8,1.4,65.8895437151
20,4.8,1.4,67.108373619
20,4.8,1.4,62.9803702905
20,4.8,1.5,67.5994359038
20,4.8,1.5,67.6958391933
20,4.8,1.5,64.243101565
20,4.8,1.5,64.8894845642
